onset	duration	nwb_table	ProAnti3_hit_history	ProAnti3_sides_history	ProAnti3_psych_history	ProAnti3_loc_history	ProAnti3_mem_history	ProAnti3_free_history	ProAnti3_cpoketry	StimulatorSection_stimulator_history	MaskSection_mask_history	AntibiasSection_LocalHitHistory	AntibiasSection_LocalSidesHistory	AntibiasSection_LocalLocHistory	state_type
1205.566401	192.2535069999999	trials	1.0	r	2.0	p	1.0	r	11.0	0.0	0.0	1.0	r	p	
1205.566401	192.2535069999999	states													"   state_name
id           
0     state_0"
1205.566401	0.016008999999939988	states													"          state_name
id                  
1   sending_trialnum"
1205.58241	13.88849099999993	states													"      state_name
id              
3   wait_for_cin"
1219.470901	0.0020060000001649314	states													"   state_name
id           
4     nicstim"
1219.472907	0.0005009999999856518	states													"       state_name
id               
5   stimon_nosein"
1219.473408	0.243492999999944	states													"   state_name
id           
4     nicstim"
1219.716901	61.36500000000001	states													"      state_name
id              
7   reinit_cpoke"
1281.081901	0.0025000000000545697	states													"   state_name
id           
4     nicstim"
1281.084401	0.0004999999998744897	states													"       state_name
id               
5   stimon_nosein"
1281.084901	0.2055000000000291	states													"   state_name
id           
4     nicstim"
1281.290401	1.3530080000000453	states													"      state_name
id              
7   reinit_cpoke"
1282.643409	0.0024920000000747677	states													"   state_name
id           
4     nicstim"
1282.645901	0.0004999999998744897	states													"       state_name
id               
5   stimon_nosein"
1282.646401	0.34799999999995634	states													"   state_name
id           
4     nicstim"
1282.994401	1.7765160000001288	states													"      state_name
id              
7   reinit_cpoke"
1284.770917	0.0024909999999636057	states													"   state_name
id           
4     nicstim"
1284.773408	0.0004930000000058499	states													"       state_name
id               
5   stimon_nosein"
1284.773901	0.3585089999999127	states													"   state_name
id           
4     nicstim"
1285.13241	4.0519970000000285	states													"      state_name
id              
7   reinit_cpoke"
1289.184407	0.0024940000000697182	states													"   state_name
id           
4     nicstim"
1289.186901	0.0005079999998542917	states													"       state_name
id               
5   stimon_nosein"
1289.187409	0.2679990000001453	states													"   state_name
id           
4     nicstim"
1289.455408	35.81649300000004	states													"      state_name
id              
7   reinit_cpoke"
1325.271901	0.0019999999999527063	states													"   state_name
id           
4     nicstim"
1325.273901	0.0004999999998744897	states													"       state_name
id               
5   stimon_nosein"
1325.274401	0.36400000000003274	states													"   state_name
id           
4     nicstim"
1325.638401	14.728000000000065	states													"      state_name
id              
7   reinit_cpoke"
1340.366401	0.0019999999999527063	states													"   state_name
id           
4     nicstim"
1340.368401	0.0005160000000614673	states													"       state_name
id               
5   stimon_nosein"
1340.368917	0.16498400000000402	states													"   state_name
id           
4     nicstim"
1340.533901	1.0019999999999527	states													"      state_name
id              
7   reinit_cpoke"
1341.535901	0.0025000000000545697	states													"   state_name
id           
4     nicstim"
1341.538401	0.0004999999998744897	states													"       state_name
id               
5   stimon_nosein"
1341.538901	0.17600000000015825	states													"   state_name
id           
4     nicstim"
1341.714901	24.37850400000002	states													"      state_name
id              
7   reinit_cpoke"
1366.093405	0.0019999999999527063	states													"   state_name
id           
4     nicstim"
1366.095405	0.0004959999998845888	states													"       state_name
id               
5   stimon_nosein"
1366.095901	0.3425000000002001	states													"   state_name
id           
4     nicstim"
1366.438401	9.47300899999982	states													"      state_name
id              
7   reinit_cpoke"
1375.91141	0.0024909999999636057	states													"   state_name
id           
4     nicstim"
1375.913901	0.0005000000001018634	states													"       state_name
id               
5   stimon_nosein"
1375.914401	0.24401600000010149	states													"   state_name
id           
4     nicstim"
1376.158417	11.020992999999862	states													"      state_name
id              
7   reinit_cpoke"
1387.17941	0.0024940000000697182	states													"   state_name
id           
4     nicstim"
1387.181904	0.0005129999999553547	states													"       state_name
id               
5   stimon_nosein"
1387.182417	0.42048399999998765	states													"   state_name
id           
4     nicstim"
1387.602901	1.0085070000000087	states													"      state_name
id              
7   reinit_cpoke"
1388.611408	0.0020039999999426072	states													"   state_name
id           
4     nicstim"
1388.613412	0.0004890000000159489	states													"       state_name
id               
5   stimon_nosein"
1388.613901	0.3020000000001346	states													"   state_name
id           
4     nicstim"
1388.915901	0.030499999999847205	states													"       state_name
id               
8   wait_for_cout"
1388.946401	0.0010100000001784792	states													"   state_name
id           
9       csgap"
1388.947411	0.3369999999999891	states													"        state_name
id                
16  wait_for_spoke"
1389.284411	0.0004899999998997373	states													"             state_name
id                     
18  soff_reward_chooser"
1389.284901	0.062016000000085114	states													"     state_name
id             
22  reward_soff"
1389.346917	0.04498399999988578	states													"         state_name
id                 
26  post_reward_off"
1389.391901	5.427509999999984	states													"         state_name
id                 
27  soft_drink_time"
1394.819411	0.000490000000127111	states													"    state_name
id            
28  warndanger"
1394.819901	3.0000069999998686	states													"            state_name
id                    
29  warndanger_warning"
1397.820417	10.333483999999999	trials	1.0	l	1.0	p	1.0	r	1.0	0.0	0.0	1.0	l	p	
1397.820417	10.333483999999999	states													"   state_name
id           
0     state_0"
1397.820417	0.016000000000076398	states													"          state_name
id                  
1   sending_trialnum"
1397.836417	0.11898900000005597	states													"      state_name
id              
3   wait_for_cin"
1397.955406	0.0020010000000638684	states													"   state_name
id           
4     nicstim"
1397.957407	0.0004939999998896383	states													"       state_name
id               
5   stimon_nosein"
1397.957901	0.36751699999990706	states													"   state_name
id           
4     nicstim"
1398.325418	1.334983000000193	states													"      state_name
id              
7   reinit_cpoke"
1399.660401	0.0025160000000141736	states													"   state_name
id           
4     nicstim"
1399.662917	0.0004909999997835257	states													"       state_name
id               
5   stimon_nosein"
1399.663408	0.3169980000000123	states													"   state_name
id           
4     nicstim"
1399.980406	0.0034950000001572334	states													"       state_name
id               
8   wait_for_cout"
1399.983901	0.001015999999935957	states													"   state_name
id           
9       csgap"
1399.984917	0.20648899999991954	states													"        state_name
id                
16  wait_for_spoke"
1400.191406	0.0004950000000008004	states													"             state_name
id                     
18  soff_reward_chooser"
1400.191901	0.060500000000047294	states													"     state_name
id             
22  reward_soff"
1400.252401	0.1325160000001233	states													"         state_name
id                 
26  post_reward_off"
1400.384917	4.767983999999842	states													"         state_name
id                 
27  soft_drink_time"
1405.152901	0.0005060000000867149	states													"    state_name
id            
28  warndanger"
1405.153407	3.0004939999998896	states													"            state_name
id                    
29  warndanger_warning"
1408.154401	16.627500000000055	trials	1.0	r	2.0	p	1.0	r	4.0	0.0	0.0	1.0	r	p	
1408.154401	16.627500000000055	states													"   state_name
id           
0     state_0"
1408.154401	0.016000000000076398	states													"          state_name
id                  
1   sending_trialnum"
1408.170401	1.5319999999999254	states													"      state_name
id              
3   wait_for_cin"
1409.702401	0.0020090000000436703	states													"   state_name
id           
4     nicstim"
1409.70441	0.0004910000000108994	states													"       state_name
id               
5   stimon_nosein"
1409.704901	0.4179999999998927	states													"   state_name
id           
4     nicstim"
1410.122901	1.0019999999999527	states													"      state_name
id              
7   reinit_cpoke"
1411.124901	0.002016000000139684	states													"   state_name
id           
4     nicstim"
1411.126917	0.0005069999999705033	states													"       state_name
id               
5   stimon_nosein"
1411.127424	0.34947699999997894	states													"   state_name
id           
4     nicstim"
1411.476901	1.025000000000091	states													"      state_name
id              
7   reinit_cpoke"
1412.501901	0.002499999999827196	states													"   state_name
id           
4     nicstim"
1412.504401	0.0005000000001018634	states													"       state_name
id               
5   stimon_nosein"
1412.504901	0.44699999999988904	states													"   state_name
id           
4     nicstim"
1412.951901	1.00200000000018	states													"      state_name
id              
7   reinit_cpoke"
1413.953901	0.0019999999999527063	states													"   state_name
id           
4     nicstim"
1413.955901	0.0004999999998744897	states													"       state_name
id               
5   stimon_nosein"
1413.956401	0.2680000000000291	states													"   state_name
id           
4     nicstim"
1414.224401	1.1079999999999472	states													"      state_name
id              
7   reinit_cpoke"
1415.332401	0.00200000000018008	states													"   state_name
id           
4     nicstim"
1415.334401	0.0005049999999755528	states													"       state_name
id               
5   stimon_nosein"
1415.334906	0.30399499999998625	states													"   state_name
id           
4     nicstim"
1415.638901	0.05150000000003274	states													"       state_name
id               
8   wait_for_cout"
1415.690401	0.0010049999998500425	states													"   state_name
id           
9       csgap"
1415.691406	0.24599800000009964	states													"        state_name
id                
16  wait_for_spoke"
1415.937404	0.0004969999999957508	states													"             state_name
id                     
18  soff_reward_chooser"
1415.937901	0.0620049999999992	states													"     state_name
id             
22  reward_soff"
1415.999906	1.2859949999999571	states													"         state_name
id                 
26  post_reward_off"
1417.285901	4.495006000000103	states													"         state_name
id                 
27  soft_drink_time"
1421.780907	0.0005089999999654538	states													"    state_name
id            
28  warndanger"
1421.781416	3.000485000000026	states													"            state_name
id                    
29  warndanger_warning"
1424.782401	15.791005000000041	trials	0.0	r	2.0	p	1.0	r	2.0	0.0	0.0	0.0	r	p	
1424.782401	15.791005000000041	states													"   state_name
id           
0     state_0"
1424.782401	0.016000000000076398	states													"          state_name
id                  
1   sending_trialnum"
1424.798401	7.0125000000000455	states													"      state_name
id              
3   wait_for_cin"
1431.810901	0.00201599999991231	states													"   state_name
id           
4     nicstim"
1431.812917	0.0005000000001018634	states													"       state_name
id               
5   stimon_nosein"
1431.813417	0.4130000000000109	states													"   state_name
id           
4     nicstim"
1432.226417	1.001989999999978	states													"      state_name
id              
7   reinit_cpoke"
1433.228407	0.0024939999998423446	states													"   state_name
id           
4     nicstim"
1433.230901	0.0005040000000917644	states													"       state_name
id               
5   stimon_nosein"
1433.231405	0.46499599999992824	states													"   state_name
id           
4     nicstim"
1433.696401	1.2074999999999818	states													"      state_name
id              
7   reinit_cpoke"
1434.903901	0.00200000000018008	states													"   state_name
id           
4     nicstim"
