onset	duration	nwb_table	ProAnti3Marino_hit_history	ProAnti3Marino_psych_history	ProAnti3Marino_mem_history	StimulatorSection_stimulator_history	MaskSection_mask_history	AntibiasSection_LocalHitHistory	AntibiasSection_LocalSidesHistory	AntibiasSection_LocalLocHistory	state_type
939.788685	3.0004920000000084	states									"            state_name
id                    
26  warndanger_warning"
942.789675	32.24250500000005	trials	0.0	1.0	1.0	0.0	0.0	0.0	l	p	
942.789675	32.24250500000005	states									"   state_name
id           
0     state_0"
942.789675	0.01599999999996271	states									"          state_name
id                  
1   sending_trialnum"
942.805675	11.655500000000075	states									"      state_name
id              
3   wait_for_cin"
954.461175	1.0004999999999882	states									"   state_name
id           
4     context"
955.461675	0.0010049999999637294	states									"   state_name
id           
6       csgap"
955.46268	1.0000049999999874	states									"   state_name
id           
11    stim_on"
956.462685	0.0014950000000908403	states									"   state_name
id           
12   stim_off"
956.46418	13.566994999999906	states									"        state_name
id                
13  wait_for_spoke"
970.031175	5.001005000000077	states									"     state_name
id             
28  error_state"
975.032684	37.398491000000035	trials	0.0	1.0	1.0	0.0	0.0	0.0	l	p	
975.032684	37.398491000000035	states									"   state_name
id           
0     state_0"
975.032684	0.015998999999965235	states									"          state_name
id                  
1   sending_trialnum"
975.048683	29.567507999999975	states									"      state_name
id              
3   wait_for_cin"
1004.616191	1.0004900000000134	states									"   state_name
id           
4     context"
1005.616681	0.0014990000000807413	states									"   state_name
id           
6       csgap"
1005.61818	1.0005049999999756	states									"   state_name
id           
11    stim_on"
1006.618685	0.0014949999999771535	states									"   state_name
id           
12   stim_off"
1006.62018	0.809994999999958	states									"        state_name
id                
13  wait_for_spoke"
1007.430175	5.00100000000009	states									"     state_name
id             
28  error_state"
1012.431681	44.54249400000003	trials	1.0	1.0	1.0	0.0	0.0	1.0	l	p	
1012.431681	44.54249400000003	states									"   state_name
id           
0     state_0"
1012.431681	0.01599399999997786	states									"          state_name
id                  
1   sending_trialnum"
1012.447675	24.047999999999888	states									"      state_name
id              
3   wait_for_cin"
1036.495675	1.0005000000001019	states									"   state_name
id           
4     context"
1037.496175	0.0010090000000673172	states									"   state_name
id           
6       csgap"
1037.497184	1.000491000000011	states									"   state_name
id           
11    stim_on"
1038.497675	0.0014999999998508429	states									"   state_name
id           
12   stim_off"
1038.499175	7.465507000000116	states									"        state_name
id                
13  wait_for_spoke"
1045.964682	0.0004930000000058499	states									"             state_name
id                     
15  soff_reward_chooser"
1045.965175	0.06549999999992906	states									"         state_name
id                 
16  reward_big_soff"
1046.030675	1.9180149999999685	states									"         state_name
id                 
23  post_reward_off"
1047.94869	6.02499499999999	states									"         state_name
id                 
24  soft_drink_time"
1053.973685	0.000490000000127111	states									"    state_name
id            
25  warndanger"
1053.974175	3.0	states									"            state_name
id                    
26  warndanger_warning"
1056.974682	11.830492999999933	trials	0.0	1.0	1.0	0.0	0.0	0.0	l	p	
1056.974682	11.830492999999933	states									"   state_name
id           
0     state_0"
1056.974682	0.015998999999965235	states									"          state_name
id                  
1   sending_trialnum"
1056.990681	3.848993999999948	states									"      state_name
id              
3   wait_for_cin"
1060.839675	1.0005000000001019	states									"   state_name
id           
4     context"
1061.840175	0.0009999999999763531	states									"   state_name
id           
6       csgap"
1061.841175	1.0004999999998745	states									"   state_name
id           
11    stim_on"
1062.841675	0.0010100000001784792	states									"   state_name
id           
12   stim_off"
1062.842685	0.9614899999999125	states									"        state_name
id                
13  wait_for_spoke"
1063.804175	5.000999999999976	states									"     state_name
id             
28  error_state"
1068.805675	18.36401099999989	trials	0.0	1.0	1.0	0.0	0.0	0.0	l	p	
1068.805675	18.36401099999989	states									"   state_name
id           
0     state_0"
1068.805675	0.015999999999849024	states									"          state_name
id                  
1   sending_trialnum"
1068.821675	12.254000000000133	states									"      state_name
id              
3   wait_for_cin"
1081.075675	1.0	states									"   state_name
id           
4     context"
1082.075675	0.0010059999999612046	states									"   state_name
id           
6       csgap"
1082.076681	0.09201299999995172	states									"   state_name
id           
11    stim_on"
1082.168694	5.0009919999999966	states									"     state_name
id             
28  error_state"
1087.170175	75.29600000000005	trials	0.0	1.0	1.0	0.0	0.0	0.0	l	p	
1087.170175	75.29600000000005	states									"   state_name
id           
0     state_0"
1087.170175	0.016004999999950087	states									"          state_name
id                  
1   sending_trialnum"
1087.18618	36.733495000000175	states									"      state_name
id              
3   wait_for_cin"
1123.919675	1.000515999999834	states									"   state_name
id           
4     context"
1124.920191	0.0014840000001186127	states									"   state_name
id           
6       csgap"
1124.921675	1.0004999999998745	states									"   state_name
id           
11    stim_on"
1125.922175	0.0015000000000782165	states									"   state_name
id           
12   stim_off"
1125.923675	31.541500000000042	states									"        state_name
id                
13  wait_for_spoke"
1157.465175	5.000999999999976	states									"     state_name
id             
28  error_state"
1162.466684	129.07099100000005	trials	0.0	1.0	1.0	0.0	0.0	0.0	l	p	
1162.466684	129.07099100000005	states									"   state_name
id           
0     state_0"
1162.466684	0.016000000000076398	states									"          state_name
id                  
1   sending_trialnum"
1162.482684	123.03099099999986	states									"      state_name
id              
3   wait_for_cin"
1285.513675	1.0005160000000615	states									"   state_name
id           
4     context"
1286.514191	0.0014840000001186127	states									"   state_name
id           
6       csgap"
1286.515675	0.021008999999821754	states									"   state_name
id           
11    stim_on"
1286.536684	5.000991000000113	states									"     state_name
id             
28  error_state"
1291.538175	24.2650000000001	trials	0.0	1.0	1.0	0.0	0.0	0.0	l	p	
1291.538175	24.2650000000001	states									"   state_name
id           
0     state_0"
1291.538175	0.016016000000036	states									"          state_name
id                  
1   sending_trialnum"
1291.554191	17.132000000000062	states									"      state_name
id              
3   wait_for_cin"
1308.686191	1.0004930000000058	states									"   state_name
id           
4     context"
1309.686684	0.0014909999999872525	states									"   state_name
id           
6       csgap"
1309.688175	1.0	states									"   state_name
id           
11    stim_on"
1310.688175	0.0015000000000782165	states									"   state_name
id           
12   stim_off"
1310.689675	0.11251599999991413	states									"        state_name
id                
13  wait_for_spoke"
1310.802191	5.000984000000017	states									"     state_name
id             
28  error_state"
1315.803675	105.48900599999979	trials	1.0	1.0	1.0	0.0	0.0	1.0	l	p	
1315.803675	105.48900599999979	states									"   state_name
id           
0     state_0"
1315.803675	0.015999999999849024	states									"          state_name
id                  
1   sending_trialnum"
1315.819675	88.91350000000011	states									"      state_name
id              
3   wait_for_cin"
1404.733175	1.0	states									"   state_name
id           
4     context"
1405.733175	0.0009999999999763531	states									"   state_name
id           
6       csgap"
1405.734175	0.33199999999987995	states									"   state_name
id           
11    stim_on"
1406.066175	0.0005150000001776789	states									"            state_name
id                    
14  son_reward_chooser"
1406.06669	0.06548499999985324	states									"        state_name
id                
17  reward_big_son"
1406.132175	0.9349999999999454	states									"        state_name
id                
22  post_reward_on"
1407.067175	1.223506000000043	states									"         state_name
id                 
23  post_reward_off"
1408.290681	10.000993999999992	states									"         state_name
id                 
24  soft_drink_time"
1418.291675	0.0005000000001018634	states									"    state_name
id            
25  warndanger"
1418.292175	3.0005059999998593	states									"            state_name
id                    
26  warndanger_warning"
1421.293178	45.53199700000005	trials	1.0	1.0	1.0	0.0	0.0	1.0	l	p	
1421.293178	45.53199700000005	states									"   state_name
id           
0     state_0"
1421.293178	0.01599700000019766	states									"          state_name
id                  
1   sending_trialnum"
1421.309175	28.985999999999876	states									"      state_name
id              
3   wait_for_cin"
1450.295175	1.0	states									"   state_name
id           
4     context"
1451.295175	0.0015080000000580185	states									"   state_name
id           
6       csgap"
1451.296683	0.9209920000000693	states									"   state_name
id           
11    stim_on"
1452.217675	0.0004999999998744897	states									"            state_name
id                    
14  son_reward_chooser"
1452.218175	0.06551600000011604	states									"        state_name
id                
17  reward_big_son"
1452.283691	0.9350009999998292	states									"        state_name
id                
22  post_reward_on"
1453.218692	0.6049830000001748	states									"         state_name
id                 
23  post_reward_off"
1453.823675	10.000499999999874	states									"         state_name
id                 
24  soft_drink_time"
1463.824175	0.0005100000000766158	states									"    state_name
id            
25  warndanger"
1463.824685	3.0004899999998997	states									"            state_name
id                    
26  warndanger_warning"
1466.825675	28.364499999999907	trials	1.0	1.0	1.0	0.0	0.0	1.0	l	p	
1466.825675	28.364499999999907	states									"   state_name
id           
0     state_0"
1466.825675	0.015999999999849024	states									"          state_name
id                  
1   sending_trialnum"
1466.841675	18.13750200000004	states									"      state_name
id              
3   wait_for_cin"
1484.979177	1.000498000000107	states									"   state_name
id           
4     context"
1485.979675	0.0015089999999418069	states									"   state_name
id           
6       csgap"
1485.981184	1.000491000000011	states									"   state_name
id           
11    stim_on"
1486.981675	0.0010099999999511056	states									"   state_name
id           
12   stim_off"
1486.982685	3.14049	states									"        state_name
id                
13  wait_for_spoke"
1490.123175	0.0005000000001018634	states									"             state_name
id                     
15  soff_reward_chooser"
1490.123675	0.06549999999992906	states									"         state_name
id                 
16  reward_big_soff"
1490.189175	2.000500000000102	states									"         state_name
id                 
23  post_reward_off"
1492.189675	0.0004999999998744897	states									"    state_name
id            
25  warndanger"
1492.190175	3.0	states									"            state_name
id                    
26  warndanger_warning"
1495.19069	47.855485000000044	trials	1.0	1.0	1.0	0.0	0.0	1.0	l	p	
1495.19069	47.855485000000044	states									"   state_name
id           
0     state_0"
1495.19069	0.015994000000091546	states									"          state_name
id                  
1   sending_trialnum"
1495.206684	32.593491000000085	states									"      state_name
id              
3   wait_for_cin"
1527.800175	1.0	states									"   state_name
id           
4     context"
1528.800175	0.0009999999999763531	states									"   state_name
id           
6       csgap"
1528.801175	1.0000149999998484	states									"   state_name
id           
11    stim_on"
1529.80119	0.0014960000000883156	states									"   state_name
id           
12   stim_off"
1529.802686	0.08698899999990317	states									"        state_name
id                
13  wait_for_spoke"
1529.889675	0.0005000000001018634	states									"             state_name
id                     
15  soff_reward_chooser"
1529.890175	0.06549999999992906	states									"         state_name
id                 
16  reward_big_soff"
1529.955675	0.0885000000000673	states									"         state_name
id                 
23  post_reward_off"
1530.044175	10.000999999999976	states									"         state_name
id                 
24  soft_drink_time"
1540.045175	0.0005000000001018634	states									"    state_name
id            
25  warndanger"
1540.045675	3.0004999999998745	states									"            state_name
id                    
26  warndanger_warning"
1543.046687	40.720988000000034	trials	1.0	1.0	1.0	0.0	0.0	1.0	l	p	
1543.046687	40.720988000000034	states									"   state_name
id           
0     state_0"
1543.046687	0.016002000000071348	states									"          state_name
id                  
1   sending_trialnum"
1543.062689	27.987985999999864	states									"      state_name
id              
3   wait_for_cin"
1571.050675	1.000005000000101	states									"   state_name
id           
4     context"
1572.05068	0.0014949999999771535	states									"   state_name
id           
6       csgap"
1572.052175	1.0005109999999604	states									"   state_name
id           
11    stim_on"
1573.052686	0.001488999999992302	states									"   state_name
id           
12   stim_off"
1573.054175	1.933999999999969	states									"        state_name
id                
13  wait_for_spoke"
1574.988175	0.0005100000000766158	states									"             state_name
id                     
15  soff_reward_chooser"
1574.988685	0.06548999999995431	states									"         state_name
id                 
16  reward_big_soff"
1575.054175	0.07650600000010854	states									"         state_name
id                 
23  post_reward_off"
1575.130681	5.636493999999857	states									"         state_name
id                 
24  soft_drink_time"
1580.767175	0.0005000000001018634	states									"    state_name
id            
25  warndanger"
1580.767675	3.0	states									"            state_name
id                    
26  warndanger_warning"
1583.768175	91.33349999999996	trials	1.0	1.0	1.0	0.0	0.0	1.0	l	p	
1583.768175	91.33349999999996	states									"   state_name
id           
0     state_0"
1583.768175	0.016000000000076398	states									"          state_name
id                  
1   sending_trialnum"
1583.784175	74.35899999999992	states									"      state_name
id              
3   wait_for_cin"
1658.143175	1.0005000000001019	states									"   state_name
id           
4     context"
1659.143675	0.0010030000000824657	states									"   state_name
id           
6       csgap"
1659.144678	0.17501299999980802	states									"   state_name
id           
11    stim_on"
1659.319691	0.0004890000000159489	states									"            state_name
id                    
14  son_reward_chooser"
1659.32018	0.06549500000005537	states									"        state_name
id                
17  reward_big_son"
1659.385675	0.9350059999999303	states									"        state_name
id                
22  post_reward_on"
1660.320681	1.7794940000001134	states									"         state_name
id                 
23  post_reward_off"
1662.100175	10.00050599999986	states									"         state_name
id                 
24  soft_drink_time"
1672.100681	0.000494000000117012	states									"    state_name
id            
25  warndanger"
1672.101175	3.0004999999998745	states									"            state_name
id                    
26  warndanger_warning"
1675.102175	43.368506000000025	trials	1.0	1.0	1.0	0.0	0.0	1.0	l	p	
1675.102175	43.368506000000025	states									"   state_name
id           
0     state_0"
1675.102175	0.016000000000076398	states									"          state_name
id                  
1   sending_trialnum"
1675.118175	26.716510999999855	states									"      state_name
id              
3   wait_for_cin"
1701.834686	1.000494000000117	states									"   state_name
id           
4     context"
1702.83518	0.001506000000063068	states									"   state_name
id           
6       csgap"
1702.836686	0.022988999999824955	states									"   state_name
id           
11    stim_on"
1702.859675	0.0005000000001018634	states									"            state_name
id                    
14  son_reward_chooser"
1702.860175	0.06549999999992906	states									"        state_name
id                
17  reward_big_son"
1702.925675	0.9350140000001375	states									"        state_name
id                
22  post_reward_on"
1703.860689	1.608485999999857	states									"         state_name
id                 
23  post_reward_off"
1705.469175	10.000500000000102	states									"         state_name
id                 
24  soft_drink_time"
1715.469675	0.0004999999998744897	states									"    state_name
id            
25  warndanger"
1715.470175	3.0005060000000867	states									"            state_name
id                    
26  warndanger_warning"
1718.471175	39.35350600000015	trials	1.0	1.0	1.0	0.0	0.0	1.0	l	p	
1718.471175	39.35350600000015	states									"   state_name
id           
0     state_0"
1718.471175	0.016000000000076398	states									"          state_name
id                  
1   sending_trialnum"
1718.487175	23.376999999999953	states									"      state_name
id              
3   wait_for_cin"
1741.864175	1.0005080000000817	states									"   state_name
id           
4     context"
1742.864683	0.0014920000000984146	states									"   state_name
id           
6       csgap"
1742.866175	1.0000049999998737	states									"   state_name
id           
11    stim_on"
1743.86618	0.0014949999999771535	states									"   state_name
id           
12   stim_off"
1743.867675	0.5625	states									"        state_name
id                
13  wait_for_spoke"
1744.430175	0.0005109999999604042	states									"             state_name
id                     
15  soff_reward_chooser"
1744.430686	0.06548900000007052	states									"         state_name
id                 
16  reward_big_soff"
1744.496175	0.3270070000000942	states									"         state_name
id                 
23  post_reward_off"
1744.823182	10.00099299999988	states									"         state_name
id                 
24  soft_drink_time"
1754.824175	0.0005000000001018634	states									"    state_name
id            
25  warndanger"
1754.824675	3.000005999999985	states									"            state_name
id                    
26  warndanger_warning"
1757.825175	16.679000000000087	trials	0.0	1.0	1.0	0.0	0.0	0.0	l	p	
1757.825175	16.679000000000087	states									"   state_name
id           
0     state_0"
1757.825175	0.016000000000076398	states									"          state_name
id                  
1   sending_trialnum"
1757.841175	8.423510999999962	states									"      state_name
id              
3   wait_for_cin"
1766.264686	1.000494000000117	states									"   state_name
id           
4     context"
1767.26518	0.0015039999998407438	states									"   state_name
id           
6       csgap"
1767.266684	1.000491000000011	states									"   state_name
id           
11    stim_on"
1768.267175	0.0009999999999763531	states									"   state_name
id           
12   stim_off"
1768.268175	1.2350000000001273	states									"        state_name
id                
13  wait_for_spoke"
1769.503175	5.000999999999976	states									"     state_name
id             
28  error_state"
1774.504686	19.468988999999965	trials	1.0	1.0	1.0	0.0	0.0	1.0	l	p	
1774.504686	19.468988999999965	states									"   state_name
id           
0     state_0"
1774.504686	0.015998000000081447	states									"          state_name
id                  
1   sending_trialnum"
1774.520684	3.5574910000000273	states									"      state_name
id              
3   wait_for_cin"
1778.078175	1.0005059999998593	states									"   state_name
id           
4     context"
1779.078681	0.001494000000093365	states									"   state_name
id           
6       csgap"
1779.080175	0.2545199999999568	states									"   state_name
id           
11    stim_on"
1779.334695	0.0004799999999249849	states									"            state_name
id                    
14  son_reward_chooser"
1779.335175	0.06550900000002002	states									"        state_name
id                
17  reward_big_son"
1779.400684	0.9349910000000818	states									"        state_name
id                
22  post_reward_on"
1780.335675	0.6365000000000691	states									"         state_name
id                 
23  post_reward_off"
1780.972175	10.00050599999986	states									"         state_name
id                 
24  soft_drink_time"
1790.972681	0.000494000000117012	states									"    state_name
id            
25  warndanger"
1790.973175	3.0004999999998745	states									"            state_name
id                    
26  warndanger_warning"
1793.974175	22.204508000000033	trials	1.0	1.0	1.0	0.0	0.0	1.0	l	p	
1793.974175	22.204508000000033	states									"   state_name
id           
0     state_0"
1793.974175	0.015999999999849024	states									"          state_name
id                  
1   sending_trialnum"
1793.990175	6.22199999999998	states									"      state_name
id              
3   wait_for_cin"
1800.212175	1.000016000000187	states									"   state_name
id           
4     context"
1801.212191	0.001483999999891239	states									"   state_name
id           
6       csgap"
1801.213675	0.34950000000003456	states									"   state_name
id           
11    stim_on"
1801.563175	0.0005000000001018634	states									"            state_name
id                    
14  son_reward_chooser"
1801.563675	0.06549999999992906	states									"        state_name
id                
17  reward_big_son"
1801.629175	0.9349999999999454	states									"        state_name
id                
22  post_reward_on"
1802.564175	0.6134999999999309	states									"         state_name
id                 
23  post_reward_off"
1803.177675	10.000500000000102	states									"         state_name
id                 
24  soft_drink_time"
1813.178175	0.0005029999999806023	states									"    state_name
id            
25  warndanger"
1813.178678	3.000005000000101	states									"            state_name
id                    
26  warndanger_warning"
1816.179175	18.18100000000004	trials	1.0	1.0	1.0	0.0	0.0	1.0	l	p	
1816.179175	18.18100000000004	states									"   state_name
id           
0     state_0"
1816.179175	0.016000000000076398	states									"          state_name
id                  
1   sending_trialnum"
1816.195175	2.7204999999999018	states									"      state_name
id              
3   wait_for_cin"
1818.915675	1.0005000000001019	states									"   state_name
id           
4     context"
1819.916175	0.001002999999855092	states									"   state_name
id           
6       csgap"
1819.917178	0.35899700000004486	states									"   state_name
id           
11    stim_on"
1820.276175	0.0005109999999604042	states									"            state_name
id                    
14  son_reward_chooser"
1820.276686	0.06549400000017158	states									"        state_name
id                
17  reward_big_son"
1820.34218	0.9349949999998444	states									"        state_name
id                
22  post_reward_on"
1821.277175	0.08100000000013097	states									"         state_name
id                 
23  post_reward_off"
1821.358175	10.00100499999985	states									"         state_name
id                 
24  soft_drink_time"
1831.35918	0.0005009999999856518	states									"    state_name
id            
25  warndanger"
1831.359681	3.000494000000117	states									"            state_name
id                    
26  warndanger_warning"
1834.36068	21.290001000000075	trials	1.0	1.0	1.0	0.0	0.0	1.0	l	p	
1834.36068	21.290001000000075	states									"   state_name
id           
0     state_0"
1834.36068	0.016006999999945037	states									"          state_name
id                  
1   sending_trialnum"
1834.376687	5.8319920000001275	states									"      state_name
id              
3   wait_for_cin"
1840.208679	1.0000099999999748	states									"   state_name
id           
4     context"
1841.208689	0.0014859999998861895	states									"   state_name
id           
6       csgap"
1841.210175	1.000005000000101	states									"   state_name
id           
11    stim_on"
1842.21018	0.0014949999999771535	states									"   state_name
id           
12   stim_off"
1842.211675	0.31749999999988177	states									"        state_name
id                
13  wait_for_spoke"
1842.529175	0.0005000000001018634	states									"             state_name
id                     
15  soff_reward_chooser"
1842.529675	0.06549999999992906	states									"         state_name
id                 
16  reward_big_soff"
1842.595175	0.05400000000008731	states									"         state_name
id                 
23  post_reward_off"
1842.649175	10.000499999999874	states									"         state_name
id                 
24  soft_drink_time"
1852.649675	0.0005000000001018634	states									"    state_name
id            
25  warndanger"
1852.650175	3.0005060000000867	states									"            state_name
id                    
26  warndanger_warning"
1855.651175	37.56901600000015	trials	1.0	1.0	1.0	0.0	0.0	1.0	l	p	
1855.651175	37.56901600000015	states									"   state_name
id           
0     state_0"
1855.651175	0.016000000000076398	states									"          state_name
id                  
1   sending_trialnum"
1855.667175	21.67899999999986	states									"      state_name
id              
3   wait_for_cin"
1877.346175	1.0	states									"   state_name
id           
4     context"
1878.346175	0.0015000000000782165	states									"   state_name
id           
6       csgap"
1878.347675	0.1510089999999309	states									"   state_name
id           
11    stim_on"
1878.498684	0.0004980000001069129	states									"            state_name
id                    
14  son_reward_chooser"
1878.499182	0.06550300000003517	states									"        state_name
id                
17  reward_big_son"
1878.564685	0.9350059999999303	states									"        state_name
id                
22  post_reward_on"
1879.499691	0.7194839999999658	states									"         state_name
id                 
23  post_reward_off"
1880.219175	10.000500000000102	states									"         state_name
id                 
24  soft_drink_time"
1890.219675	0.0004999999998744897	states									"    state_name
id            
25  warndanger"
1890.220175	3.000016000000187	states									"            state_name
id                    
26  warndanger_warning"
1893.220675	66.06700000000001	trials	1.0	1.0	1.0	0.0	0.0	1.0	l	p	
1893.220675	66.06700000000001	states									"   state_name
id           
0     state_0"
1893.220675	0.01601000000005115	states									"          state_name
id                  
1   sending_trialnum"
1893.236685	50.335489999999936	states									"      state_name
id              
3   wait_for_cin"
1943.572175	1.0005029999999806	states									"   state_name
id           
4     context"
1944.572678	0.0010019999999713036	states									"   state_name
id           
6       csgap"
1944.57368	0.3004949999999553	states									"   state_name
id           
11    stim_on"
1944.874175	0.0005110000001877779	states									"            state_name
id                    
14  son_reward_chooser"
1944.874686	0.06548899999984314	states									"        state_name
id                
17  reward_big_son"
1944.940175	0.9349999999999454	states									"        state_name
id                
22  post_reward_on"
1945.875175	1.3540000000000418	states									"         state_name
id                 
23  post_reward_off"
1947.229175	9.057999999999993	states									"         state_name
id                 
24  soft_drink_time"
1956.287175	0.0005000000001018634	states									"    state_name
id            
25  warndanger"
1956.287675	3.0	states									"            state_name
id                    
26  warndanger_warning"
1959.288175	23.734509000000116	trials	1.0	1.0	1.0	0.0	0.0	1.0	l	p	
1959.288175	23.734509000000116	states									"   state_name
id           
0     state_0"
1959.288175	0.016000000000076398	states									"          state_name
id                  
1   sending_trialnum"
1959.304175	7.150000000000091	states									"      state_name
id              
3   wait_for_cin"
1966.454175	1.0	states									"   state_name
id           
4     context"
1967.454175	0.0014999999998508429	states									"   state_name
id           
6       csgap"
1967.455675	0.6870120000000952	states									"   state_name
id           
11    stim_on"
1968.142687	0.0004879999999047868	states									"            state_name
id                    
14  son_reward_chooser"
1968.143175	0.06550600000014128	states									"        state_name
id                
17  reward_big_son"
1968.208681	0.9349939999999606	states									"        state_name
id                
22  post_reward_on"
1969.143675	0.8905050000000756	states									"         state_name
id                 
23  post_reward_off"
1970.03418	9.987499999999955	states									"         state_name
id                 
24  soft_drink_time"
1980.02168	0.0004950000000008004	states									"    state_name
id            
25  warndanger"
1980.022175	3.0005089999999655	states									"            state_name
id                    
26  warndanger_warning"
1983.023175	19.035008999999945	trials	1.0	1.0	1.0	0.0	0.0	1.0	l	p	
