onset	duration	nwb_table	ProAnti3_hit_history	ProAnti3_sides_history	ProAnti3_psych_history	ProAnti3_loc_history	ProAnti3_mem_history	ProAnti3_free_history	ProAnti3_cpoketry	StimulatorSection_stimulator_history	MaskSection_mask_history	AntibiasSection_LocalHitHistory	AntibiasSection_LocalSidesHistory	AntibiasSection_LocalLocHistory	state_type
1017.547032	90.01850300000001	trials	1.0	r	2.0	p	1.0	r	4.0	0.0	0.0	1.0	r	p	
1017.547032	90.01850300000001	states													"   state_name
id           
0     state_0"
1017.547032	0.016000000000076398	states													"          state_name
id                  
1   sending_trialnum"
1017.563032	4.260999999999967	states													"      state_name
id              
3   wait_for_cin"
1021.824032	0.002000000000066393	states													"   state_name
id           
4     nicstim"
1021.826032	0.0004999999999881766	states													"       state_name
id               
5   stimon_nosein"
1021.826532	0.7495000000000118	states													"   state_name
id           
4     nicstim"
1022.576032	10.180500000000052	states													"      state_name
id              
7   reinit_cpoke"
1032.756532	0.0025059999998120475	states													"   state_name
id           
4     nicstim"
1032.759038	0.0005009999999856518	states													"       state_name
id               
5   stimon_nosein"
1032.759539	0.4729930000000877	states													"   state_name
id           
4     nicstim"
1033.232532	2.900006000000076	states													"      state_name
id              
7   reinit_cpoke"
1036.132538	0.0024939999998423446	states													"   state_name
id           
4     nicstim"
1036.135032	0.0005060000000867149	states													"       state_name
id               
5   stimon_nosein"
1036.135538	0.8754989999999907	states													"   state_name
id           
4     nicstim"
1037.011037	60.526010999999926	states													"      state_name
id              
7   reinit_cpoke"
1097.537048	0.0024880000000848668	states													"   state_name
id           
4     nicstim"
1097.539536	0.0004960000001119624	states													"       state_name
id               
5   stimon_nosein"
1097.540032	0.3380009999998492	states													"   state_name
id           
4     nicstim"
1097.878033	1.7665079999999307	states													"      state_name
id              
7   reinit_cpoke"
1099.644541	0.0024910000001909793	states													"   state_name
id           
4     nicstim"
1099.647032	0.0005059999998593412	states													"       state_name
id               
5   stimon_nosein"
1099.647538	0.7780060000000049	states													"   state_name
id           
4     nicstim"
1100.425544	0.02648799999997209	states													"       state_name
id               
8   wait_for_cout"
1100.452032	0.0015080000000580185	states													"   state_name
id           
9       csgap"
1100.45354	0.2554920000000038	states													"        state_name
id                
16  wait_for_spoke"
1100.709032	0.0005040000000917644	states													"             state_name
id                     
18  soff_reward_chooser"
1100.709536	0.06699600000001737	states													"     state_name
id             
22  reward_soff"
1100.776532	1.3060060000000249	states													"         state_name
id                 
26  post_reward_off"
