onset	duration	nwb_table	ProAnti3Marino_hit_history	ProAnti3Marino_sides_history	ProAnti3Marino_psych_history	ProAnti3Marino_loc_history	ProAnti3Marino_mem_history	ProAnti3Marino_free_history	StimulatorSection_stimulator_history	MaskSection_mask_history	AntibiasSection_LocalHitHistory	AntibiasSection_LocalSidesHistory	AntibiasSection_LocalLocHistory	state_type
408.029897	23.879500000000007	trials	1.0	r	2.0	p	1.0	r	0.0	0.0	1.0	r	p	
408.029897	23.879500000000007	states												"   state_name
id           
0     state_0"
408.029897	0.016000000000019554	states												"          state_name
id                  
1   sending_trialnum"
408.045897	15.13901199999998	states												"      state_name
id              
3   wait_for_cin"
423.184909	1.0004880000000185	states												"   state_name
id           
4     context"
424.185397	0.0015059999999493812	states												"   state_name
id           
6       csgap"
424.186903	1.0000040000000467	states												"   state_name
id           
11    stim_on"
425.186907	0.0014899999999897773	states												"   state_name
id           
12   stim_off"
425.188397	1.6770139999999856	states												"        state_name
id                
13  wait_for_spoke"
426.865411	0.00048600000002352317	states												"             state_name
id                     
15  soff_reward_chooser"
426.865897	0.04300499999999374	states												"         state_name
id                 
16  reward_big_soff"
426.908902	2.0000009999999975	states												"         state_name
id                 
23  post_reward_off"
428.908903	0.0004940000000033251	states												"    state_name
id            
25  warndanger"
428.909397	3.0	states												"            state_name
id                    
26  warndanger_warning"
431.909899	164.52349800000002	trials	1.0	r	2.0	p	1.0	r	0.0	0.0	1.0	r	p	
431.909899	164.52349800000002	states												"   state_name
id           
0     state_0"
431.909899	0.016002000000014505	states												"          state_name
id                  
1   sending_trialnum"
431.925901	127.59249600000004	states												"      state_name
id              
3   wait_for_cin"
559.518397	1.0000069999999823	states												"   state_name
id           
4     context"
560.518404	0.001492999999982203	states												"   state_name
id           
6       csgap"
560.519897	1.0	states												"   state_name
id           
11    stim_on"
561.519897	0.0010149999999384818	states												"   state_name
id           
12   stim_off"
561.520912	25.166985000000068	states												"        state_name
id                
13  wait_for_spoke"
586.687897	0.0004999999999881766	states												"             state_name
id                     
15  soff_reward_chooser"
586.688397	0.04300100000000384	states												"         state_name
id                 
16  reward_big_soff"
586.731398	0.18750899999997728	states												"         state_name
id                 
23  post_reward_off"
586.918907	6.5134950000000345	states												"         state_name
id                 
24  soft_drink_time"
593.432402	0.0004950000000008004	states												"    state_name
id            
25  warndanger"
593.432897	3.000499999999988	states												"            state_name
id                    
26  warndanger_warning"
596.433897	203.70500000000004	trials	0.0	r	2.0	p	1.0	r	0.0	0.0	0.0	r	p	
596.433897	203.70500000000004	states												"   state_name
id           
0     state_0"
596.433897	0.01599999999996271	states												"          state_name
id                  
1   sending_trialnum"
596.449897	165.562	states												"      state_name
id              
3   wait_for_cin"
762.011897	1.0	states												"   state_name
id           
4     context"
763.011897	0.0015000000000782165	states												"   state_name
id           
6       csgap"
763.013397	1.0004999999999882	states												"   state_name
id           
11    stim_on"
764.013897	0.0010039999999662541	states												"   state_name
id           
12   stim_off"
764.014901	31.122995999999944	states												"        state_name
id                
13  wait_for_spoke"
795.137897	5.00100000000009	states												"     state_name
id             
28  error_state"
800.139397	18.731509999999957	trials	0.0	r	2.0	p	1.0	r	0.0	0.0	0.0	r	p	
800.139397	18.731509999999957	states												"   state_name
id           
0     state_0"
800.139397	0.01599999999996271	states												"          state_name
id                  
1   sending_trialnum"
