onset	duration	nwb_table	PBups_hit_history	PBups_violation_history	SidesSection_previous_sounds	SidesSection_previous_samples	SidesSection_previous_memory_gaps	SidesSection_previous_rt_task	SidesSection_previous_stims	PBupsSection_LocalPrevSides	PBupsSection_LocalPrevSounds	state_type
5825.024324	35.2339979999997	trials	0.0	1.0	-1.0			0.0	0.0	l	-1.0	
5825.024324	35.2339979999997	states										"   state_name
id           
0     state_0"
5825.024324	0.015997999999854073	states										"          state_name
id                  
1   sending_trialnum"
5825.040322	0.019019999999727588	states										"           state_name
id                   
3   clean_sound_state"
5825.059342	0.0020010000007459894	states										"   state_name
id           
4         iti"
5825.061343	26.464978999999403	states										"         state_name
id                 
6   wait_for_cpoke1"
5851.526322	0.0030090000000200234	states										"             state_name
id                     
8   play_stimulus_sound"
5851.529331	0.23199900000054186	states										"   state_name
id           
9      cpoke1"
5851.76133	0.2019929999996748	states										"        state_name
id                
12  temp_violation"
5851.963323	1.59900000000016	states										"         state_name
id                 
6   wait_for_cpoke1"
5853.562323	0.003004999999575375	states										"             state_name
id                     
8   play_stimulus_sound"
5853.565328	0.3040020000007644	states										"   state_name
id           
9      cpoke1"
5853.86933	0.2019929999996748	states										"        state_name
id                
12  temp_violation"
5854.071323	0.6840059999994992	states										"         state_name
id                 
6   wait_for_cpoke1"
5854.755329	0.0029930000000604196	states										"             state_name
id                     
8   play_stimulus_sound"
5854.758322	2.0	states										"   state_name
id           
9      cpoke1"
5856.758322	0.013010000000576838	states										"           state_name
id                   
13  center_2_side_gap"
5856.771332	0.478994999999486	states										"        state_name
id                
17  wait_for_spoke"
5857.250327	0.003005999999913911	states										"      state_name
id              
18  error_state1"
5857.253333	3.0029890000005253	states										"     state_name
id             
19  error_state"
5860.256322	0.001999999999497959	states										"        state_name
id                
30  clean_up_state"
5860.259332	19.12199800000053	trials	0.0	1.0	-1.0			0.0	0.0	l	-1.0	
5860.259332	19.12199800000053	states										"   state_name
id           
0     state_0"
5860.259332	0.016000999999960186	states										"          state_name
id                  
1   sending_trialnum"
