onset	duration	nwb_table	ProAnti3_hit_history	ProAnti3_sides_history	ProAnti3_psych_history	ProAnti3_loc_history	ProAnti3_mem_history	ProAnti3_free_history	ProAnti3_cpoketry	StimulatorSection_stimulator_history	MaskSection_mask_history	AntibiasSection_LocalHitHistory	AntibiasSection_LocalSidesHistory	AntibiasSection_LocalLocHistory	state_type
707.080026	20.759500000000003	trials	1.0	r	2.0	p	1.0	r	0.0	0.0	0.0	1.0	r	p	
707.080026	20.759500000000003	states													"   state_name
id           
0     state_0"
707.080026	0.016000000000076398	states													"          state_name
id                  
1   sending_trialnum"
707.096026	3.8980059999998957	states													"      state_name
id              
3   wait_for_cin"
710.994032	0.002497000000062144	states													"   state_name
id           
4     nicstim"
710.996529	0.0004969999999957508	states													"       state_name
id               
5   stimon_nosein"
710.997026	0.014000000000010004	states													"   state_name
id           
4     nicstim"
711.011026	0.7124999999999773	states													"       state_name
id               
8   wait_for_cout"
711.723526	0.0010069999999586798	states													"   state_name
id           
9       csgap"
711.724533	11.05149300000005	states													"        state_name
id                
16  wait_for_spoke"
722.776026	0.000505999999973028	states													"             state_name
id                     
18  soff_reward_chooser"
722.776532	0.0620089999999891	states													"         state_name
id                 
19  reward_big_soff"
722.838541	2.000485000000026	states													"         state_name
id                 
26  post_reward_off"
724.839026	0.0004999999999881766	states													"    state_name
id            
28  warndanger"
724.839526	3.0	states													"            state_name
id                    
29  warndanger_warning"
727.840026	19.576505999999995	trials	1.0	r	2.0	p	1.0	r		0.0	0.0	1.0	r	p	
727.840026	19.576505999999995	states													"   state_name
id           
0     state_0"
727.840026	0.016000000000076398	states													"          state_name
id                  
1   sending_trialnum"
727.856026	9.177999999999997	states													"      state_name
id              
3   wait_for_cin"
737.034026	0.0005049999999755528	states													"   state_name
id           
4     nicstim"
737.034531	0.0014949999999771535	states													"   state_name
id           
9       csgap"
737.036026	5.317000000000007	states													"        state_name
id                
16  wait_for_spoke"
742.353026	0.0004999999999881766	states													"             state_name
id                     
18  soff_reward_chooser"
742.353526	0.06200000000001182	states													"         state_name
id                 
19  reward_big_soff"
742.415526	2.0	states													"         state_name
id                 
26  post_reward_off"
744.415526	0.0005159999999477805	states													"    state_name
id            
28  warndanger"
744.416042	3.0004900000000134	states													"            state_name
id                    
29  warndanger_warning"
747.417026	38.631000000000085	trials	0.0	r	2.0	p	1.0	r		0.0	0.0	0.0	r	p	
747.417026	38.631000000000085	states													"   state_name
id           
0     state_0"
747.417026	0.016000000000076398	states													"          state_name
id                  
1   sending_trialnum"
747.433026	12.34301599999992	states													"      state_name
id              
3   wait_for_cin"
759.776042	0.0004969999999957508	states													"   state_name
id           
4     nicstim"
759.776539	0.0015030000000706423	states													"   state_name
id           
9       csgap"
759.778042	20.725983999999926	states													"        state_name
id                
16  wait_for_spoke"
780.504026	0.0015000000000782165	states													"   state_name
id           
32  temperror"
780.505526	0.47849999999994	states													"   state_name
id           
14    stim_on"
780.984026	0.0005100000000766158	states													"            state_name
id                    
17  son_reward_chooser"
780.984536	0.06199699999990571	states													"        state_name
id                
20  reward_big_son"
781.046533	0.0005080000000816653	states													"        state_name
id                
25  post_reward_on"
781.047041	2.0004849999999124	states													"         state_name
id                 
26  post_reward_off"
783.047526	0.0005000000001018634	states													"    state_name
id            
28  warndanger"
783.048026	3.0	states													"            state_name
id                    
29  warndanger_warning"
786.048532	22.653998	trials	1.0	r	2.0	p	1.0	r		0.0	0.0	1.0	r	p	
786.048532	22.653998	states													"   state_name
id           
0     state_0"
786.048532	0.01601099999993494	states													"          state_name
id                  
1   sending_trialnum"
786.064543	13.831488000000036	states													"      state_name
id              
3   wait_for_cin"
799.896031	0.0005019999999831271	states													"   state_name
id           
4     nicstim"
799.896533	0.001492999999982203	states													"   state_name
id           
9       csgap"
799.898026	3.7410030000000916	states													"        state_name
id                
16  wait_for_spoke"
803.639029	0.0005129999999553547	states													"             state_name
id                     
18  soff_reward_chooser"
803.639542	0.06198399999993853	states													"         state_name
id                 
19  reward_big_soff"
803.701526	2.000009000000091	states													"         state_name
id                 
26  post_reward_off"
805.701535	0.0004910000000108994	states													"    state_name
id            
28  warndanger"
805.702026	3.000503999999978	states													"            state_name
id                    
29  warndanger_warning"
808.703026	19.460500000000025	trials	1.0	r	2.0	p	1.0	r		0.0	0.0	1.0	r	p	
808.703026	19.460500000000025	states													"   state_name
id           
0     state_0"
808.703026	0.01599999999996271	states													"          state_name
id                  
1   sending_trialnum"
808.719026	7.087999999999965	states													"      state_name
id              
3   wait_for_cin"
815.807026	0.0005000000001018634	states													"   state_name
id           
4     nicstim"
815.807526	0.0010049999999637294	states													"   state_name
id           
9       csgap"
815.808531	7.290994999999953	states													"        state_name
id                
16  wait_for_spoke"
823.099526	0.0004999999999881766	states													"             state_name
id                     
18  soff_reward_chooser"
823.100026	0.06200000000001182	states													"         state_name
id                 
19  reward_big_soff"
823.162026	2.0005029999999806	states													"         state_name
id                 
26  post_reward_off"
825.162529	0.0004969999999957508	states													"    state_name
id            
28  warndanger"
825.163026	3.000500000000102	states													"            state_name
id                    
29  warndanger_warning"
828.164026	17.920999999999935	trials	1.0	r	2.0	p	1.0	r		0.0	0.0	1.0	r	p	
828.164026	17.920999999999935	states													"   state_name
id           
0     state_0"
828.164026	0.01599999999996271	states													"          state_name
id                  
1   sending_trialnum"
828.180026	7.469500000000039	states													"      state_name
id              
3   wait_for_cin"
835.649526	0.0004999999999881766	states													"   state_name
id           
4     nicstim"
835.650026	0.0010029999999687789	states													"   state_name
id           
9       csgap"
835.651029	5.370497	states													"        state_name
id                
16  wait_for_spoke"
841.021526	0.0004999999999881766	states													"             state_name
id                     
18  soff_reward_chooser"
841.022026	0.06200000000001182	states													"         state_name
id                 
19  reward_big_soff"
841.084026	2.000505999999973	states													"         state_name
id                 
26  post_reward_off"
843.084532	0.0004940000000033251	states													"    state_name
id            
28  warndanger"
843.085026	3.0	states													"            state_name
id                    
29  warndanger_warning"
846.085526	10.671008000000029	trials	1.0	r	2.0	p	1.0	r		0.0	0.0	1.0	r	p	
846.085526	10.671008000000029	states													"   state_name
id           
0     state_0"
846.085526	0.016000000000076398	states													"          state_name
id                  
1   sending_trialnum"
846.101526	1.3539999999999281	states													"      state_name
id              
3   wait_for_cin"
847.455526	0.0004999999999881766	states													"   state_name
id           
4     nicstim"
847.456026	0.00100000000009004	states													"   state_name
id           
9       csgap"
847.457026	0.6879999999999882	states													"        state_name
id                
16  wait_for_spoke"
848.145026	0.0004999999999881766	states													"             state_name
id                     
18  soff_reward_chooser"
848.145526	0.06200000000001182	states													"         state_name
id                 
19  reward_big_soff"
848.207526	0.8479999999999563	states													"         state_name
id                 
26  post_reward_off"
849.055526	4.700500000000034	states													"         state_name
id                 
27  soft_drink_time"
853.756026	0.000505999999973028	states													"    state_name
id            
28  warndanger"
853.756532	3.000001999999995	states													"            state_name
id                    
29  warndanger_warning"
856.757026	38.35201500000005	trials	1.0	r	2.0	p	1.0	r		0.0	0.0	1.0	r	p	
856.757026	38.35201500000005	states													"   state_name
id           
0     state_0"
856.757026	0.01599999999996271	states													"          state_name
id                  
1   sending_trialnum"
856.773026	32.07351100000005	states													"      state_name
id              
3   wait_for_cin"
888.846537	0.0004890000000159489	states													"   state_name
id           
4     nicstim"
888.847026	0.001015999999935957	states													"   state_name
id           
9       csgap"
888.848042	1.1979840000000195	states													"        state_name
id                
16  wait_for_spoke"
890.046026	0.0005079999999679785	states													"             state_name
id                     
18  soff_reward_chooser"
890.046534	0.06199800000001687	states													"         state_name
id                 
19  reward_big_soff"
890.108532	2.0000009999999975	states													"         state_name
id                 
26  post_reward_off"
892.108533	0.0004930000000058499	states													"    state_name
id            
28  warndanger"
892.109026	3.000015000000076	states													"            state_name
id                    
29  warndanger_warning"
895.109537	6.906504999999925	trials	1.0	r	2.0	p	1.0	r		0.0	0.0	1.0	r	p	
895.109537	6.906504999999925	states													"   state_name
id           
0     state_0"
895.109537	0.015988999999990483	states													"          state_name
id                  
1   sending_trialnum"
895.125526	0.0004999999999881766	states													"      state_name
id              
3   wait_for_cin"
895.126026	0.0005109999999604042	states													"   state_name
id           
4     nicstim"
895.126537	0.001488999999992302	states													"   state_name
id           
9       csgap"
895.128026	1.8250000000000455	states													"        state_name
id                
16  wait_for_spoke"
896.953026	0.0004999999999881766	states													"             state_name
id                     
18  soff_reward_chooser"
896.953526	0.06200000000001182	states													"         state_name
id                 
19  reward_big_soff"
897.015526	2.0000099999999748	states													"         state_name
id                 
26  post_reward_off"
899.015536	0.0004900000000134241	states													"    state_name
id            
28  warndanger"
899.016026	3.0000159999999596	states													"            state_name
id                    
29  warndanger_warning"
902.016539	8.750487000000021	trials	1.0	r	2.0	p	1.0	r		0.0	0.0	1.0	r	p	
902.016539	8.750487000000021	states													"   state_name
id           
0     state_0"
902.016539	0.016000000000076398	states													"          state_name
id                  
1   sending_trialnum"
902.032539	3.027486999999951	states													"      state_name
id              
3   wait_for_cin"
905.060026	0.0005039999999780775	states													"   state_name
id           
4     nicstim"
905.06053	0.0014959999999746287	states													"   state_name
id           
9       csgap"
905.062026	0.6415000000000646	states													"        state_name
id                
16  wait_for_spoke"
905.703526	0.0004999999999881766	states													"             state_name
id                     
18  soff_reward_chooser"
905.704026	0.06200000000001182	states													"         state_name
id                 
19  reward_big_soff"
905.766026	2.0000159999999596	states													"         state_name
id                 
26  post_reward_off"
907.766042	0.0004910000000108994	states													"    state_name
id            
28  warndanger"
