onset	duration	nwb_table	PBups_hit_history	PBups_violation_history	SidesSection_previous_sounds	SidesSection_previous_samples	SidesSection_previous_memory_gaps	SidesSection_previous_rt_task	SidesSection_previous_stims	PBupsSection_LocalPrevSides	PBupsSection_LocalPrevSounds	state_type
6104.971112	54.61901099999977	trials	1.0	1.0	1.0			0.0	0.0	r	1.0	
6104.971112	54.61901099999977	states										"   state_name
id           
0     state_0"
6104.971112	0.01599999999962165	states										"          state_name
id                  
1   sending_trialnum"
6104.987112	0.019008000000212633	states										"           state_name
id                   
3   clean_sound_state"
6105.00612	0.0020009999998364947	states										"   state_name
id           
4         iti"
6105.008121	8.964990999999827	states										"         state_name
id                 
6   wait_for_cpoke1"
6113.973112	0.0030090000000200234	states										"             state_name
id                     
8   play_stimulus_sound"
6113.976121	0.05799800000022515	states										"   state_name
id           
9      cpoke1"
6114.034119	0.2020009999996546	states										"        state_name
id                
12  temp_violation"
6114.23612	0.0029920000006313785	states										"             state_name
id                     
8   play_stimulus_sound"
6114.239112	0.3650079999997615	states										"   state_name
id           
9      cpoke1"
6114.60412	0.20200000000022555	states										"        state_name
id                
12  temp_violation"
6114.80612	0.13299199999983102	states										"         state_name
id                 
6   wait_for_cpoke1"
6114.939112	0.0030090000000200234	states										"             state_name
id                     
8   play_stimulus_sound"
6114.942121	0.21499099999982718	states										"   state_name
id           
9      cpoke1"
6115.157112	0.20200000000022555	states										"        state_name
id                
12  temp_violation"
6115.359112	6.608000000000175	states										"         state_name
id                 
6   wait_for_cpoke1"
6121.967112	0.0030079999996814877	states										"             state_name
id                     
8   play_stimulus_sound"
6121.97012	0.028992000000471307	states										"   state_name
id           
9      cpoke1"
6121.999112	0.20199999999931606	states										"        state_name
id                
12  temp_violation"
6122.201112	0.2240010000004986	states										"         state_name
id                 
6   wait_for_cpoke1"
6122.425113	0.0030099999994490645	states										"             state_name
id                     
8   play_stimulus_sound"
6122.428123	0.286989000000176	states										"   state_name
id           
9      cpoke1"
6122.715112	0.20200000000022555	states										"        state_name
id                
12  temp_violation"
6122.917112	0.2790070000000924	states										"         state_name
id                 
6   wait_for_cpoke1"
6123.196119	0.0029930000000604196	states										"             state_name
id                     
8   play_stimulus_sound"
6123.199112	0.6779999999998836	states										"   state_name
id           
9      cpoke1"
6123.877112	0.20200000000022555	states										"        state_name
id                
12  temp_violation"
6124.079112	0.003006999999342952	states										"         state_name
id                 
6   wait_for_cpoke1"
6124.082119	0.0029930000000604196	states										"             state_name
id                     
8   play_stimulus_sound"
6124.085112	0.5110039999999572	states										"   state_name
id           
9      cpoke1"
6124.596116	0.20200699999986682	states										"        state_name
id                
12  temp_violation"
6124.798123	3.0579999999999927	states										"         state_name
id                 
6   wait_for_cpoke1"
6127.856123	0.002989000000525266	states										"             state_name
id                     
8   play_stimulus_sound"
6127.859112	0.6520000000000437	states										"   state_name
id           
9      cpoke1"
6128.511112	0.20200000000022555	states										"        state_name
id                
12  temp_violation"
6128.713112	1.1950039999992441	states										"         state_name
id                 
6   wait_for_cpoke1"
6129.908116	0.002996000000166532	states										"             state_name
id                     
8   play_stimulus_sound"
6129.911112	0.5659999999998035	states										"   state_name
id           
9      cpoke1"
6130.477112	0.20200000000022555	states										"        state_name
id                
12  temp_violation"
6130.679112	11.13799999999992	states										"         state_name
id                 
6   wait_for_cpoke1"
6141.817112	0.003010000000358559	states										"             state_name
id                     
8   play_stimulus_sound"
6141.820122	0.49698999999964144	states										"   state_name
id           
9      cpoke1"
6142.317112	0.20200000000022555	states										"        state_name
id                
12  temp_violation"
6142.519112	4.491011000000071	states										"         state_name
id                 
6   wait_for_cpoke1"
6147.010123	0.0029889999996157712	states										"             state_name
id                     
8   play_stimulus_sound"
6147.013112	0.7050110000000132	states										"   state_name
id           
9      cpoke1"
6147.718123	0.20199700000011944	states										"        state_name
id                
12  temp_violation"
6147.92012	2.500992000000224	states										"         state_name
id                 
6   wait_for_cpoke1"
6150.421112	0.0030090000000200234	states										"             state_name
id                     
8   play_stimulus_sound"
6150.424121	0.5340029999997569	states										"   state_name
id           
9      cpoke1"
6150.958124	0.20199200000024575	states										"        state_name
id                
12  temp_violation"
6151.160116	0.8400009999995746	states										"         state_name
id                 
6   wait_for_cpoke1"
6152.000117	0.002995000000737491	states										"             state_name
id                     
8   play_stimulus_sound"
6152.003112	0.5890069999995831	states										"   state_name
id           
9      cpoke1"
6152.592119	0.20200199999999313	states										"        state_name
id                
12  temp_violation"
6152.794121	0.0029910000002928427	states										"             state_name
id                     
8   play_stimulus_sound"
6152.797112	0.9350100000001476	states										"   state_name
id           
9      cpoke1"
6153.732122	0.011998999999377702	states										"           state_name
id                   
13  center_2_side_gap"
6153.744121	0.5109910000001037	states										"        state_name
id                
17  wait_for_spoke"
6154.255112	0.0010090000005220645	states										"      state_name
id              
23  right_reward"
6154.256121	2.000003999999535	states										"   state_name
id           
24  hit_state"
6156.256125	2.3299910000005184	states										"          state_name
id                  
29  soft_drink_state"
6158.586116	1.0020070000000487	states										"   state_name
id           
26    warning"
6159.588123	0.001999999999497959	states										"        state_name
id                
30  clean_up_state"
