onset	duration	nwb_table	ProAnti3Marino_hit_history	ProAnti3Marino_sides_history	ProAnti3Marino_psych_history	ProAnti3Marino_loc_history	ProAnti3Marino_mem_history	ProAnti3Marino_free_history	StimulatorSection_stimulator_history	MaskSection_mask_history	AntibiasSection_LocalHitHistory	AntibiasSection_LocalSidesHistory	AntibiasSection_LocalLocHistory	state_type
49.440677	111.11049	trials	0.0	r	2.0	p	1.0	r	0.0	0.0	0.0	r	p	
49.440677	111.11049	states												"   state_name
id           
0     state_0"
49.440677	0.015999000000000763	states												"          state_name
id                  
1   sending_trialnum"
49.456676	104.97699899999999	states												"      state_name
id              
3   wait_for_cin"
154.433675	1.000491000000011	states												"   state_name
id           
4     context"
155.434166	0.0010029999999972006	states												"   state_name
id           
6       csgap"
155.435169	0.11499699999998825	states												"   state_name
id           
11    stim_on"
155.550166	5.001001000000002	states												"     state_name
id             
28  error_state"
160.551678	31.581997	trials	0.0	r	2.0	p	1.0	r	0.0	0.0	0.0	r	p	
160.551678	31.581997	states												"   state_name
id           
0     state_0"
160.551678	0.016001999999986083	states												"          state_name
id                  
1   sending_trialnum"
160.56768	25.42999499999999	states												"      state_name
id              
3   wait_for_cin"
185.997675	1.0000050000000158	states												"   state_name
id           
4     context"
186.99768	0.0014909999999872525	states												"   state_name
id           
6       csgap"
186.999171	0.1335030000000188	states												"   state_name
id           
11    stim_on"
187.132674	5.001001000000002	states												"     state_name
id             
28  error_state"
192.134166	39.529015000000015	trials	0.0	r	2.0	p	1.0	r	0.0	0.0	0.0	r	p	
192.134166	39.529015000000015	states												"   state_name
id           
0     state_0"
192.134166	0.016000000000019554	states												"          state_name
id                  
1   sending_trialnum"
192.150166	33.02199999999999	states												"      state_name
id              
3   wait_for_cin"
225.172166	1.0	states												"   state_name
id           
4     context"
226.172166	0.0010079999999845768	states												"   state_name
id           
6       csgap"
226.173174	0.4889920000000245	states												"   state_name
id           
11    stim_on"
226.662166	5.001014999999995	states												"     state_name
id             
28  error_state"
231.663674	219.930492	trials	0.0	r	2.0	p	1.0	r	0.0	0.0	0.0	r	p	
231.663674	219.930492	states												"   state_name
id           
0     state_0"
231.663674	0.016000000000019554	states												"          state_name
id                  
1   sending_trialnum"
231.679674	213.853492	states												"      state_name
id              
3   wait_for_cin"
445.533166	1.0	states												"   state_name
id           
4     context"
446.533166	0.0010010000000306718	states												"   state_name
id           
6       csgap"
446.534167	0.05900599999995393	states												"   state_name
id           
11    stim_on"
446.593173	5.000992999999994	states												"     state_name
id             
28  error_state"
451.594678	8.591488000000027	trials	0.0	r	2.0	p	1.0	r	0.0	0.0	0.0	r	p	
451.594678	8.591488000000027	states												"   state_name
id           
0     state_0"
451.594678	0.016000000000019554	states												"          state_name
id                  
1   sending_trialnum"
451.610678	1.4414879999999926	states												"      state_name
id              
3   wait_for_cin"
453.052166	1.0	states												"   state_name
id           
4     context"
454.052166	0.0010009999999738284	states												"   state_name
id           
6       csgap"
454.053167	1.0005060000000299	states												"   state_name
id           
11    stim_on"
455.053673	0.0010019999999713036	states												"   state_name
id           
12   stim_off"
455.054675	0.13049700000004805	states												"        state_name
id                
13  wait_for_spoke"
455.185172	5.0009939999999915	states												"     state_name
id             
28  error_state"
460.186674	11.272004000000038	trials	0.0	r	2.0	p	1.0	r	0.0	0.0	0.0	r	p	
460.186674	11.272004000000038	states												"   state_name
id           
0     state_0"
460.186674	0.016000000000019554	states												"          state_name
id                  
1   sending_trialnum"
460.202674	4.980998	states												"      state_name
id              
3   wait_for_cin"
465.183672	1.00000399999999	states												"   state_name
id           
4     context"
466.183676	0.001495000000033997	states												"   state_name
id           
6       csgap"
466.185171	0.2725059999999644	states												"   state_name
id           
11    stim_on"
466.457677	5.001001000000031	states												"     state_name
id             
28  error_state"
471.459171	40.63699500000001	trials	1.0	r	2.0	p	1.0	r	0.0	0.0	1.0	r	p	
471.459171	40.63699500000001	states												"   state_name
id           
0     state_0"
471.459171	0.015994999999975335	states												"          state_name
id                  
1   sending_trialnum"
471.475166	24.666007999999977	states												"      state_name
id              
3   wait_for_cin"
496.141174	1.0005010000000425	states												"   state_name
id           
4     context"
497.141675	0.0014909999999872525	states												"   state_name
id           
6       csgap"
497.143166	1.0000009999999975	states												"   state_name
id           
11    stim_on"
498.143167	0.0015169999999784523	states												"   state_name
id           
12   stim_off"
498.144684	0.7634820000000104	states												"        state_name
id                
13  wait_for_spoke"
498.908166	0.0005029999999806023	states												"             state_name
id                     
15  soff_reward_chooser"
498.908669	0.06400200000001632	states												"         state_name
id                 
16  reward_big_soff"
498.972671	0.12149600000003602	states												"         state_name
id                 
23  post_reward_off"
499.094167	10.001009999999951	states												"         state_name
id                 
24  soft_drink_time"
509.095177	0.0005090000000222972	states												"    state_name
id            
25  warndanger"
509.095686	3.0004800000000387	states												"            state_name
id                    
26  warndanger_warning"
512.096673	9.156505000000038	trials	0.0	r	2.0	p	1.0	r	0.0	0.0	0.0	r	p	
512.096673	9.156505000000038	states												"   state_name
id           
0     state_0"
512.096673	0.016006999999945037	states												"          state_name
id                  
1   sending_trialnum"
512.11268	2.364003000000025	states												"      state_name
id              
3   wait_for_cin"
514.476683	1.000483000000031	states												"   state_name
id           
4     context"
515.477166	0.0009999999999763531	states												"   state_name
id           
6       csgap"
515.478166	0.7735069999999951	states												"   state_name
id           
11    stim_on"
516.251673	5.001505000000066	states												"     state_name
id             
28  error_state"
521.253674	21.68099799999993	trials	0.0	r	2.0	p	1.0	r	0.0	0.0	0.0	r	p	
521.253674	21.68099799999993	states												"   state_name
id           
0     state_0"
521.253674	0.015998999999965235	states												"          state_name
id                  
1   sending_trialnum"
521.269673	15.275507999999945	states												"      state_name
id              
3   wait_for_cin"
