onset	duration	nwb_table	ProAnti3_hit_history	ProAnti3_sides_history	ProAnti3_psych_history	ProAnti3_loc_history	ProAnti3_mem_history	ProAnti3_free_history	ProAnti3_cpoketry	StimulatorSection_stimulator_history	MaskSection_mask_history	AntibiasSection_LocalHitHistory	AntibiasSection_LocalSidesHistory	AntibiasSection_LocalLocHistory	state_type
1506.491403	45.76050400000008	trials	1.0	r	2.0	p	1.0	r	0.0	0.0	0.0	1.0	r	p	
1506.491403	45.76050400000008	states													"   state_name
id           
0     state_0"
1506.491403	0.016000000000076398	states													"          state_name
id                  
1   sending_trialnum"
1506.507403	8.15650299999993	states													"      state_name
id              
3   wait_for_cin"
1514.663906	0.002011999999922409	states													"   state_name
id           
4     nicstim"
1514.665918	0.0004890000000159489	states													"       state_name
id               
5   stimon_nosein"
1514.666407	0.21299599999997554	states													"   state_name
id           
4     nicstim"
1514.879403	0.11201600000003964	states													"       state_name
id               
8   wait_for_cout"
1514.991419	0.0014949999999771535	states													"   state_name
id           
9       csgap"
1514.992914	30.607488999999987	states													"        state_name
id                
16  wait_for_spoke"
1545.600403	0.0005000000001018634	states													"             state_name
id                     
18  soff_reward_chooser"
1545.600903	0.12400000000002365	states													"         state_name
id                 
19  reward_big_soff"
1545.724903	1.7619999999999436	states													"         state_name
id                 
26  post_reward_off"
1547.486903	1.7640000000001237	states													"         state_name
id                 
27  soft_drink_time"
1549.250903	0.0004999999998744897	states													"    state_name
id            
28  warndanger"
1549.251403	3.0005040000000918	states													"            state_name
id                    
29  warndanger_warning"
1552.252403	106.63049999999998	trials	1.0	l	1.0	p	1.0	r	3.0	0.0	0.0	1.0	l	p	
1552.252403	106.63049999999998	states													"   state_name
id           
0     state_0"
1552.252403	0.016000000000076398	states													"          state_name
id                  
1   sending_trialnum"
1552.268403	40.13850000000002	states													"      state_name
id              
3   wait_for_cin"
1592.406903	0.0019999999999527063	states													"   state_name
id           
4     nicstim"
1592.408903	0.0005000000001018634	states													"       state_name
id               
5   stimon_nosein"
1592.409403	0.28349999999977626	states													"   state_name
id           
4     nicstim"
1592.692903	24.356000000000222	states													"      state_name
id              
7   reinit_cpoke"
1617.048903	0.0020059999999375577	states													"   state_name
id           
4     nicstim"
1617.050909	0.0004939999998896383	states													"       state_name
id               
5   stimon_nosein"
1617.051403	0.17951600000014878	states													"   state_name
id           
4     nicstim"
1617.230919	27.516999999999825	states													"      state_name
id              
7   reinit_cpoke"
1644.747919	0.002484000000094966	states													"   state_name
id           
4     nicstim"
1644.750403	0.0005000000001018634	states													"       state_name
id               
5   stimon_nosein"
1644.750903	0.17799999999988358	states													"   state_name
id           
4     nicstim"
1644.928903	5.161499999999933	states													"      state_name
id              
7   reinit_cpoke"
1650.090403	0.00200000000018008	states													"   state_name
id           
4     nicstim"
1650.092403	0.0005059999998593412	states													"       state_name
id               
5   stimon_nosein"
1650.092909	0.20149400000013884	states													"   state_name
id           
4     nicstim"
1650.294403	0.07799999999997453	states													"       state_name
id               
8   wait_for_cout"
1650.372403	0.0009999999999763531	states													"   state_name
id           
9       csgap"
1650.373403	0.2930159999998523	states													"        state_name
id                
16  wait_for_spoke"
1650.666419	0.0004840000001422595	states													"             state_name
id                     
18  soff_reward_chooser"
1650.666903	0.0605160000000069	states													"     state_name
id             
22  reward_soff"
1650.727419	1.8814840000000004	states													"         state_name
id                 
26  post_reward_off"
1652.608903	3.2730129999999917	states													"         state_name
id                 
27  soft_drink_time"
1655.881916	0.0004919999998946878	states													"    state_name
id            
28  warndanger"
1655.882408	3.000495000000001	states													"            state_name
id                    
29  warndanger_warning"
1658.883403	34.77000599999997	trials	1.0	l	1.0	p	1.0	r	2.0	0.0	0.0	1.0	l	p	
1658.883403	34.77000599999997	states													"   state_name
id           
0     state_0"
1658.883403	0.015999999999849024	states													"          state_name
id                  
1   sending_trialnum"
1658.899403	20.423000000000002	states													"      state_name
id              
3   wait_for_cin"
1679.322403	0.00200000000018008	states													"   state_name
id           
4     nicstim"
1679.324403	0.0004999999998744897	states													"       state_name
id               
5   stimon_nosein"
1679.324903	0.2530070000000251	states													"   state_name
id           
4     nicstim"
1679.57791	2.0169929999999567	states													"      state_name
id              
7   reinit_cpoke"
1681.594903	0.00200000000018008	states													"   state_name
id           
4     nicstim"
1681.596903	0.0004999999998744897	states													"       state_name
id               
5   stimon_nosein"
1681.597403	0.2105060000001231	states													"   state_name
id           
4     nicstim"
1681.807909	1.0024939999998423	states													"      state_name
id              
7   reinit_cpoke"
1682.810403	0.0025000000000545697	states													"   state_name
id           
4     nicstim"
1682.812903	0.0005060000000867149	states													"       state_name
id               
5   stimon_nosein"
1682.813409	0.18500999999992018	states													"   state_name
id           
4     nicstim"
1682.998419	0.06898400000000038	states													"       state_name
id               
8   wait_for_cout"
1683.067403	0.0009999999999763531	states													"   state_name
id           
9       csgap"
1683.068403	1.0515090000001237	states													"        state_name
id                
16  wait_for_spoke"
1684.119912	0.0004909999997835257	states													"             state_name
id                     
18  soff_reward_chooser"
1684.120403	0.060500000000047294	states													"     state_name
id             
22  reward_soff"
1684.180903	0.16550000000006548	states													"         state_name
id                 
26  post_reward_off"
1684.346403	6.306004999999914	states													"         state_name
id                 
27  soft_drink_time"
1690.652408	0.0005110000001877779	states													"    state_name
id            
28  warndanger"
1690.652919	3.0004899999998997	states													"            state_name
id                    
29  warndanger_warning"
1693.653923	182.29148599999985	trials	1.0	l	1.0	p	1.0	r	16.0	0.0	0.0	1.0	l	p	
1693.653923	182.29148599999985	states													"   state_name
id           
0     state_0"
1693.653923	0.01598999999987427	states													"          state_name
id                  
1   sending_trialnum"
1693.669913	5.142990000000054	states													"      state_name
id              
3   wait_for_cin"
1698.812903	0.00201599999991231	states													"   state_name
id           
4     nicstim"
1698.814919	0.000490000000127111	states													"       state_name
id               
5   stimon_nosein"
1698.815409	0.24849700000004304	states													"   state_name
id           
4     nicstim"
1699.063906	1.0024969999999485	states													"      state_name
id              
7   reinit_cpoke"
1700.066403	0.00201599999991231	states													"   state_name
id           
4     nicstim"
1700.068419	0.0004950000000008004	states													"       state_name
id               
5   stimon_nosein"
1700.068914	0.17948900000010326	states													"   state_name
id           
4     nicstim"
1700.248403	79.89950299999987	states													"      state_name
id              
7   reinit_cpoke"
1780.147906	0.002008000000159882	states													"   state_name
id           
4     nicstim"
1780.149914	0.0004890000000159489	states													"       state_name
id               
5   stimon_nosein"
1780.150403	0.18699999999989814	states													"   state_name
id           
4     nicstim"
1780.337403	1.627516999999898	states													"      state_name
id              
7   reinit_cpoke"
1781.96492	0.0024830000002111774	states													"   state_name
id           
4     nicstim"
1781.967403	0.0005079999998542917	states													"       state_name
id               
5   stimon_nosein"
1781.967911	0.3084920000001148	states													"   state_name
id           
4     nicstim"
1782.276403	2.15300000000002	states													"      state_name
id              
7   reinit_cpoke"
1784.429403	0.0019999999999527063	states													"   state_name
id           
4     nicstim"
1784.431403	0.0005029999999806023	states													"       state_name
id               
5   stimon_nosein"
1784.431906	0.2634980000000269	states													"   state_name
id           
4     nicstim"
1784.695404	2.287014999999883	states													"      state_name
id              
7   reinit_cpoke"
1786.982419	0.002484000000094966	states													"   state_name
id           
4     nicstim"
1786.984903	0.0004999999998744897	states													"       state_name
id               
5   stimon_nosein"
1786.985403	0.2795000000000982	states													"   state_name
id           
4     nicstim"
1787.264903	1.2675159999998868	states													"      state_name
id              
7   reinit_cpoke"
1788.532419	0.002484000000094966	states													"   state_name
id           
4     nicstim"
1788.534903	0.0005000000001018634	states													"       state_name
id               
5   stimon_nosein"
1788.535403	0.24701599999980317	states													"   state_name
id           
4     nicstim"
1788.782419	1.0019840000002205	states													"      state_name
id              
7   reinit_cpoke"
1789.784403	0.002499999999827196	states													"   state_name
id           
4     nicstim"
1789.786903	0.0005060000000867149	states													"       state_name
id               
5   stimon_nosein"
1789.787409	0.24650500000007014	states													"   state_name
id           
4     nicstim"
1790.033914	2.50100499999985	states													"      state_name
id              
7   reinit_cpoke"
1792.534919	0.002484000000094966	states													"   state_name
id           
4     nicstim"
1792.537403	0.0005029999999806023	states													"       state_name
id               
5   stimon_nosein"
1792.537906	0.3180050000000847	states													"   state_name
id           
4     nicstim"
1792.855911	1.570491999999831	states													"      state_name
id              
7   reinit_cpoke"
1794.426403	0.0019999999999527063	states													"   state_name
id           
4     nicstim"
1794.428403	0.0005060000000867149	states													"       state_name
id               
5   stimon_nosein"
1794.428909	0.25949400000013156	states													"   state_name
id           
4     nicstim"
1794.688403	1.3290059999999357	states													"      state_name
id              
7   reinit_cpoke"
1796.017409	0.0025000000000545697	states													"   state_name
id           
4     nicstim"
1796.019909	0.0004939999998896383	states													"       state_name
id               
5   stimon_nosein"
1796.020403	0.3009999999999309	states													"   state_name
id           
4     nicstim"
1796.321403	2.6140000000000327	states													"      state_name
id              
7   reinit_cpoke"
1798.935403	0.0020059999999375577	states													"   state_name
id           
4     nicstim"
1798.937409	0.0005010000002130255	states													"       state_name
id               
5   stimon_nosein"
1798.93791	0.25049300000000585	states													"   state_name
id           
4     nicstim"
1799.188403	59.54599999999982	states													"      state_name
id              
7   reinit_cpoke"
1858.734403	0.002016000000139684	states													"   state_name
id           
4     nicstim"
1858.736419	0.00048399999991488585	states													"       state_name
id               
5   stimon_nosein"
1858.736903	0.27549999999996544	states													"   state_name
id           
4     nicstim"
1859.012403	2.4320000000000164	states													"      state_name
id              
7   reinit_cpoke"
1861.444403	0.0020019999999476568	states													"   state_name
id           
4     nicstim"
1861.446405	0.0005140000000665168	states													"       state_name
id               
5   stimon_nosein"
1861.446919	0.24450000000001637	states													"   state_name
id           
4     nicstim"
1861.691419	2.2604929999999968	states													"      state_name
id              
7   reinit_cpoke"
