onset	duration	nwb_table	crosstalk_dir	crosstalk_freq	bup_width	bup_ramp	vol_low	vol_hi	vol	gamma_dir	gamma_freq	freq_lo	freq_hi	HistorySection_hit_history	HistorySection_side_history	HistorySection_task_history	HistorySection_incoh_history	HistorySection_gammadir_history	HistorySection_gammafreq_history	HistorySection_result_history	HistorySection_hit_history_task	HistorySection_incoh_history_task	state_type
921.039232	8.438494999999989	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
929.477727	0.0015050000000655928	states																					"     state_name
id             
7   nic_prestim"
929.479232	0.0005009999999856518	states																					"   state_name
id           
8       cpoke"
929.479733	0.0455019999999422	states																					"   state_name
id           
9    cpoke_in"
929.525235	0.10049400000002606	states																					"   state_name
id           
10  cpoke_out"
929.625729	3.0004959999999983	states																					"         state_name
id                 
17  nic_error_state"
932.626225	0.0035030000000233485	states																					"        state_name
id                
19  clean_up_state"
932.630225	4.121999999999957	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	4.0	0.0	6500.0	14200.0		r	d	0.0	4.0	0.0	3.0			
932.630225	4.121999999999957	states																					"   state_name
id           
0     state_0"
932.630225	0.01599999999996271	states																					"          state_name
id                  
1   sending_trialnum"
932.646225	0.0004999999999881766	states																					"        state_name
id                
3   wait_for_cpoke"
932.646725	0.5	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
933.146725	0.4454990000000407	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
933.592224	0.0010100000000647924	states																					"     state_name
id             
7   nic_prestim"
933.593234	0.0005069999999705033	states																					"   state_name
id           
8       cpoke"
933.593741	0.05399499999998625	states																					"   state_name
id           
9    cpoke_in"
933.647736	0.10048900000003869	states																					"   state_name
id           
10  cpoke_out"
933.748225	3.000499999999988	states																					"         state_name
id                 
17  nic_error_state"
936.748725	0.003499999999917236	states																					"        state_name
id                
19  clean_up_state"
936.752725	4.765005999999971	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	4.0	0.0	6500.0	14200.0		r	d	0.0	4.0	0.0	3.0	1.0	0.0	
936.752725	4.765005999999971	states																					"   state_name
id           
0     state_0"
936.752725	0.01599999999996271	states																					"          state_name
id                  
1   sending_trialnum"
936.768725	0.019002999999997883	states																					"        state_name
id                
3   wait_for_cpoke"
936.787728	0.5004959999999983	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
937.288224	1.0595120000000406	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
938.347736	0.0014989999999670545	states																					"     state_name
id             
7   nic_prestim"
938.349235	0.0004900000000134241	states																					"   state_name
id           
8       cpoke"
938.349725	0.06399899999996705	states																					"   state_name
id           
9    cpoke_in"
938.413724	0.10000400000001264	states																					"   state_name
id           
10  cpoke_out"
938.513728	3.000501999999983	states																					"         state_name
id                 
17  nic_error_state"
941.51423	0.003501000000028398	states																					"        state_name
id                
19  clean_up_state"
941.518225	2.6884999999999764	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	-4.0	0.0	6500.0	14200.0	1.0	l	d	0.0	-4.0	0.0	1.0	1.0	0.0	
941.518225	2.6884999999999764	states																					"   state_name
id           
0     state_0"
941.518225	0.01599999999996271	states																					"          state_name
id                  
1   sending_trialnum"
941.534225	0.0004989999999907013	states																					"        state_name
id                
3   wait_for_cpoke"
941.534724	0.5000059999999849	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
942.03473	0.1750040000000581	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
942.209734	0.001500999999962005	states																					"     state_name
id             
7   nic_prestim"
942.211235	0.0004969999999957508	states																					"   state_name
id           
8       cpoke"
942.211732	0.16999799999996412	states																					"   state_name
id           
9    cpoke_in"
942.38173	0.1274950000000672	states																					"       state_name
id               
11  wait_for_cout"
942.509225	0.6025089999999409	states																					"        state_name
id                
12  wait_for_spoke"
943.111734	0.0004910000000108994	states																					"   state_name
id           
13  hit_state"
943.112225	0.4540000000000646	states																					"    state_name
id            
14  hit_state2"
943.566225	0.0035009999999147112	states																					"        state_name
id                
19  clean_up_state"
943.569726	0.6369990000000598	states																					"                state_name
id                        
2   check_next_trial_ready"
944.207227	3.2454979999999978	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	4.0	0.0	6500.0	14200.0	1.0	r	d	0.0	4.0	0.0	1.0			
944.207227	3.2454979999999978	states																					"   state_name
id           
0     state_0"
944.207227	0.015998999999965235	states																					"          state_name
id                  
1   sending_trialnum"
944.223226	0.0005050000000892396	states																					"        state_name
id                
3   wait_for_cpoke"
944.223731	0.5004930000000058	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
944.724224	0.9990029999999024	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
945.723227	0.0015030000000706423	states																					"     state_name
id             
7   nic_prestim"
945.72473	0.0004950000000008004	states																					"   state_name
id           
8       cpoke"
945.725225	0.004502999999999702	states																					"   state_name
id           
9    cpoke_in"
945.729728	0.022495999999932792	states																					"   state_name
id           
10  cpoke_out"
945.752224	0.04650000000003729	states																					"   state_name
id           
9    cpoke_in"
945.798724	0.09750099999996564	states																					"   state_name
id           
10  cpoke_out"
945.896225	0.0004999999999881766	states																					"       state_name
id               
11  wait_for_cout"
945.896725	0.36500600000010763	states																					"        state_name
id                
12  wait_for_spoke"
946.261731	0.0004939999998896383	states																					"   state_name
id           
13  hit_state"
946.262225	0.5	states																					"    state_name
id            
14  hit_state2"
946.762225	0.0035080000000107248	states																					"        state_name
id                
19  clean_up_state"
946.765733	0.686992000000032	states																					"                state_name
id                        
2   check_next_trial_ready"
947.453226	8.11850400000003	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	4.0	0.0	6500.0	14200.0		r	d	0.0	4.0	0.0	3.0	1.0	0.0	
947.453226	8.11850400000003	states																					"   state_name
id           
0     state_0"
947.453226	0.015999000000078922	states																					"          state_name
id                  
1   sending_trialnum"
947.469225	0.0004999999999881766	states																					"        state_name
id                
3   wait_for_cpoke"
947.469725	0.5	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
947.969725	4.476999999999975	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
952.446725	0.0010129999999435313	states																					"     state_name
id             
7   nic_prestim"
952.447738	0.0004870000000209984	states																					"   state_name
id           
8       cpoke"
952.448225	0.01901399999997011	states																					"   state_name
id           
9    cpoke_in"
952.467239	0.10049300000002859	states																					"   state_name
id           
10  cpoke_out"
952.567732	3.0004920000000084	states																					"         state_name
id                 
17  nic_error_state"
955.568224	0.0035060000000157743	states																					"        state_name
id                
19  clean_up_state"
955.572225	2.883508000000006	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	-4.0	0.0	6500.0	14200.0	1.0	l	d	0.0	-4.0	0.0	1.0			
955.572225	2.883508000000006	states																					"   state_name
id           
0     state_0"
955.572225	0.015998999999965235	states																					"          state_name
id                  
1   sending_trialnum"
955.588224	0.0005009999999856518	states																					"        state_name
id                
3   wait_for_cpoke"
955.588725	0.5005080000000817	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
956.089233	0.4634919999999738	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
956.552725	0.0010069999999586798	states																					"     state_name
id             
7   nic_prestim"
956.553732	0.0004930000000058499	states																					"   state_name
id           
8       cpoke"
956.554225	0.05700200000001132	states																					"   state_name
id           
9    cpoke_in"
956.611227	0.08650799999998071	states																					"   state_name
id           
10  cpoke_out"
956.697735	0.02800000000002001	states																					"   state_name
id           
9    cpoke_in"
956.725735	0.015497999999979584	states																					"       state_name
id               
11  wait_for_cout"
956.741233	0.4054919999999811	states																					"        state_name
id                
12  wait_for_spoke"
957.146725	0.0005010000000993386	states																					"   state_name
id           
13  hit_state"
957.147226	0.45651199999997516	states																					"    state_name
id            
14  hit_state2"
957.603738	0.003486999999950058	states																					"        state_name
id                
19  clean_up_state"
957.607225	0.848508000000038	states																					"                state_name
id                        
2   check_next_trial_ready"
958.456225	5.264999999999986	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	4.0	0.0	6500.0	14200.0		r	d	0.0	4.0	0.0	3.0			
958.456225	5.264999999999986	states																					"   state_name
id           
0     state_0"
958.456225	0.01599999999996271	states																					"          state_name
id                  
1   sending_trialnum"
958.472225	0.0004999999999881766	states																					"        state_name
id                
3   wait_for_cpoke"
958.472725	0.5004989999999907	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
958.973224	1.6120030000000725	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
960.585227	0.0015029999999569554	states																					"     state_name
id             
7   nic_prestim"
960.58673	0.0005069999999705033	states																					"   state_name
id           
8       cpoke"
960.587237	0.029488000000014836	states																					"   state_name
id           
9    cpoke_in"
960.616725	0.10051599999997052	states																					"   state_name
id           
10  cpoke_out"
960.717241	3.0004840000000286	states																					"         state_name
id                 
17  nic_error_state"
963.717725	0.003500000000030923	states																					"        state_name
id                
19  clean_up_state"
963.721728	3.936497000000031	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	4.0	0.0	6500.0	14200.0		r	d	0.0	4.0	0.0	3.0	1.0	0.0	
963.721728	3.936497000000031	states																					"   state_name
id           
0     state_0"
963.721728	0.016000999999960186	states																					"          state_name
id                  
1   sending_trialnum"
963.737729	0.0004960000001119624	states																					"        state_name
id                
3   wait_for_cpoke"
963.738225	0.5	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
964.238225	0.26499999999998636	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
964.503225	0.0014989999999670545	states																					"     state_name
id             
7   nic_prestim"
964.504724	0.0005009999999856518	states																					"   state_name
id           
8       cpoke"
964.505225	0.0489989999999807	states																					"   state_name
id           
9    cpoke_in"
964.554224	0.10000100000002021	states																					"   state_name
id           
10  cpoke_out"
964.654225	3.000515999999948	states																					"         state_name
id                 
17  nic_error_state"
967.654741	0.003484000000071319	states																					"        state_name
id                
19  clean_up_state"
967.658725	2.7970149999999876	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	4.0	0.0	6500.0	14200.0	1.0	r	d	0.0	4.0	0.0	1.0			
967.658725	2.7970149999999876	states																					"   state_name
id           
0     state_0"
967.658725	0.01599999999996271	states																					"          state_name
id                  
1   sending_trialnum"
967.674725	0.0005080000000816653	states																					"        state_name
id                
3   wait_for_cpoke"
967.675233	0.5004920000000084	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
968.175725	0.6560049999999364	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
968.83173	0.001496999999972104	states																					"     state_name
id             
7   nic_prestim"
968.833227	0.0004979999999932261	states																					"   state_name
id           
8       cpoke"
968.833725	0.08801500000004125	states																					"   state_name
id           
9    cpoke_in"
968.92174	0.08498499999996056	states																					"   state_name
id           
10  cpoke_out"
969.006725	0.0005040000000917644	states																					"       state_name
id               
11  wait_for_cout"
969.007229	0.18299600000000282	states																					"        state_name
id                
12  wait_for_spoke"
969.190225	0.0004989999999907013	states																					"   state_name
id           
13  hit_state"
969.190724	0.5110049999999546	states																					"    state_name
id            
14  hit_state2"
969.701729	0.003496000000041022	states																					"        state_name
id                
19  clean_up_state"
969.705225	0.7505149999999503	states																					"                state_name
id                        
2   check_next_trial_ready"
970.456225	15.794498999999973	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	-4.0	0.0	6500.0	14200.0		l	d	0.0	-4.0	0.0	3.0			
970.456225	15.794498999999973	states																					"   state_name
id           
0     state_0"
970.456225	0.01599999999996271	states																					"          state_name
id                  
1   sending_trialnum"
970.472225	0.0004999999999881766	states																					"        state_name
id                
3   wait_for_cpoke"
970.472725	0.5	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
970.972725	12.144510000000082	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
983.117235	0.001488999999992302	states																					"     state_name
id             
7   nic_prestim"
983.118724	0.0005009999999856518	states																					"   state_name
id           
8       cpoke"
983.119225	0.027008000000023458	states																					"   state_name
id           
9    cpoke_in"
983.146233	0.10049199999991743	states																					"   state_name
id           
10  cpoke_out"
983.246725	3.0005009999999857	states																					"         state_name
id                 
17  nic_error_state"
986.247226	0.0034980000000359723	states																					"        state_name
id                
19  clean_up_state"
986.251224	4.227000999999973	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	-4.0	0.0	6500.0	14200.0		l	d	0.0	-4.0	0.0	3.0	0.0	0.0	
986.251224	4.227000999999973	states																					"   state_name
id           
0     state_0"
986.251224	0.016000000000076398	states																					"          state_name
id                  
1   sending_trialnum"
986.267224	0.0005149999999503052	states																					"        state_name
id                
3   wait_for_cpoke"
986.267739	0.5004860000000235	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
986.768225	0.5675019999999904	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
987.335727	0.0014979999999695792	states																					"     state_name
id             
7   nic_prestim"
987.337225	0.0004999999999881766	states																					"   state_name
id           
8       cpoke"
987.337725	0.036500000000046384	states																					"   state_name
id           
9    cpoke_in"
987.374225	0.10000000000002274	states																					"   state_name
id           
10  cpoke_out"
987.474225	3.0004989999999907	states																					"         state_name
id                 
17  nic_error_state"
990.474724	0.0035009999999147112	states																					"        state_name
id                
19  clean_up_state"
990.478725	5.714510999999902	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	-4.0	0.0	6500.0	14200.0	0.0	l	d	0.0	-4.0	0.0	2.0			
990.478725	5.714510999999902	states																					"   state_name
id           
0     state_0"
990.478725	0.015998999999965235	states																					"          state_name
id                  
1   sending_trialnum"
990.494724	0.0005119999999578795	states																					"        state_name
id                
3   wait_for_cpoke"
990.495236	0.5004950000000008	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
990.995731	1.320993000000044	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
992.316724	0.001015999999935957	states																					"     state_name
id             
7   nic_prestim"
992.31774	0.0004840000000285727	states																					"   state_name
id           
8       cpoke"
992.318224	0.04200000000003001	states																					"   state_name
id           
9    cpoke_in"
992.360224	0.03100199999994402	states																					"   state_name
id           
10  cpoke_out"
992.391226	0.10099900000000162	states																					"   state_name
id           
9    cpoke_in"
992.492225	0.020500000000083674	states																					"       state_name
id               
11  wait_for_cout"
992.512725	0.2239999999999327	states																					"        state_name
id                
12  wait_for_spoke"
992.736725	3.4530050000000756	states																					"     state_name
id             
15  error_state"
996.18973	0.0035059999999020874	states																					"        state_name
id                
19  clean_up_state"
996.193734	3.8224910000000136	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	-4.0	0.0	6500.0	14200.0		l	d	0.0	-4.0	0.0	3.0			
996.193734	3.8224910000000136	states																					"   state_name
id           
0     state_0"
996.193734	0.01599100000009912	states																					"          state_name
id                  
1   sending_trialnum"
996.209725	0.012002999999936037	states																					"        state_name
id                
3   wait_for_cpoke"
996.221728	0.5000009999999975	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
996.721729	0.1699989999999616	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
996.891728	0.0015010000000756918	states																					"     state_name
id             
7   nic_prestim"
996.893229	0.0004989999999907013	states																					"   state_name
id           
8       cpoke"
996.893728	0.018002000000024054	states																					"   state_name
id           
9    cpoke_in"
996.91173	0.10049499999990985	states																					"   state_name
id           
10  cpoke_out"
997.012225	3.0005050000000892	states																					"         state_name
id                 
17  nic_error_state"
1000.01273	0.0034949999999298598	states																					"        state_name
id                
19  clean_up_state"
1000.016731	5.419993999999974	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	-4.0	0.0	6500.0	14200.0		l	d	0.0	-4.0	0.0	3.0			
1000.016731	5.419993999999974	states																					"   state_name
id           
0     state_0"
1000.016731	0.01599399999997786	states																					"          state_name
id                  
1   sending_trialnum"
1000.032725	0.000509999999962929	states																					"        state_name
id                
3   wait_for_cpoke"
1000.033235	0.5005009999999857	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
1000.533736	1.7584890000000541	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
1002.292225	0.001015999999935957	states																					"     state_name
id             
7   nic_prestim"
1002.293241	0.00048800000001847366	states																					"   state_name
id           
8       cpoke"
1002.293729	0.038495000000011714	states																					"   state_name
id           
9    cpoke_in"
1002.332224	0.10050100000000839	states																					"   state_name
id           
10  cpoke_out"
1002.432725	3.000511999999958	states																					"         state_name
id                 
17  nic_error_state"
1005.433237	0.00348800000006122	states																					"        state_name
id                
19  clean_up_state"
1005.437227	8.324997999999937	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	-4.0	0.0	6500.0	14200.0		l	d	0.0	-4.0	0.0	3.0	0.0	0.0	
1005.437227	8.324997999999937	states																					"   state_name
id           
0     state_0"
1005.437227	0.01599799999996776	states																					"          state_name
id                  
1   sending_trialnum"
1005.453225	0.0005069999999705033	states																					"        state_name
id                
3   wait_for_cpoke"
1005.453732	0.500007000000096	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
1005.953739	4.629998999999998	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
1010.583738	0.0014859999999998763	states																					"     state_name
id             
7   nic_prestim"
1010.585224	0.0005019999999831271	states																					"   state_name
id           
8       cpoke"
1010.585726	0.07249799999999595	states																					"   state_name
id           
9    cpoke_in"
1010.658224	0.10000100000002021	states																					"   state_name
id           
10  cpoke_out"
1010.758225	3.000499999999988	states																					"         state_name
id                 
17  nic_error_state"
1013.758725	0.003499999999917236	states																					"        state_name
id                
19  clean_up_state"
1013.762725	5.16700800000001	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	-4.0	0.0	6500.0	14200.0	0.0	l	d	0.0	-4.0	0.0	2.0			
1013.762725	5.16700800000001	states																					"   state_name
id           
0     state_0"
1013.762725	0.015998999999965235	states																					"          state_name
id                  
1   sending_trialnum"
1013.778724	0.0005149999999503052	states																					"        state_name
id                
3   wait_for_cpoke"
1013.779239	0.5004950000000008	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
1014.279734	0.0004910000000108994	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
1014.280225	0.0010070000000723667	states																					"     state_name
id             
7   nic_prestim"
1014.281232	0.0004969999999957508	states																					"   state_name
id           
8       cpoke"
1014.281729	0.17400499999996555	states																					"   state_name
id           
9    cpoke_in"
1014.455734	0.016990999999961787	states																					"       state_name
id               
11  wait_for_cout"
1014.472725	0.23251200000004246	states																					"        state_name
id                
12  wait_for_spoke"
1014.705237	4.2209870000000365	states																					"     state_name
id             
15  error_state"
1018.926224	0.0035090000000082	states																					"        state_name
id                
19  clean_up_state"
1018.930225	10.788000000000125	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	-4.0	0.0	6500.0	14200.0		l	d	0.0	-4.0	0.0	3.0	0.0	0.0	
1018.930225	10.788000000000125	states																					"   state_name
id           
0     state_0"
1018.930225	0.015999000000078922	states																					"          state_name
id                  
1   sending_trialnum"
1018.946224	0.0005009999999856518	states																					"        state_name
id                
3   wait_for_cpoke"
1018.946725	0.5005049999999756	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
1019.44723	7.121493999999984	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
1026.568724	0.0010070000000723667	states																					"     state_name
id             
7   nic_prestim"
1026.569731	0.0004930000000058499	states																					"   state_name
id           
8       cpoke"
1026.570224	0.04350499999986823	states																					"   state_name
id           
9    cpoke_in"
1026.613729	0.10049500000013722	states																					"   state_name
id           
10  cpoke_out"
1026.714224	3.0005009999999857	states																					"         state_name
id                 
17  nic_error_state"
1029.714725	0.003500000000030923	states																					"        state_name
id                
19  clean_up_state"
1029.718725	5.878500000000031	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	-4.0	0.0	6500.0	14200.0	0.0	l	d	0.0	-4.0	0.0	2.0	1.0	0.0	
1029.718725	5.878500000000031	states																					"   state_name
id           
0     state_0"
1029.718725	0.016000000000076398	states																					"          state_name
id                  
1   sending_trialnum"
1029.734725	0.0004999999998744897	states																					"        state_name
id                
3   wait_for_cpoke"
1029.735225	0.500014000000192	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
1030.235239	0.3244889999998577	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
1030.559728	0.0014989999999670545	states																					"     state_name
id             
7   nic_prestim"
1030.561227	0.0005000000001018634	states																					"   state_name
id           
8       cpoke"
1030.561727	0.17350199999987126	states																					"   state_name
id           
9    cpoke_in"
1030.735229	0.03149600000006103	states																					"       state_name
id               
11  wait_for_cout"
1030.766725	0.24501099999997678	states																					"        state_name
id                
12  wait_for_spoke"
1031.011736	4.582002000000102	states																					"     state_name
id             
15  error_state"
1035.593738	0.003486999999950058	states																					"        state_name
id                
19  clean_up_state"
1035.597726	2.83099900000002	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	4.0	0.0	6500.0	14200.0	1.0	r	d	0.0	4.0	0.0	1.0			
1035.597726	2.83099900000002	states																					"   state_name
id           
0     state_0"
1035.597726	0.015998000000081447	states																					"          state_name
id                  
1   sending_trialnum"
1035.613724	0.0005009999999856518	states																					"        state_name
id                
3   wait_for_cpoke"
1035.614225	0.5004999999998745	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
1036.114725	0.6974999999999909	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
1036.812225	0.0010140000001683802	states																					"     state_name
id             
7   nic_prestim"
1036.813239	0.0004919999998946878	states																					"   state_name
id           
8       cpoke"
1036.813731	0.1704939999999624	states																					"   state_name
id           
9    cpoke_in"
1036.984225	0.0035020000000258733	states																					"   state_name
id           
10  cpoke_out"
1036.987727	0.0004980000001069129	states																					"       state_name
id               
11  wait_for_cout"
1036.988225	0.2239999999999327	states																					"        state_name
id                
12  wait_for_spoke"
1037.212225	0.0005000000001018634	states																					"   state_name
id           
13  hit_state"
1037.212725	0.4644999999998163	states																					"    state_name
id            
14  hit_state2"
1037.677225	0.003500000000030923	states																					"        state_name
id                
19  clean_up_state"
1037.680725	0.7480000000000473	states																					"                state_name
id                        
2   check_next_trial_ready"
1038.429235	4.7049899999999525	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	-4.0	0.0	6500.0	14200.0		l	d	0.0	-4.0	0.0	3.0			
1038.429235	4.7049899999999525	states																					"   state_name
id           
0     state_0"
1038.429235	0.015998999999965235	states																					"          state_name
id                  
1   sending_trialnum"
1038.445234	0.0004950000000008004	states																					"        state_name
id                
3   wait_for_cpoke"
1038.445729	0.5000009999998838	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
1038.94573	1.044994000000088	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
1039.990724	0.0010059999999612046	states																					"     state_name
id             
7   nic_prestim"
1039.99173	0.000494000000117012	states																					"   state_name
id           
8       cpoke"
1039.992224	0.037507000000005064	states																					"   state_name
id           
9    cpoke_in"
1040.029731	0.1004929999999149	states																					"   state_name
id           
10  cpoke_out"
1040.130224	3.0005009999999857	states																					"         state_name
id                 
17  nic_error_state"
1043.130725	0.003500000000030923	states																					"        state_name
id                
19  clean_up_state"
1043.134724	10.998501000000033	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	-4.0	0.0	6500.0	14200.0		l	d	0.0	-4.0	0.0	3.0			
1043.134724	10.998501000000033	states																					"   state_name
id           
0     state_0"
1043.134724	0.016000999999960186	states																					"          state_name
id                  
1   sending_trialnum"
1043.150725	0.0005169999999452557	states																					"        state_name
id                
3   wait_for_cpoke"
1043.151242	0.5004930000000058	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
1043.651735	7.323491000000104	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
1050.975226	0.001498000000083266	states																					"     state_name
id             
7   nic_prestim"
1050.976724	0.0005099999998492422	states																					"   state_name
id           
8       cpoke"
1050.977234	0.05199100000004364	states																					"   state_name
id           
9    cpoke_in"
1051.029225	0.10000800000011623	states																					"   state_name
id           
10  cpoke_out"
1051.129233	3.0004999999998745	states																					"         state_name
id                 
17  nic_error_state"
1054.129733	0.003492000000051121	states																					"        state_name
id                
19  clean_up_state"
1054.133727	3.975499000000127	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	-4.0	0.0	6500.0	14200.0		l	d	0.0	-4.0	0.0	3.0			
1054.133727	3.975499000000127	states																					"   state_name
id           
0     state_0"
1054.133727	0.01600100000018756	states																					"          state_name
id                  
1   sending_trialnum"
1054.149728	0.0004969999999957508	states																					"        state_name
id                
3   wait_for_cpoke"
1054.150225	0.5	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
1054.650225	0.3035059999999703	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
1054.953731	0.0014939999998659914	states																					"     state_name
id             
7   nic_prestim"
1054.955225	0.0005049999999755528	states																					"   state_name
id           
8       cpoke"
1054.95573	0.049495000000206346	states																					"   state_name
id           
9    cpoke_in"
1055.005225	0.09999999999990905	states																					"   state_name
id           
10  cpoke_out"
1055.105225	3.0005019999998694	states																					"         state_name
id                 
17  nic_error_state"
1058.105727	0.0034990000001471344	states																					"        state_name
id                
19  clean_up_state"
1058.10974	4.279496999999992	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	-4.0	0.0	6500.0	14200.0		l	d	0.0	-4.0	0.0	3.0	0.0	0.0	
1058.10974	4.279496999999992	states																					"   state_name
id           
0     state_0"
1058.10974	0.015999999999849024	states																					"          state_name
id                  
1   sending_trialnum"
1058.12574	0.00048500000002604793	states																					"        state_name
id                
3   wait_for_cpoke"
1058.126225	0.5005000000001019	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
1058.626725	0.5930029999999533	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
1059.219728	0.001496999999972104	states																					"     state_name
id             
7   nic_prestim"
1059.221225	0.0005000000001018634	states																					"   state_name
id           
8       cpoke"
1059.221725	0.06300499999997555	states																					"   state_name
id           
9    cpoke_in"
1059.28473	0.1004969999999048	states																					"   state_name
id           
10  cpoke_out"
1059.385227	3.0005060000000867	states																					"         state_name
id                 
17  nic_error_state"
1062.385733	0.003504000000020824	states																					"        state_name
id                
19  clean_up_state"
1062.389734	7.962499999999864	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	-4.0	0.0	6500.0	14200.0	0.0	l	d	0.0	-4.0	0.0	2.0			
1062.389734	7.962499999999864	states																					"   state_name
id           
0     state_0"
1062.389734	0.015999999999849024	states																					"          state_name
id                  
1   sending_trialnum"
1062.405734	0.0004910000000108994	states																					"        state_name
id                
3   wait_for_cpoke"
1062.406225	0.5	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
1062.906225	0.5900010000000293	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
1063.496226	0.0010010000000875152	states																					"     state_name
id             
7   nic_prestim"
1063.497227	0.0004979999998795392	states																					"   state_name
id           
8       cpoke"
1063.497725	0.11800300000004427	states																					"   state_name
id           
9    cpoke_in"
1063.615728	0.05699600000002647	states																					"   state_name
id           
10  cpoke_out"
1063.672724	0.0005020000000968139	states																					"       state_name
id               
11  wait_for_cout"
1063.673226	0.6994979999999487	states																					"        state_name
id                
12  wait_for_spoke"
1064.372724	5.976000999999997	states																					"     state_name
id             
15  error_state"
1070.348725	0.003508999999894513	states																					"        state_name
id                
19  clean_up_state"
1070.352725	15.059999999999945	trials	0.0	1.0	5.0	2.0	1.0	1.0	0.15	4.0	0.0	6500.0	14200.0		r	d	0.0	4.0	0.0	3.0	0.0	0.0	
1070.352725	15.059999999999945	states																					"   state_name
id           
0     state_0"
1070.352725	0.016008999999939988	states																					"          state_name
id                  
1   sending_trialnum"
1070.368734	0.0004989999999907013	states																					"        state_name
id                
3   wait_for_cpoke"
1070.369233	0.5004950000000008	states																					"            state_name
id                    
4   wait_for_cpoke_dir"
1070.869728	11.389507000000094	states																					"            state_name
id                    
6   wait_for_cpoke_bis"
1082.259235	0.001488999999992302	states																					"     state_name
id             
7   nic_prestim"
