onset	duration	nwb_table	PBups_hit_history	PBups_violation_history	SidesSection_previous_sounds	SidesSection_previous_samples	SidesSection_previous_memory_gaps	SidesSection_previous_rt_task	SidesSection_previous_stims	PBupsSection_LocalPrevSides	PBupsSection_LocalPrevSounds	state_type
1077.205903	753.240992	trials	0.0	1.0	1.0			0.0	0.0	r	1.0	
1077.205903	753.240992	states										"   state_name
id           
0     state_0"
1077.205903	0.015998999999965235	states										"          state_name
id                  
1   sending_trialnum"
1077.221902	0.009493000000020402	states										"           state_name
id                   
3   clean_sound_state"
1077.231395	0.0009999999999763531	states										"   state_name
id           
4         iti"
1077.232395	16.63201499999991	states										"         state_name
id                 
6   wait_for_cpoke1"
1093.86441	0.0014920000000984146	states										"             state_name
id                     
8   play_stimulus_sound"
1093.865902	0.3099970000000667	states										"   state_name
id           
9      cpoke1"
1094.175899	0.20099600000003193	states										"        state_name
id                
12  temp_violation"
1094.376895	0.0014999999998508429	states										"             state_name
id                     
8   play_stimulus_sound"
1094.378395	0.19800000000009277	states										"   state_name
id           
9      cpoke1"
1094.576395	0.20099899999991067	states										"        state_name
id                
12  temp_violation"
1094.777394	3.4410060000000158	states										"         state_name
id                 
6   wait_for_cpoke1"
1098.2184	0.001500999999962005	states										"             state_name
id                     
8   play_stimulus_sound"
1098.219901	0.058498999999983425	states										"   state_name
id           
9      cpoke1"
1098.2784	0.20099400000003698	states										"        state_name
id                
12  temp_violation"
1098.479394	0.001500999999962005	states										"             state_name
id                     
8   play_stimulus_sound"
1098.480895	0.36849900000015623	states										"   state_name
id           
9      cpoke1"
1098.849394	0.20100600000000668	states										"        state_name
id                
12  temp_violation"
1099.0504	107.327	states										"         state_name
id                 
6   wait_for_cpoke1"
1206.3774	0.0015039999998407438	states										"             state_name
id                     
8   play_stimulus_sound"
1206.378904	0.1959900000001653	states										"   state_name
id           
9      cpoke1"
1206.574894	0.20100699999989047	states										"        state_name
id                
12  temp_violation"
1206.775901	27.482494000000088	states										"         state_name
id                 
6   wait_for_cpoke1"
1234.258395	0.0015099999998255953	states										"             state_name
id                     
8   play_stimulus_sound"
1234.259905	0.3634900000001835	states										"   state_name
id           
9      cpoke1"
1234.623395	0.20100000000002183	states										"        state_name
id                
12  temp_violation"
1234.824395	30.53449999999998	states										"         state_name
id                 
6   wait_for_cpoke1"
1265.358895	0.0015149999999266583	states										"             state_name
id                     
8   play_stimulus_sound"
1265.36041	0.12148699999988821	states										"   state_name
id           
9      cpoke1"
1265.481897	0.20099800000002688	states										"        state_name
id                
12  temp_violation"
1265.682895	67.42100400000004	states										"         state_name
id                 
6   wait_for_cpoke1"
1333.103899	0.0014960000000883156	states										"             state_name
id                     
8   play_stimulus_sound"
1333.105395	0.19050399999991896	states										"   state_name
id           
9      cpoke1"
1333.295899	0.20099500000014814	states										"        state_name
id                
12  temp_violation"
1333.496894	37.89750099999992	states										"         state_name
id                 
6   wait_for_cpoke1"
1371.394395	0.001500999999962005	states										"             state_name
id                     
8   play_stimulus_sound"
1371.395896	0.5809990000000198	states										"   state_name
id           
9      cpoke1"
1371.976895	0.20102199999996628	states										"        state_name
id                
12  temp_violation"
1372.177917	17.53198599999996	states										"         state_name
id                 
6   wait_for_cpoke1"
1389.709903	0.0014920000000984146	states										"             state_name
id                     
8   play_stimulus_sound"
1389.711395	0.06550500000003012	states										"   state_name
id           
9      cpoke1"
1389.7769	0.20099600000003193	states										"        state_name
id                
12  temp_violation"
1389.977896	43.40249899999981	states										"         state_name
id                 
6   wait_for_cpoke1"
1433.380395	0.00150700000017423	states										"             state_name
id                     
8   play_stimulus_sound"
1433.381902	0.627996999999823	states										"   state_name
id           
9      cpoke1"
1434.009899	0.20099600000003193	states										"        state_name
id                
12  temp_violation"
1434.210895	0.5179990000001453	states										"         state_name
id                 
6   wait_for_cpoke1"
1434.728894	0.001500999999962005	states										"             state_name
id                     
8   play_stimulus_sound"
1434.730395	0.7695059999998648	states										"   state_name
id           
9      cpoke1"
1435.499901	0.20099400000003698	states										"        state_name
id                
12  temp_violation"
1435.700895	23.26150000000007	states										"         state_name
id                 
6   wait_for_cpoke1"
1458.962395	0.0015069999999468564	states										"             state_name
id                     
8   play_stimulus_sound"
1458.963902	1.0925079999999525	states										"   state_name
id           
9      cpoke1"
1460.05641	0.20100000000002183	states										"        state_name
id                
12  temp_violation"
1460.25741	124.54448700000012	states										"         state_name
id                 
6   wait_for_cpoke1"
1584.801897	0.0014979999998558924	states										"             state_name
id                     
8   play_stimulus_sound"
1584.803395	0.031505000000151995	states										"   state_name
id           
9      cpoke1"
1584.8349	0.20100200000001678	states										"        state_name
id                
12  temp_violation"
1585.035902	0.32399899999995796	states										"         state_name
id                 
6   wait_for_cpoke1"
1585.359901	0.0014939999998659914	states										"             state_name
id                     
8   play_stimulus_sound"
1585.361395	0.32050500000013926	states										"   state_name
id           
9      cpoke1"
1585.6819	0.20100499999989552	states										"        state_name
id                
12  temp_violation"
1585.882905	62.191995000000134	states										"         state_name
id                 
6   wait_for_cpoke1"
1648.0749	0.0014949999999771535	states										"             state_name
id                     
8   play_stimulus_sound"
1648.076395	0.02250499999991007	states										"   state_name
id           
9      cpoke1"
1648.0989	0.201001000000133	states										"        state_name
id                
12  temp_violation"
1648.299901	0.0015089999999418069	states										"             state_name
id                     
8   play_stimulus_sound"
1648.30141	0.7439910000000509	states										"   state_name
id           
9      cpoke1"
1649.045401	0.20099899999991067	states										"        state_name
id                
12  temp_violation"
1649.2464	15.012993999999935	states										"         state_name
id                 
6   wait_for_cpoke1"
1664.259394	0.0015170000001489825	states										"             state_name
id                     
8   play_stimulus_sound"
1664.260911	0.07748300000002928	states										"   state_name
id           
9      cpoke1"
1664.338394	0.20099999999979445	states										"        state_name
id                
12  temp_violation"
1664.539394	0.0015010000001893786	states										"             state_name
id                     
8   play_stimulus_sound"
1664.540895	1.029010999999855	states										"   state_name
id           
9      cpoke1"
1665.569906	0.20098800000005212	states										"        state_name
id                
12  temp_violation"
1665.770894	6.981005000000096	states										"         state_name
id                 
6   wait_for_cpoke1"
1672.751899	0.001495999999860942	states										"             state_name
id                     
8   play_stimulus_sound"
1672.753395	0.4660000000001219	states										"   state_name
id           
9      cpoke1"
1673.219395	0.20100000000002183	states										"        state_name
id                
12  temp_violation"
1673.420395	81.240499	states										"         state_name
id                 
6   wait_for_cpoke1"
1754.660894	0.0015159999998104468	states										"             state_name
id                     
8   play_stimulus_sound"
1754.66241	0.15000000000009095	states										"   state_name
id           
9      cpoke1"
1754.81241	0.20100000000002183	states										"        state_name
id                
12  temp_violation"
1755.01341	2.5589849999998933	states										"         state_name
id                 
6   wait_for_cpoke1"
1757.572395	0.0015080000000580185	states										"             state_name
id                     
8   play_stimulus_sound"
1757.573903	0.9880009999999402	states										"   state_name
id           
9      cpoke1"
1758.561904	0.20099100000015824	states										"        state_name
id                
12  temp_violation"
1758.762895	10.951499999999896	states										"         state_name
id                 
6   wait_for_cpoke1"
1769.714395	0.001510000000052969	states										"             state_name
id                     
8   play_stimulus_sound"
1769.715905	0.16948999999999614	states										"   state_name
id           
9      cpoke1"
