onset	duration	nwb_table	PBups_hit_history	PBups_violation_history	SidesSection_previous_sounds	SidesSection_previous_samples	SidesSection_previous_memory_gaps	SidesSection_previous_rt_task	SidesSection_previous_stims	PBupsSection_LocalPrevSides	PBupsSection_LocalPrevSounds	state_type
742.525058	169.04551600000002	trials	1.0	1.0	-2.0			0.0	0.0	l	-2.0	
742.525058	169.04551600000002	states										"   state_name
id           
0     state_0"
742.525058	0.015999000000078922	states										"          state_name
id                  
1   sending_trialnum"
742.541057	0.009508999999980006	states										"           state_name
id                   
3   clean_sound_state"
742.550566	0.0014909999999872525	states										"   state_name
id           
4         iti"
742.552057	22.18100000000004	states										"         state_name
id                 
6   wait_for_cpoke1"
764.733057	0.0014999999999645297	states										"             state_name
id                     
8   play_stimulus_sound"
764.734557	0.09400000000005093	states										"   state_name
id           
9      cpoke1"
764.828557	0.2010050000000092	states										"        state_name
id                
12  temp_violation"
765.029562	19.032494999999926	states										"         state_name
id                 
6   wait_for_cpoke1"
784.062057	0.0015090000000554937	states										"             state_name
id                     
8   play_stimulus_sound"
784.063566	0.01799699999992299	states										"   state_name
id           
9      cpoke1"
784.081563	0.20099400000003698	states										"        state_name
id                
12  temp_violation"
784.282557	31.495002	states										"         state_name
id                 
6   wait_for_cpoke1"
815.777559	0.0014979999999695792	states										"             state_name
id                     
8   play_stimulus_sound"
815.779057	0.07651099999998223	states										"   state_name
id           
9      cpoke1"
815.855568	0.2009890000000496	states										"        state_name
id                
12  temp_violation"
816.056557	0.21251600000005055	states										"         state_name
id                 
6   wait_for_cpoke1"
816.269073	0.0014840000000049258	states										"             state_name
id                     
8   play_stimulus_sound"
816.270557	0.6570089999999027	states										"   state_name
id           
9      cpoke1"
816.927566	0.20100700000000415	states										"        state_name
id                
12  temp_violation"
817.128573	1.577003999999988	states										"         state_name
id                 
6   wait_for_cpoke1"
818.705577	0.0014800000000150249	states										"             state_name
id                     
8   play_stimulus_sound"
818.707057	0.031000000000062755	states										"   state_name
id           
9      cpoke1"
818.738057	0.20101599999998143	states										"        state_name
id                
12  temp_violation"
818.939073	75.535484	states										"         state_name
id                 
6   wait_for_cpoke1"
894.474557	0.0015079999999443316	states										"             state_name
id                     
8   play_stimulus_sound"
894.476065	0.19949500000006992	states										"   state_name
id           
9      cpoke1"
894.67556	0.2009970000000294	states										"        state_name
id                
12  temp_violation"
894.876557	0.9615000000000009	states										"         state_name
id                 
6   wait_for_cpoke1"
895.838057	0.0015069999999468564	states										"             state_name
id                     
8   play_stimulus_sound"
895.839564	0.9439949999999726	states										"   state_name
id           
9      cpoke1"
896.783559	0.20099800000002688	states										"        state_name
id                
12  temp_violation"
896.984557	6.330500000000029	states										"         state_name
id                 
6   wait_for_cpoke1"
903.315057	0.0015059999999493812	states										"             state_name
id                     
8   play_stimulus_sound"
903.316563	0.7654939999999897	states										"   state_name
id           
9      cpoke1"
904.082057	0.20100000000002183	states										"        state_name
id                
12  temp_violation"
904.283057	0.6195010000000138	states										"         state_name
id                 
6   wait_for_cpoke1"
904.902558	0.0014989999999670545	states										"             state_name
id                     
8   play_stimulus_sound"
904.904057	2.0	states										"   state_name
id           
9      cpoke1"
906.904057	0.011505000000056498	states										"           state_name
id                   
13  center_2_side_gap"
906.915562	0.6509949999999662	states										"        state_name
id                
17  wait_for_spoke"
907.566557	0.0004999999999881766	states										"     state_name
id             
22  left_reward"
907.567057	2.0005069999999705	states										"   state_name
id           
24  hit_state"
909.567564	1.0009930000001077	states										"          state_name
id                  
29  soft_drink_state"
910.568557	1.0010089999999536	states										"   state_name
id           
26    warning"
911.569566	0.001007999999956155	states										"        state_name
id                
30  clean_up_state"
911.571073	12.481984000000011	trials	0.0	1.0	2.0			0.0	0.0	r	2.0	
911.571073	12.481984000000011	states										"   state_name
id           
0     state_0"
911.571073	0.016000000000076398	states										"          state_name
id                  
1   sending_trialnum"
911.587073	0.009483999999929438	states										"           state_name
id                   
3   clean_sound_state"
911.596557	0.0010070000000723667	states										"   state_name
id           
4         iti"
911.597564	0.48849299999994855	states										"         state_name
id                 
6   wait_for_cpoke1"
912.086057	0.001506000000063068	states										"             state_name
id                     
8   play_stimulus_sound"
912.087563	0.08899499999995442	states										"   state_name
id           
9      cpoke1"
912.176558	0.20100200000001678	states										"        state_name
id                
12  temp_violation"
912.37756	0.001496999999972104	states										"             state_name
id                     
8   play_stimulus_sound"
912.379057	1.5985170000000153	states										"   state_name
id           
9      cpoke1"
913.977574	0.20098299999995106	states										"        state_name
id                
12  temp_violation"
914.178557	0.0015000000000782165	states										"             state_name
id                     
8   play_stimulus_sound"
914.180057	1.0000159999999596	states										"   state_name
id           
9      cpoke1"
915.180073	0.20098400000006222	states										"        state_name
id                
12  temp_violation"
