onset	duration	nwb_table	bup_width	bup_ramp	vol_low	vol_hi	vol	gamma_dir	gamma_freq	freq_lo	freq_hi	HistorySection_hit_history	HistorySection_violation_history	HistorySection_hit_history_left	HistorySection_hit_history_right	HistorySection_side_history	HistorySection_result_history	HistorySection_hit_history_task	HistorySection_hit_history_stage	state_type
2990.913315	1.6050000000000182	states																		"        state_name
id                
3   wait_for_cpoke"
2992.518315	0.0010000000002037268	states																		"     state_name
id             
4   nic_prestim"
2992.519315	0.6555069999999432	states																		"   state_name
id           
5       cpoke"
2993.174822	3.000493000000006	states																		"         state_name
id                 
12  nic_error_state"
2996.175315	0.0035040000002481975	states																		"        state_name
id                
14  clean_up_state"
2996.179315	3.7175130000000536	trials	5.0	2.0	1.0	1.0	0.5	5.0	2.0	6500.0	6500.0		1.0			r	3.0	1.0	1.0	
2996.179315	3.7175130000000536	states																		"   state_name
id           
0     state_0"
2996.179315	0.016000000000076398	states																		"          state_name
id                  
1   sending_trialnum"
2996.195315	0.0005000000001018634	states																		"        state_name
id                
3   wait_for_cpoke"
2996.195815	0.001002999999855092	states																		"     state_name
id             
4   nic_prestim"
2996.196818	0.6959990000000289	states																		"   state_name
id           
5       cpoke"
2996.892817	3.0004979999998795	states																		"         state_name
id                 
12  nic_error_state"
2999.893315	0.003513000000111788	states																		"        state_name
id                
14  clean_up_state"
2999.897315	2.993500999999924	trials	5.0	2.0	1.0	1.0	0.5	-2.0	1.0	6500.0	6500.0	1.0	0.0	1.0		l	1.0			
2999.897315	2.993500999999924	states																		"   state_name
id           
0     state_0"
2999.897315	0.01599999999962165	states																		"          state_name
id                  
1   sending_trialnum"
2999.913315	0.054500000000189175	states																		"        state_name
id                
3   wait_for_cpoke"
2999.967815	0.001006999999844993	states																		"     state_name
id             
4   nic_prestim"
2999.968822	1.0004930000000058	states																		"   state_name
id           
5       cpoke"
3000.969315	0.0500000000001819	states																		"       state_name
id               
6   wait_for_cout"
3001.019315	0.27701500000011947	states																		"        state_name
id                
7   wait_for_spoke"
3001.29633	0.0004989999997633277	states																		"   state_name
id           
8   hit_state"
3001.296829	0.17098600000008446	states																		"    state_name
id            
9   hit_state2"
3001.467815	0.003499999999803549	states																		"        state_name
id                
14  clean_up_state"
3001.471315	1.4195010000003094	states																		"                state_name
id                        
2   check_next_trial_ready"
3002.891315	8.990000000000236	trials	5.0	2.0	1.0	1.0	0.5	-5.0	-1.0	6500.0	6500.0		1.0			l	3.0			
3002.891315	8.990000000000236	states																		"   state_name
id           
0     state_0"
3002.891315	0.016000000000076398	states																		"          state_name
id                  
1   sending_trialnum"
3002.907315	5.883503000000019	states																		"        state_name
id                
3   wait_for_cpoke"
3008.790818	0.0014970000001994777	states																		"     state_name
id             
4   nic_prestim"
3008.792315	0.08500000000003638	states																		"   state_name
id           
5       cpoke"
3008.877315	3.0005059999998593	states																		"         state_name
id                 
12  nic_error_state"
3011.877821	0.0034940000000460714	states																		"        state_name
id                
14  clean_up_state"
3011.881815	3.9034999999998945	trials	5.0	2.0	1.0	1.0	0.5	-2.0	2.0	6500.0	6500.0		1.0			l	3.0			
3011.881815	3.9034999999998945	states																		"   state_name
id           
0     state_0"
3011.881815	0.01599999999962165	states																		"          state_name
id                  
1   sending_trialnum"
3011.897815	0.0005000000001018634	states																		"        state_name
id                
3   wait_for_cpoke"
3011.898315	0.0010000000002037268	states																		"     state_name
id             
4   nic_prestim"
3011.899315	0.8820000000000618	states																		"   state_name
id           
5       cpoke"
3012.781315	3.0005159999996067	states																		"         state_name
id                 
12  nic_error_state"
3015.781831	0.0034840000002986926	states																		"        state_name
id                
14  clean_up_state"
3015.785815	3.9370089999997617	trials	5.0	2.0	1.0	1.0	0.5	5.0	1.0	6500.0	6500.0		1.0			r	3.0			
3015.785815	3.9370089999997617	states																		"   state_name
id           
0     state_0"
3015.785815	0.01599999999962165	states																		"          state_name
id                  
1   sending_trialnum"
3015.801815	0.0005150000001776789	states																		"        state_name
id                
3   wait_for_cpoke"
3015.80233	0.0014850000002297747	states																		"     state_name
id             
4   nic_prestim"
3015.803815	0.9150129999998171	states																		"   state_name
id           
5       cpoke"
3016.718828	3.0004869999997936	states																		"         state_name
id                 
12  nic_error_state"
3019.719315	0.003509000000121887	states																		"        state_name
id                
14  clean_up_state"
3019.72332	5.075500999999804	trials	5.0	2.0	1.0	1.0	0.5	-2.0	2.0	6500.0	6500.0		1.0			l	3.0			
3019.72332	5.075500999999804	states																		"   state_name
id           
0     state_0"
3019.72332	0.01599499999974796	states																		"          state_name
id                  
1   sending_trialnum"
3019.739315	1.4965000000001965	states																		"        state_name
id                
3   wait_for_cpoke"
3021.235815	0.0010059999999612046	states																		"     state_name
id             
4   nic_prestim"
3021.236821	0.5579960000000028	states																		"   state_name
id           
5       cpoke"
3021.794817	3.0004979999998795	states																		"         state_name
id                 
12  nic_error_state"
3024.795315	0.0035060000000157743	states																		"        state_name
id                
14  clean_up_state"
3024.799315	4.960999999999785	trials	5.0	2.0	1.0	1.0	0.5	2.0	2.0	6500.0	6500.0		1.0			r	3.0	1.0	1.0	
3024.799315	4.960999999999785	states																		"   state_name
id           
0     state_0"
3024.799315	0.01599999999962165	states																		"          state_name
id                  
1   sending_trialnum"
3024.815315	1.0145000000002256	states																		"        state_name
id                
3   wait_for_cpoke"
3025.829815	0.0010050000000774162	states																		"     state_name
id             
4   nic_prestim"
3025.83082	0.9254949999999553	states																		"   state_name
id           
5       cpoke"
3026.756315	3.0005089999999655	states																		"         state_name
id                 
12  nic_error_state"
3029.756824	0.003490999999939959	states																		"        state_name
id                
14  clean_up_state"
3029.760818	2.1094969999999194	trials	5.0	2.0	1.0	1.0	0.5	-2.0	1.0	6500.0	6500.0	1.0	0.0	1.0		l	1.0			
3029.760818	2.1094969999999194	states																		"   state_name
id           
0     state_0"
3029.760818	0.01599999999962165	states																		"          state_name
id                  
1   sending_trialnum"
3029.776818	0.0004969999999957508	states																		"        state_name
id                
3   wait_for_cpoke"
3029.777315	0.0010050000000774162	states																		"     state_name
id             
4   nic_prestim"
3029.77832	1.000011000000086	states																		"   state_name
id           
5       cpoke"
3030.778331	0.03698399999984758	states																		"       state_name
id               
6   wait_for_cout"
3030.815315	0.3315099999999802	states																		"        state_name
id                
7   wait_for_spoke"
3031.146825	0.0004910000002382731	states																		"   state_name
id           
8   hit_state"
3031.147316	0.15199900000015987	states																		"    state_name
id            
9   hit_state2"
3031.299315	0.0035049999996772385	states																		"        state_name
id                
14  clean_up_state"
3031.30282	0.5674950000002354	states																		"                state_name
id                        
2   check_next_trial_ready"
3031.870819	11.156495999999606	trials	5.0	2.0	1.0	1.0	0.5	-5.0	1.0	6500.0	6500.0		1.0			l	3.0	1.0	1.0	
3031.870819	11.156495999999606	states																		"   state_name
id           
0     state_0"
3031.870819	0.016000999999960186	states																		"          state_name
id                  
1   sending_trialnum"
3031.88682	7.4494949999998425	states																		"        state_name
id                
3   wait_for_cpoke"
3039.336315	0.0010000000002037268	states																		"     state_name
id             
4   nic_prestim"
3039.337315	0.6859999999996944	states																		"   state_name
id           
5       cpoke"
3040.023315	3.000500000000102	states																		"         state_name
id                 
12  nic_error_state"
3043.023815	0.003499999999803549	states																		"        state_name
id                
14  clean_up_state"
3043.027816	2.2230060000001686	trials	5.0	2.0	1.0	1.0	0.5	2.0	-2.0	6500.0	6500.0	1.0	0.0		1.0	r	1.0			
3043.027816	2.2230060000001686	states																		"   state_name
id           
0     state_0"
3043.027816	0.016015000000152213	states																		"          state_name
id                  
1   sending_trialnum"
3043.043831	0.0004890000000159489	states																		"        state_name
id                
3   wait_for_cpoke"
3043.04432	0.0014949999999771535	states																		"     state_name
id             
4   nic_prestim"
3043.045815	1.0	states																		"   state_name
id           
5       cpoke"
3044.045815	0.044499999999970896	states																		"       state_name
id               
6   wait_for_cout"
3044.090315	0.2175000000002001	states																		"        state_name
id                
7   wait_for_spoke"
3044.307815	0.0005000000001018634	states																		"   state_name
id           
8   hit_state"
3044.308315	0.2074999999999818	states																		"    state_name
id            
9   hit_state2"
3044.515815	0.003499999999803549	states																		"        state_name
id                
14  clean_up_state"
3044.519315	0.731506999999965	states																		"                state_name
id                        
2   check_next_trial_ready"
3045.251315	7.745005000000219	trials	5.0	2.0	1.0	1.0	0.5	-2.0	1.0	6500.0	6500.0		1.0			l	3.0			
3045.251315	7.745005000000219	states																		"   state_name
id           
0     state_0"
3045.251315	0.016000000000076398	states																		"          state_name
id                  
1   sending_trialnum"
3045.267315	4.452499999999873	states																		"        state_name
id                
3   wait_for_cpoke"
3049.719815	0.0010019999999713036	states																		"     state_name
id             
4   nic_prestim"
3049.720817	0.2715140000000247	states																		"   state_name
id           
5       cpoke"
3049.992331	3.000489000000016	states																		"         state_name
id                 
12  nic_error_state"
3052.99282	0.0035000000002582965	states																		"        state_name
id                
14  clean_up_state"
3052.996821	3.865499	trials	5.0	2.0	1.0	1.0	0.5	2.0	2.0	6500.0	6500.0		1.0			r	3.0			
3052.996821	3.865499	states																		"   state_name
id           
0     state_0"
3052.996821	0.016000999999960186	states																		"          state_name
id                  
1   sending_trialnum"
3053.012822	0.0004930000000058499	states																		"        state_name
id                
3   wait_for_cpoke"
3053.013315	0.0009999999997489795	states																		"     state_name
id             
4   nic_prestim"
3053.014315	0.8440049999999246	states																		"   state_name
id           
5       cpoke"
3053.85832	3.000506000000314	states																		"         state_name
id                 
12  nic_error_state"
3056.858826	0.0034940000000460714	states																		"        state_name
id                
14  clean_up_state"
3056.862821	3.6949939999999515	trials	5.0	2.0	1.0	1.0	0.5	2.0	2.0	6500.0	6500.0		1.0			r	3.0			
3056.862821	3.6949939999999515	states																		"   state_name
id           
0     state_0"
3056.862821	0.016000999999960186	states																		"          state_name
id                  
1   sending_trialnum"
3056.878822	0.0004930000000058499	states																		"        state_name
id                
3   wait_for_cpoke"
3056.879315	0.0009999999997489795	states																		"     state_name
id             
4   nic_prestim"
3056.880315	0.6735000000003311	states																		"   state_name
id           
5       cpoke"
3057.553815	3.0005049999999756	states																		"         state_name
id                 
12  nic_error_state"
3060.55432	0.0034949999999298598	states																		"        state_name
id                
14  clean_up_state"
3060.55833	3.8139850000002298	trials	5.0	2.0	1.0	1.0	0.5	5.0	2.0	6500.0	6500.0		1.0			r	3.0			
3060.55833	3.8139850000002298	states																		"   state_name
id           
0     state_0"
3060.55833	0.015985000000000582	states																		"          state_name
id                  
1   sending_trialnum"
3060.574315	0.3850000000002183	states																		"        state_name
id                
3   wait_for_cpoke"
3060.959315	0.001014999999824795	states																		"     state_name
id             
4   nic_prestim"
3060.96033	0.4079850000002807	states																		"   state_name
id           
5       cpoke"
3061.368315	3.0005089999999655	states																		"         state_name
id                 
12  nic_error_state"
3064.368824	0.003490999999939959	states																		"        state_name
id                
14  clean_up_state"
3064.372822	3.798508000000311	trials	5.0	2.0	1.0	1.0	0.5	-5.0	2.0	6500.0	6500.0		1.0			l	3.0	0.0	0.0	
3064.372822	3.798508000000311	states																		"   state_name
id           
0     state_0"
3064.372822	0.016000000000076398	states																		"          state_name
id                  
1   sending_trialnum"
3064.388822	0.0004939999998896383	states																		"        state_name
id                
3   wait_for_cpoke"
3064.389316	0.0015080000002853922	states																		"     state_name
id             
4   nic_prestim"
3064.390824	0.776491999999962	states																		"   state_name
id           
5       cpoke"
3065.167316	3.0004989999997633	states																		"         state_name
id                 
12  nic_error_state"
3068.167815	0.003515000000334112	states																		"        state_name
id                
14  clean_up_state"
3068.171815	5.816015999999763	trials	5.0	2.0	1.0	1.0	0.5	5.0	-1.0	6500.0	6500.0	0.0	0.0		0.0	r	2.0	1.0	1.0	
3068.171815	5.816015999999763	states																		"   state_name
id           
0     state_0"
3068.171815	0.01599999999962165	states																		"          state_name
id                  
1   sending_trialnum"
3068.187815	1.5220000000003893	states																		"        state_name
id                
3   wait_for_cpoke"
3069.709815	0.0010049999996226688	states																		"     state_name
id             
4   nic_prestim"
3069.71082	1.0004950000002282	states																		"   state_name
id           
5       cpoke"
3070.711315	0.02300100000002203	states																		"       state_name
id               
6   wait_for_cout"
3070.734316	0.2499990000001162	states																		"        state_name
id                
7   wait_for_spoke"
3070.984315	3.0	states																		"     state_name
id             
10  error_state"
3073.984315	0.003515999999763153	states																		"        state_name
id                
14  clean_up_state"
3073.98832	2.64149499999985	trials	5.0	2.0	1.0	1.0	0.5	5.0	-2.0	6500.0	6500.0	1.0	0.0		1.0	r	1.0			
3073.98832	2.64149499999985	states																		"   state_name
id           
0     state_0"
3073.98832	0.015995000000202708	states																		"          state_name
id                  
1   sending_trialnum"
3074.004315	0.5834999999997308	states																		"        state_name
id                
3   wait_for_cpoke"
3074.587815	0.0010070000002997403	states																		"     state_name
id             
4   nic_prestim"
3074.588822	1.0004930000000058	states																		"   state_name
id           
5       cpoke"
3075.589315	0.018999999999778083	states																		"       state_name
id               
6   wait_for_cout"
3075.608315	0.2139999999999418	states																		"        state_name
id                
7   wait_for_spoke"
3075.822315	0.0005020000003241876	states																		"   state_name
id           
8   hit_state"
3075.822817	0.19099799999958122	states																		"    state_name
id            
9   hit_state2"
3076.013815	0.0035000000002582965	states																		"        state_name
id                
14  clean_up_state"
3076.017315	0.6124999999997272	states																		"                state_name
id                        
2   check_next_trial_ready"
3076.630315	16.572501999999986	trials	5.0	2.0	1.0	1.0	0.5	-5.0	2.0	6500.0	6500.0		1.0			l	3.0			
3076.630315	16.572501999999986	states																		"   state_name
id           
0     state_0"
3076.630315	0.016000000000076398	states																		"          state_name
id                  
1   sending_trialnum"
3076.646315	13.209499999999935	states																		"        state_name
id                
3   wait_for_cpoke"
3089.855815	0.0010070000002997403	states																		"     state_name
id             
4   nic_prestim"
3089.856822	0.3420019999998658	states																		"   state_name
id           
5       cpoke"
3090.198824	3.0004909999997835	states																		"         state_name
id                 
12  nic_error_state"
3093.199315	0.0035020000000258733	states																		"        state_name
id                
14  clean_up_state"
3093.203315	3.4169999999999163	trials	5.0	2.0	1.0	1.0	0.5	5.0	-1.0	6500.0	6500.0		1.0			r	3.0			
3093.203315	3.4169999999999163	states																		"   state_name
id           
0     state_0"
3093.203315	0.01599999999962165	states																		"          state_name
id                  
1   sending_trialnum"
3093.219315	0.0005000000001018634	states																		"        state_name
id                
3   wait_for_cpoke"
3093.219815	0.0010059999999612046	states																		"     state_name
id             
4   nic_prestim"
3093.220821	0.3954990000001999	states																		"   state_name
id           
5       cpoke"
3093.61632	3.0004989999997633	states																		"         state_name
id                 
12  nic_error_state"
3096.616819	0.0034960000002683955	states																		"        state_name
id                
14  clean_up_state"
3096.620823	3.633491999999933	trials	5.0	2.0	1.0	1.0	0.5	-5.0	-1.0	6500.0	6500.0		1.0			l	3.0	1.0	1.0	
3096.620823	3.633491999999933	states																		"   state_name
id           
0     state_0"
3096.620823	0.016009999999823776	states																		"          state_name
id                  
1   sending_trialnum"
3096.636833	0.00048199999991993536	states																		"        state_name
id                
3   wait_for_cpoke"
3096.637315	0.001502000000073167	states																		"     state_name
id             
4   nic_prestim"
3096.638817	0.6114979999997558	states																		"   state_name
id           
5       cpoke"
3097.250315	3.0005040000000918	states																		"         state_name
id                 
12  nic_error_state"
3100.250819	0.0034960000002683955	states																		"        state_name
id                
14  clean_up_state"
3100.25482	2.8069949999999153	trials	5.0	2.0	1.0	1.0	0.5	-5.0	1.0	6500.0	6500.0	1.0	0.0	1.0		l	1.0			
3100.25482	2.8069949999999153	states																		"   state_name
id           
0     state_0"
3100.25482	0.016000000000076398	states																		"          state_name
id                  
1   sending_trialnum"
3100.27082	0.25149999999985084	states																		"        state_name
id                
3   wait_for_cpoke"
3100.52232	0.0010099999999511056	states																		"     state_name
id             
4   nic_prestim"
3100.52333	1.0005009999999857	states																		"   state_name
id           
5       cpoke"
3101.523831	0.2839840000001459	states																		"       state_name
id               
6   wait_for_cout"
3101.807815	0.2950029999997241	states																		"        state_name
id                
7   wait_for_spoke"
3102.102818	0.0004969999999957508	states																		"   state_name
id           
8   hit_state"
3102.103315	0.17950999999993655	states																		"    state_name
id            
9   hit_state2"
3102.282825	0.0034900000000561704	states																		"        state_name
id                
14  clean_up_state"
3102.286315	0.7755000000001928	states																		"                state_name
id                        
2   check_next_trial_ready"
3103.062315	9.281500000000051	trials	5.0	2.0	1.0	1.0	0.5	-5.0	2.0	6500.0	6500.0		1.0			l	3.0	0.0	0.0	
3103.062315	9.281500000000051	states																		"   state_name
id           
0     state_0"
3103.062315	0.016004999999950087	states																		"          state_name
id                  
1   sending_trialnum"
3103.07832	5.739494999999806	states																		"        state_name
id                
3   wait_for_cpoke"
3108.817815	0.0010059999999612046	states																		"     state_name
id             
4   nic_prestim"
3108.818821	0.5209939999999733	states																		"   state_name
id           
5       cpoke"
3109.339815	3.000500000000102	states																		"         state_name
id                 
12  nic_error_state"
3112.340315	0.0035000000002582965	states																		"        state_name
id                
14  clean_up_state"
3112.344315	4.707515000000058	trials	5.0	2.0	1.0	1.0	0.5	2.0	2.0	6500.0	6500.0	0.0	0.0		0.0	r	2.0	1.0	1.0	
3112.344315	4.707515000000058	states																		"   state_name
id           
0     state_0"
3112.344315	0.016000000000076398	states																		"          state_name
id                  
1   sending_trialnum"
3112.360315	0.09200000000009823	states																		"        state_name
id                
3   wait_for_cpoke"
3112.452315	0.0010000000002037268	states																		"     state_name
id             
4   nic_prestim"
3112.453315	1.0000009999998838	states																		"   state_name
id           
5       cpoke"
3113.453316	0.20250399999986257	states																		"       state_name
id               
6   wait_for_cout"
3113.65582	0.3919949999999517	states																		"        state_name
id                
7   wait_for_spoke"
3114.047815	3.000500000000102	states																		"     state_name
id             
10  error_state"
3117.048315	0.0035149999998793646	states																		"        state_name
id                
14  clean_up_state"
3117.05233	2.8589900000001762	trials	5.0	2.0	1.0	1.0	0.5	-5.0	-2.0	6500.0	6500.0	1.0	0.0	1.0		l	1.0			
3117.05233	2.8589900000001762	states																		"   state_name
id           
0     state_0"
3117.05233	0.01598599999988437	states																		"          state_name
id                  
1   sending_trialnum"
3117.068316	0.48800400000027366	states																		"        state_name
id                
3   wait_for_cpoke"
3117.55632	0.0014949999999771535	states																		"     state_name
id             
4   nic_prestim"
3117.557815	1.0	states																		"   state_name
id           
5       cpoke"
3118.557815	0.08950099999992744	states																		"       state_name
id               
6   wait_for_cout"
3118.647316	0.3070039999997789	states																		"        state_name
id                
7   wait_for_spoke"
3118.95432	0.0005009999999856518	states																		"   state_name
id           
8   hit_state"
3118.954821	0.16150900000002366	states																		"    state_name
id            
9   hit_state2"
3119.11633	0.003485000000182481	states																		"        state_name
id                
14  clean_up_state"
3119.119815	0.7915050000001429	states																		"                state_name
id                        
2   check_next_trial_ready"
3119.91182	11.354495000000043	trials	5.0	2.0	1.0	1.0	0.5	2.0	-2.0	6500.0	6500.0		1.0			r	3.0			
3119.91182	11.354495000000043	states																		"   state_name
id           
0     state_0"
3119.91182	0.015995000000202708	states																		"          state_name
id                  
1   sending_trialnum"
3119.927815	7.704000000000178	states																		"        state_name
id                
3   wait_for_cpoke"
3127.631815	0.0010059999999612046	states																		"     state_name
id             
4   nic_prestim"
3127.632821	0.6295089999998709	states																		"   state_name
id           
5       cpoke"
3128.26233	3.0004949999997734	states																		"         state_name
id                 
12  nic_error_state"
3131.262825	0.0034900000000561704	states																		"        state_name
id                
14  clean_up_state"
3131.266818	3.349497000000156	trials	5.0	2.0	1.0	1.0	0.5	2.0	-1.0	6500.0	6500.0		1.0			r	3.0	1.0	1.0	
3131.266818	3.349497000000156	states																		"   state_name
id           
0     state_0"
3131.266818	0.016004999999950087	states																		"          state_name
id                  
1   sending_trialnum"
3131.282823	0.0004930000000058499	states																		"        state_name
id                
3   wait_for_cpoke"
3131.283316	0.0010139999999410065	states																		"     state_name
id             
4   nic_prestim"
3131.28433	0.32799999999997453	states																		"   state_name
id           
5       cpoke"
3131.61233	3.000492000000122	states																		"         state_name
id                 
12  nic_error_state"
3134.612822	0.003493000000162283	states																		"        state_name
id                
14  clean_up_state"
3134.61682	2.270994999999857	trials	5.0	2.0	1.0	1.0	0.5	-2.0	2.0	6500.0	6500.0	1.0	0.0	1.0		l	1.0			
3134.61682	2.270994999999857	states																		"   state_name
id           
0     state_0"
3134.61682	0.01599999999962165	states																		"          state_name
id                  
1   sending_trialnum"
3134.63282	0.000495000000228174	states																		"        state_name
id                
3   wait_for_cpoke"
3134.633315	0.001014999999824795	states																		"     state_name
id             
4   nic_prestim"
3134.63433	1.0004910000002383	states																		"   state_name
id           
5       cpoke"
3135.634821	0.12200200000006589	states																		"       state_name
id               
6   wait_for_cout"
3135.756823	0.33199699999977383	states																		"        state_name
id                
7   wait_for_spoke"
3136.08882	0.000495000000228174	states																		"   state_name
id           
8   hit_state"
3136.089315	0.14350599999988845	states																		"    state_name
id            
9   hit_state2"
3136.232821	0.003509000000121887	states																		"        state_name
id                
14  clean_up_state"
3136.23633	0.651484999999866	states																		"                state_name
id                        
2   check_next_trial_ready"
3136.888315	26.56050499999992	trials	5.0	2.0	1.0	1.0	0.5	5.0	-1.0	6500.0	6500.0		1.0			r	3.0	1.0	1.0	
3136.888315	26.56050499999992	states																		"   state_name
id           
0     state_0"
3136.888315	0.016000000000076398	states																		"          state_name
id                  
1   sending_trialnum"
3136.904315	23.43349999999964	states																		"        state_name
id                
3   wait_for_cpoke"
3160.337815	0.0010099999999511056	states																		"     state_name
id             
4   nic_prestim"
3160.338825	0.10599600000023202	states																		"   state_name
id           
5       cpoke"
3160.444821	3.0004939999998896	states																		"         state_name
id                 
12  nic_error_state"
3163.445315	0.003505000000131986	states																		"        state_name
id                
14  clean_up_state"
3163.449315	2.3859999999999673	trials	5.0	2.0	1.0	1.0	0.5	-5.0	1.0	6500.0	6500.0	1.0	0.0	1.0		l	1.0			
3163.449315	2.3859999999999673	states																		"   state_name
id           
0     state_0"
3163.449315	0.016000000000076398	states																		"          state_name
id                  
1   sending_trialnum"
3163.465315	0.0005160000000614673	states																		"        state_name
id                
3   wait_for_cpoke"
3163.465831	0.001483999999891239	states																		"     state_name
id             
4   nic_prestim"
3163.467315	1.0005000000001019	states																		"   state_name
id           
5       cpoke"
3164.467815	0.10849999999982174	states																		"       state_name
id               
6   wait_for_cout"
3164.576315	0.2625100000000202	states																		"        state_name
id                
7   wait_for_spoke"
3164.838825	0.0004900000003544847	states																		"   state_name
id           
8   hit_state"
3164.839315	0.13400000000001455	states																		"    state_name
id            
9   hit_state2"
3164.973315	0.0035139999999955762	states																		"        state_name
id                
14  clean_up_state"
3164.976829	0.8584859999996297	states																		"                state_name
id                        
2   check_next_trial_ready"
3165.835815	9.59100699999999	trials	5.0	2.0	1.0	1.0	0.5	2.0	2.0	6500.0	6500.0		1.0			r	3.0	0.0	0.0	
3165.835815	9.59100699999999	states																		"   state_name
id           
0     state_0"
3165.835815	0.016000000000076398	states																		"          state_name
id                  
1   sending_trialnum"
3165.851815	5.681507000000238	states																		"        state_name
id                
3   wait_for_cpoke"
3171.533322	0.0014979999996285187	states																		"     state_name
id             
4   nic_prestim"
3171.53482	0.8880030000000261	states																		"   state_name
id           
5       cpoke"
3172.422823	3.000495000000228	states																		"         state_name
id                 
12  nic_error_state"
3175.423318	0.00350399999979345	states																		"        state_name
id                
14  clean_up_state"
3175.427315	4.875	trials	5.0	2.0	1.0	1.0	0.5	2.0	2.0	6500.0	6500.0	0.0	0.0		0.0	r	2.0			
3175.427315	4.875	states																		"   state_name
id           
0     state_0"
3175.427315	0.016000000000076398	states																		"          state_name
id                  
1   sending_trialnum"
3175.443315	0.0005000000001018634	states																		"        state_name
id                
3   wait_for_cpoke"
3175.443815	0.0010079999997287814	states																		"     state_name
id             
4   nic_prestim"
3175.444823	1.000007000000096	states																		"   state_name
id           
5       cpoke"
3176.44483	0.588984999999866	states																		"       state_name
id               
6   wait_for_cout"
3177.033815	0.26500700000042343	states																		"        state_name
id                
7   wait_for_spoke"
3177.298822	3.00000399999999	states																		"     state_name
id             
10  error_state"
3180.298826	0.0034889999997176346	states																		"        state_name
id                
14  clean_up_state"
3180.302827	6.438488000000234	trials	5.0	2.0	1.0	1.0	0.5	-2.0	1.0	6500.0	6500.0		1.0			l	3.0			
3180.302827	6.438488000000234	states																		"   state_name
id           
0     state_0"
3180.302827	0.015993999999864172	states																		"          state_name
id                  
1   sending_trialnum"
3180.318821	3.2290100000000166	states																		"        state_name
id                
3   wait_for_cpoke"
3183.547831	0.0014840000003459863	states																		"     state_name
id             
4   nic_prestim"
3183.549315	0.18799999999964712	states																		"   state_name
id           
5       cpoke"
3183.737315	3.000500000000102	states																		"         state_name
id                 
12  nic_error_state"
3186.737815	0.0035000000002582965	states																		"        state_name
id                
14  clean_up_state"
3186.741815	3.974500000000262	trials	5.0	2.0	1.0	1.0	0.5	-5.0	1.0	6500.0	6500.0		1.0			l	3.0	1.0	1.0	
3186.741815	3.974500000000262	states																		"   state_name
id           
0     state_0"
3186.741815	0.016000000000076398	states																		"          state_name
id                  
1   sending_trialnum"
3186.757815	0.5460000000002765	states																		"        state_name
id                
3   wait_for_cpoke"
3187.303815	0.0010019999999713036	states																		"     state_name
id             
4   nic_prestim"
3187.304817	0.407502999999906	states																		"   state_name
id           
5       cpoke"
3187.71232	3.0005029999997532	states																		"         state_name
id                 
12  nic_error_state"
3190.712823	0.0034920000002784946	states																		"        state_name
id                
14  clean_up_state"
3190.71682	2.3884949999996934	trials	5.0	2.0	1.0	1.0	0.5	5.0	1.0	6500.0	6500.0	1.0	0.0		1.0	r	1.0			
3190.71682	2.3884949999996934	states																		"   state_name
id           
0     state_0"
3190.71682	0.016000000000076398	states																		"          state_name
id                  
1   sending_trialnum"
3190.73282	0.0004949999997734267	states																		"        state_name
id                
3   wait_for_cpoke"
3190.733315	0.0015069999999468564	states																		"     state_name
id             
4   nic_prestim"
3190.734822	1.0004979999998795	states																		"   state_name
id           
5       cpoke"
3191.73532	0.12249500000007174	states																		"       state_name
id               
6   wait_for_cout"
3191.857815	0.2944999999999709	states																		"        state_name
id                
7   wait_for_spoke"
3192.152315	0.0005070000001978769	states																		"   state_name
id           
8   hit_state"
3192.152822	0.21899299999995492	states																		"    state_name
id            
9   hit_state2"
3192.371815	0.003499999999803549	states																		"        state_name
id                
14  clean_up_state"
3192.375315	0.7300000000000182	states																		"                state_name
id                        
2   check_next_trial_ready"
3193.105815	14.650000000000091	trials	5.0	2.0	1.0	1.0	0.5	5.0	1.0	6500.0	6500.0		1.0			r	3.0			
3193.105815	14.650000000000091	states																		"   state_name
id           
0     state_0"
3193.105815	0.016000000000076398	states																		"          state_name
id                  
1   sending_trialnum"
3193.121815	11.337006000000201	states																		"        state_name
id                
3   wait_for_cpoke"
3204.458821	0.0010039999997388804	states																		"     state_name
id             
4   nic_prestim"
3204.459825	0.29199000000016895	states																		"   state_name
id           
5       cpoke"
3204.751815	3.000500000000102	states																		"         state_name
id                 
12  nic_error_state"
3207.752315	0.003499999999803549	states																		"        state_name
id                
14  clean_up_state"
3207.756315	3.8734999999996944	trials	5.0	2.0	1.0	1.0	0.5	2.0	2.0	6500.0	6500.0		1.0			r	3.0			
3207.756315	3.8734999999996944	states																		"   state_name
id           
0     state_0"
3207.756315	0.016000000000076398	states																		"          state_name
id                  
1   sending_trialnum"
3207.772315	0.0005099999998492422	states																		"        state_name
id                
3   wait_for_cpoke"
3207.772825	0.0014900000001034641	states																		"     state_name
id             
4   nic_prestim"
3207.774315	0.8515159999997195	states																		"   state_name
id           
5       cpoke"
3208.625831	3.0004840000001423	states																		"         state_name
id                 
12  nic_error_state"
3211.626315	0.003499999999803549	states																		"        state_name
id                
14  clean_up_state"
3211.630315	3.052016000000094	trials	5.0	2.0	1.0	1.0	0.5	2.0	1.0	6500.0	6500.0		1.0			r	3.0	0.0	0.0	
3211.630315	3.052016000000094	states																		"   state_name
id           
0     state_0"
