onset	duration	nwb_table	PBups_hit_history	PBups_violation_history	SidesSection_previous_sounds	SidesSection_previous_samples	SidesSection_previous_memory_gaps	SidesSection_previous_rt_task	SidesSection_previous_stims	PBupsSection_LocalPrevSides	PBupsSection_LocalPrevSounds	state_type
5897.829372	17.69901000000027	trials	1.0	1.0	1.0			0.0	0.0	r	1.0	
5897.829372	17.69901000000027	states										"   state_name
id           
0     state_0"
5897.829372	0.01599999999962165	states										"          state_name
id                  
1   sending_trialnum"
5897.845372	0.019008000000212633	states										"           state_name
id                   
3   clean_sound_state"
5897.86438	0.0019940000001952285	states										"   state_name
id           
4         iti"
5897.866374	9.224999000000025	states										"         state_name
id                 
6   wait_for_cpoke1"
5907.091373	0.003004999999575375	states										"             state_name
id                     
8   play_stimulus_sound"
5907.094378	0.0509940000001734	states										"   state_name
id           
9      cpoke1"
5907.145372	0.20200000000022555	states										"        state_name
id                
12  temp_violation"
5907.347372	0.0030159999996612896	states										"             state_name
id                     
8   play_stimulus_sound"
5907.350388	0.5339920000005804	states										"   state_name
id           
9      cpoke1"
5907.88438	0.20200199999999313	states										"        state_name
id                
12  temp_violation"
5908.086382	1.1360039999999572	states										"         state_name
id                 
6   wait_for_cpoke1"
5909.222386	0.0029869999998481944	states										"             state_name
id                     
8   play_stimulus_sound"
5909.225373	1.3940050000001065	states										"   state_name
id           
9      cpoke1"
5910.619378	0.011015999999472115	states										"           state_name
id                   
13  center_2_side_gap"
5910.630394	0.8919869999999719	states										"        state_name
id                
17  wait_for_spoke"
5911.522381	0.0009909999998853891	states										"      state_name
id              
23  right_reward"
5911.523372	2.0	states										"   state_name
id           
24  hit_state"
5913.523372	1.0020000000004075	states										"          state_name
id                  
29  soft_drink_state"
5914.525372	1.0010080000001835	states										"   state_name
id           
26    warning"
5915.52638	0.0020020000001750304	states										"        state_name
id                
30  clean_up_state"
5915.529372	19.625004000000445	trials	1.0	1.0	1.0			0.0	0.0	r	1.0	
5915.529372	19.625004000000445	states										"   state_name
id           
0     state_0"
5915.529372	0.01599999999962165	states										"          state_name
id                  
1   sending_trialnum"
5915.545372	0.019008000000212633	states										"           state_name
id                   
3   clean_sound_state"
5915.56438	0.0020000000004074536	states										"   state_name
id           
4         iti"
5915.56638	0.3589929999998276	states										"         state_name
id                 
6   wait_for_cpoke1"
5915.925373	0.003010000000358559	states										"             state_name
id                     
8   play_stimulus_sound"
5915.928383	0.4509889999999359	states										"   state_name
id           
9      cpoke1"
5916.379372	0.2020009999996546	states										"        state_name
id                
12  temp_violation"
5916.581373	4.150000999999975	states										"         state_name
id                 
6   wait_for_cpoke1"
5920.731374	0.003004000000146334	states										"             state_name
id                     
8   play_stimulus_sound"
5920.734378	0.02499400000033347	states										"   state_name
id           
9      cpoke1"
5920.759372	0.20200599999952829	states										"        state_name
id                
12  temp_violation"
5920.961378	2.215005000000019	states										"         state_name
id                 
6   wait_for_cpoke1"
5923.176383	0.002989999999954307	states										"             state_name
id                     
8   play_stimulus_sound"
5923.179373	1.3650029999998878	states										"   state_name
id           
9      cpoke1"
5924.544376	0.20200199999999313	states										"        state_name
id                
12  temp_violation"
5924.746378	0.0029940000003989553	states										"             state_name
id                     
8   play_stimulus_sound"
5924.749372	0.2210159999995085	states										"   state_name
id           
9      cpoke1"
5924.970388	0.2019930000005843	states										"        state_name
id                
12  temp_violation"
5925.172381	0.9949919999999111	states										"         state_name
id                 
6   wait_for_cpoke1"
5926.167373	0.0030109999997876002	states										"             state_name
id                     
8   play_stimulus_sound"
5926.170384	0.8719979999996212	states										"   state_name
id           
9      cpoke1"
5927.042382	0.20199500000035187	states										"        state_name
id                
12  temp_violation"
5927.244377	1.548004000000219	states										"         state_name
id                 
6   wait_for_cpoke1"
5928.792381	0.002996999999595573	states										"             state_name
id                     
8   play_stimulus_sound"
