onset	duration	nwb_table	ProAnti3Marino_hit_history	ProAnti3Marino_sides_history	ProAnti3Marino_psych_history	ProAnti3Marino_loc_history	ProAnti3Marino_mem_history	ProAnti3Marino_free_history	StimulatorSection_stimulator_history	MaskSection_mask_history	AntibiasSection_LocalHitHistory	AntibiasSection_LocalSidesHistory	AntibiasSection_LocalLocHistory	state_type
1899.154032	3.000498000000107	states												"            state_name
id                    
26  warndanger_warning"
1902.15503	7.1525000000001455	trials	0.0	r	2.0	p	1.0	r	0.0	0.0	0.0	r	p	
1902.15503	7.1525000000001455	states												"   state_name
id           
0     state_0"
1902.15503	0.016000000000076398	states												"          state_name
id                  
1   sending_trialnum"
1902.17103	0.9860040000000936	states												"      state_name
id              
3   wait_for_cin"
1903.157034	1.0004979999998795	states												"   state_name
id           
4     context"
1904.157532	0.0015080000000580185	states												"   state_name
id           
6       csgap"
1904.15904	0.14749000000006163	states												"   state_name
id           
11    stim_on"
1904.30653	5.000999999999976	states												"     state_name
id             
28  error_state"
1909.30803	9.989508000000114	trials	1.0	l	1.0	p	1.0	r	0.0	0.0	1.0	l	p	
1909.30803	9.989508000000114	states												"   state_name
id           
0     state_0"
1909.30803	0.016000000000076398	states												"          state_name
id                  
1   sending_trialnum"
1909.32403	2.3020050000000083	states												"      state_name
id              
3   wait_for_cin"
1911.626035	1.0005009999999857	states												"   state_name
id           
4     context"
1912.626536	0.0014960000000883156	states												"   state_name
id           
6       csgap"
1912.628032	0.06399999999985084	states												"   state_name
id           
11    stim_on"
1912.692032	0.0005029999999806023	states												"            state_name
id                    
14  son_reward_chooser"
1912.692535	0.038497000000006665	states												"        state_name
id                
17  reward_big_son"
1912.731032	0.9620080000001963	states												"        state_name
id                
22  post_reward_on"
1913.69304	0.14398999999980333	states												"         state_name
id                 
23  post_reward_off"
1913.83703	2.4600110000001223	states												"         state_name
id                 
24  soft_drink_time"
1916.297041	0.0004899999998997373	states												"    state_name
id            
25  warndanger"
1916.297531	3.000007000000096	states												"            state_name
id                    
26  warndanger_warning"
1919.29803	7.894504999999981	trials	1.0	l	1.0	p	1.0	r	0.0	0.0	1.0	l	p	
