onset	duration	nwb_table	ProAnti3_hit_history	ProAnti3_sides_history	ProAnti3_psych_history	ProAnti3_loc_history	ProAnti3_mem_history	ProAnti3_free_history	ProAnti3_cpoketry	StimulatorSection_stimulator_history	MaskSection_mask_history	AntibiasSection_LocalHitHistory	AntibiasSection_LocalSidesHistory	AntibiasSection_LocalLocHistory	state_type
986.786446	102.21850000000006	trials	1.0	r	2.0	p	1.0	r	3.0	0.0	0.0	1.0	r	p	
986.786446	102.21850000000006	states													"   state_name
id           
0     state_0"
986.786446	0.016000000000076398	states													"          state_name
id                  
1   sending_trialnum"
986.802446	15.232499999999959	states													"      state_name
id              
3   wait_for_cin"
1002.034946	0.0020110000000386208	states													"   state_name
id           
4     nicstim"
1002.036957	0.0004890000000159489	states													"       state_name
id               
5   stimon_nosein"
1002.037446	0.25950000000000273	states													"   state_name
id           
4     nicstim"
1002.296946	63.05400699999984	states													"      state_name
id              
7   reinit_cpoke"
1065.350953	0.00249300000018593	states													"   state_name
id           
4     nicstim"
1065.353446	0.0005039999998643907	states													"       state_name
id               
5   stimon_nosein"
1065.35395	0.20299599999998463	states													"   state_name
id           
4     nicstim"
1065.556946	1.0025000000000546	states													"      state_name
id              
7   reinit_cpoke"
1066.559446	0.0019999999999527063	states													"   state_name
id           
4     nicstim"
1066.561446	0.0005080000000816653	states													"       state_name
id               
5   stimon_nosein"
1066.561954	0.1899989999999434	states													"   state_name
id           
4     nicstim"
1066.751953	12.22149300000001	states													"      state_name
id              
7   reinit_cpoke"
1078.973446	0.0020059999999375577	states													"   state_name
id           
4     nicstim"
1078.975452	0.0004980000001069129	states													"       state_name
id               
5   stimon_nosein"
1078.97595	0.1754960000000665	states													"   state_name
id           
4     nicstim"
1079.151446	0.5169999999998254	states													"       state_name
id               
8   wait_for_cout"
1079.668446	0.001511000000164131	states													"   state_name
id           
9       csgap"
1079.669957	0.5484890000000178	states													"        state_name
id                
16  wait_for_spoke"
1080.218446	0.0005009999999856518	states													"             state_name
id                     
18  soff_reward_chooser"
1080.218947	0.06199900000001435	states													"     state_name
id             
22  reward_soff"
1080.280946	0.32750099999998383	states													"         state_name
id                 
26  post_reward_off"
1080.608447	5.395502999999962	states													"         state_name
id                 
27  soft_drink_time"
1086.00395	0.0004969999999957508	states													"    state_name
id            
28  warndanger"
1086.004447	3.0004989999999907	states													"            state_name
id                    
29  warndanger_warning"
1089.005446	14.988506000000143	trials	1.0	r	2.0	p	1.0	r	1.0	0.0	0.0	1.0	r	p	
1089.005446	14.988506000000143	states													"   state_name
id           
0     state_0"
1089.005446	0.016000000000076398	states													"          state_name
id                  
1   sending_trialnum"
1089.021446	5.568001000000095	states													"      state_name
id              
3   wait_for_cin"
1094.589447	0.0019999999999527063	states													"   state_name
id           
4     nicstim"
1094.591447	0.0005089999999654538	states													"       state_name
id               
5   stimon_nosein"
1094.591956	0.2974899999999252	states													"   state_name
id           
4     nicstim"
1094.889446	1.3095160000000305	states													"      state_name
id              
7   reinit_cpoke"
1096.198962	0.002484000000094966	states													"   state_name
id           
4     nicstim"
1096.201446	0.0005089999999654538	states													"       state_name
id               
5   stimon_nosein"
1096.201955	0.15250700000001416	states													"   state_name
id           
4     nicstim"
1096.354462	0.06400000000007822	states													"       state_name
id               
8   wait_for_cout"
1096.418462	0.0014939999998659914	states													"   state_name
id           
9       csgap"
1096.419956	0.5929900000000998	states													"        state_name
id                
16  wait_for_spoke"
1097.012946	0.0004999999998744897	states													"             state_name
id                     
18  soff_reward_chooser"
1097.013446	0.06200000000012551	states													"     state_name
id             
22  reward_soff"
1097.075446	0.856501999999864	states													"         state_name
id                 
26  post_reward_off"
1097.931948	3.060999000000038	states													"         state_name
id                 
27  soft_drink_time"
1100.992947	0.0004989999999907013	states													"    state_name
id            
28  warndanger"
1100.993446	3.0005060000000867	states													"            state_name
id                    
29  warndanger_warning"
1103.994446	30.179016000000047	trials	1.0	r	2.0	p	1.0	r	7.0	0.0	0.0	1.0	r	p	
1103.994446	30.179016000000047	states													"   state_name
id           
0     state_0"
1103.994446	0.016000000000076398	states													"          state_name
id                  
1   sending_trialnum"
1104.010446	8.955504999999903	states													"      state_name
id              
3   wait_for_cin"
1112.965951	0.002004000000169981	states													"   state_name
id           
4     nicstim"
1112.967955	0.0004919999998946878	states													"       state_name
id               
5   stimon_nosein"
1112.968447	0.2424989999999525	states													"   state_name
id           
4     nicstim"
1113.210946	1.294499999999971	states													"      state_name
id              
7   reinit_cpoke"
1114.505446	0.0020060000001649314	states													"   state_name
id           
4     nicstim"
1114.507452	0.0004989999999907013	states													"       state_name
id               
5   stimon_nosein"
1114.507951	0.21101099999987127	states													"   state_name
id           
4     nicstim"
1114.718962	1.0019939999999679	states													"      state_name
id              
7   reinit_cpoke"
1115.720956	0.0024900000000798173	states													"   state_name
id           
4     nicstim"
1115.723446	0.0005100000000766158	states													"       state_name
id               
5   stimon_nosein"
1115.723956	0.16449099999999817	states													"   state_name
id           
4     nicstim"
1115.888447	1.0024989999999434	states													"      state_name
id              
7   reinit_cpoke"
1116.890946	0.0020090000000436703	states													"   state_name
id           
4     nicstim"
1116.892955	0.0004910000000108994	states													"       state_name
id               
5   stimon_nosein"
1116.893446	0.2705109999999422	states													"   state_name
id           
4     nicstim"
1117.163957	1.0024900000000798	states													"      state_name
id              
7   reinit_cpoke"
1118.166447	0.0024989999999434076	states													"   state_name
id           
4     nicstim"
1118.168946	0.0005000000001018634	states													"       state_name
id               
5   stimon_nosein"
1118.169446	0.18551599999977952	states													"   state_name
id           
4     nicstim"
1118.354962	3.8194840000001022	states													"      state_name
id              
7   reinit_cpoke"
1122.174446	0.0019999999999527063	states													"   state_name
id           
4     nicstim"
1122.176446	0.0005000000001018634	states													"       state_name
id               
5   stimon_nosein"
1122.176946	0.2590179999999691	states													"   state_name
id           
4     nicstim"
1122.435964	1.6339909999999236	states													"      state_name
id              
7   reinit_cpoke"
1124.069955	0.0024909999999636057	states													"   state_name
id           
4     nicstim"
1124.072446	0.0005000000001018634	states													"       state_name
id               
5   stimon_nosein"
1124.072946	0.22650599999997212	states													"   state_name
id           
4     nicstim"
1124.299452	1.6049940000000333	states													"      state_name
id              
7   reinit_cpoke"
1125.904446	0.0020059999999375577	states													"   state_name
id           
4     nicstim"
1125.906452	0.0005000000001018634	states													"       state_name
id               
5   stimon_nosein"
1125.906952	0.1434999999999036	states													"   state_name
id           
4     nicstim"
1126.050452	0.030494000000089727	states													"       state_name
id               
8   wait_for_cout"
1126.080946	0.0010070000000723667	states													"   state_name
id           
9       csgap"
1126.081953	0.549492999999984	states													"        state_name
id                
16  wait_for_spoke"
1126.631446	0.0005089999999654538	states													"             state_name
id                     
18  soff_reward_chooser"
1126.631955	0.061997999999903186	states													"     state_name
id             
22  reward_soff"
1126.693953	0.32899300000008225	states													"         state_name
id                 
26  post_reward_off"
1127.022946	4.149500999999873	states													"         state_name
id                 
27  soft_drink_time"
1131.172447	0.0005150000001776789	states													"    state_name
id            
28  warndanger"
1131.172962	3.0004999999998745	states													"            state_name
id                    
29  warndanger_warning"
1134.173961	55.421002000000044	trials	1.0	r	2.0	p	1.0	r	3.0	0.0	0.0	1.0	r	p	
1134.173961	55.421002000000044	states													"   state_name
id           
0     state_0"
1134.173961	0.015992000000096596	states													"          state_name
id                  
1   sending_trialnum"
1134.189953	0.8754930000000058	states													"      state_name
id              
3   wait_for_cin"
