onset	duration	nwb_table	ProAnti3Marino_hit_history	ProAnti3Marino_sides_history	ProAnti3Marino_psych_history	ProAnti3Marino_loc_history	ProAnti3Marino_mem_history	ProAnti3Marino_free_history	StimulatorSection_stimulator_history	MaskSection_mask_history	AntibiasSection_LocalHitHistory	AntibiasSection_LocalSidesHistory	AntibiasSection_LocalLocHistory	state_type
496.893564	88.29649999999998	trials	1.0	l	1.0	p	1.0	r	0.0	0.0	1.0	l	p	
496.893564	88.29649999999998	states												"   state_name
id           
0     state_0"
496.893564	0.016005999999947562	states												"          state_name
id                  
1   sending_trialnum"
496.90957	56.078494000000035	states												"      state_name
id              
3   wait_for_cin"
552.988064	1.0	states												"   state_name
id           
4     context"
553.988064	0.0010089999999536303	states												"   state_name
id           
6       csgap"
553.989073	1.0004950000000008	states												"   state_name
id           
11    stim_on"
554.989568	0.0010050000000774162	states												"   state_name
id           
12   stim_off"
554.990573	25.132496999999944	states												"        state_name
id                
13  wait_for_spoke"
580.12307	0.0004940000000033251	states												"             state_name
id                     
15  soff_reward_chooser"
580.123564	0.06550400000003265	states												"         state_name
id                 
16  reward_big_soff"
580.189068	2.00000799999998	states												"         state_name
id                 
23  post_reward_off"
582.189076	0.00048800000001847366	states												"    state_name
id            
25  warndanger"
582.189564	3.000499999999988	states												"            state_name
id                    
26  warndanger_warning"
585.19058	337.77898400000004	trials	1.0	l	1.0	p	1.0	r	0.0	0.0	1.0	l	p	
585.19058	337.77898400000004	states												"   state_name
id           
0     state_0"
585.19058	0.015988999999990483	states												"          state_name
id                  
1   sending_trialnum"
585.206569	329.980499	states												"      state_name
id              
3   wait_for_cin"
915.187068	1.000005000000101	states												"   state_name
id           
4     context"
916.187073	0.0014909999999872525	states												"   state_name
id           
6       csgap"
916.188564	0.7789999999999964	states												"   state_name
id           
11    stim_on"
916.967564	0.0004999999999881766	states												"            state_name
id                    
14  son_reward_chooser"
916.968064	0.06549999999992906	states												"        state_name
id                
17  reward_big_son"
917.033564	0.9350000000000591	states												"        state_name
id                
22  post_reward_on"
917.968564	2.0	states												"         state_name
id                 
23  post_reward_off"
919.968564	0.000505999999973028	states												"    state_name
id            
25  warndanger"
919.96907	3.0004940000000033	states												"            state_name
id                    
26  warndanger_warning"
922.970064	143.43600000000004	trials	1.0	l	1.0	p	1.0	r	0.0	0.0	1.0	l	p	
922.970064	143.43600000000004	states												"   state_name
id           
0     state_0"
922.970064	0.016000000000076398	states												"          state_name
id                  
1   sending_trialnum"
922.986064	127.92349999999999	states												"      state_name
id              
3   wait_for_cin"
1050.909564	1.0004999999998745	states												"   state_name
id           
4     context"
1051.910064	0.0015000000000782165	states												"   state_name
id           
6       csgap"
1051.911564	1.0	states												"   state_name
id           
11    stim_on"
