onset	duration	nwb_table	PBups_hit_history	PBups_violation_history	SidesSection_previous_sounds	SidesSection_previous_samples	SidesSection_previous_memory_gaps	SidesSection_previous_rt_task	SidesSection_previous_stims	PBupsSection_LocalPrevSides	PBupsSection_LocalPrevSounds	state_type
1179.810896	425.54099300000007	trials	1.0	1.0	-1.0			0.0	0.0	l	-1.0	
1179.810896	425.54099300000007	states										"   state_name
id           
0     state_0"
1179.810896	0.015992000000096596	states										"          state_name
id                  
1   sending_trialnum"
1179.826888	0.009501000000000204	states										"           state_name
id                   
3   clean_sound_state"
1179.836389	0.0010059999999612046	states										"   state_name
id           
4         iti"
1179.837395	33.868506000000025	states										"         state_name
id                 
6   wait_for_cpoke1"
1213.705901	0.001488999999992302	states										"             state_name
id                     
8   play_stimulus_sound"
1213.70739	0.039497999999866806	states										"   state_name
id           
9      cpoke1"
1213.746888	0.20100000000002183	states										"        state_name
id                
12  temp_violation"
1213.947888	58.419000000000096	states										"         state_name
id                 
6   wait_for_cpoke1"
1272.366888	0.0015000000000782165	states										"             state_name
id                     
8   play_stimulus_sound"
1272.368388	0.25649999999996	states										"   state_name
id           
9      cpoke1"
1272.624888	0.20101599999998143	states										"        state_name
id                
12  temp_violation"
1272.825904	21.71848399999999	states										"         state_name
id                 
6   wait_for_cpoke1"
1294.544388	0.0015109999999367574	states										"             state_name
id                     
8   play_stimulus_sound"
1294.545899	0.13998900000001413	states										"   state_name
id           
9      cpoke1"
1294.685888	0.20100000000002183	states										"        state_name
id                
12  temp_violation"
1294.886888	114.827	states										"         state_name
id                 
6   wait_for_cpoke1"
1409.713888	0.0015080000000580185	states										"             state_name
id                     
8   play_stimulus_sound"
1409.715396	0.13649199999986195	states										"   state_name
id           
9      cpoke1"
1409.851888	0.20100000000002183	states										"        state_name
id                
12  temp_violation"
1410.052888	52.09650600000009	states										"         state_name
id                 
6   wait_for_cpoke1"
1462.149394	0.0014939999998659914	states										"             state_name
id                     
8   play_stimulus_sound"
1462.150888	0.1550000000002001	states										"   state_name
id           
9      cpoke1"
1462.305888	0.20101599999998143	states										"        state_name
id                
12  temp_violation"
1462.506904	1.7789849999999205	states										"         state_name
id                 
6   wait_for_cpoke1"
1464.285889	0.0015229999999064603	states										"             state_name
id                     
8   play_stimulus_sound"
1464.287412	0.30447700000013356	states										"   state_name
id           
9      cpoke1"
1464.591889	0.20099899999991067	states										"        state_name
id                
12  temp_violation"
