onset	duration	nwb_table	PBups_hit_history	PBups_violation_history	SidesSection_previous_sounds	SidesSection_previous_samples	SidesSection_previous_memory_gaps	SidesSection_previous_rt_task	SidesSection_previous_stims	PBupsSection_LocalPrevSides	PBupsSection_LocalPrevSounds	state_type
6308.068133	37.33500400000048	trials	1.0	1.0	-1.0			0.0	0.0	l	-1.0	
6308.068133	37.33500400000048	states										"   state_name
id           
0     state_0"
6308.068133	0.016000000000531145	states										"          state_name
id                  
1   sending_trialnum"
6308.084133	0.01901099999940925	states										"           state_name
id                   
3   clean_sound_state"
6308.103144	0.0019959999999628053	states										"   state_name
id           
4         iti"
6308.10514	8.948992999999973	states										"         state_name
id                 
6   wait_for_cpoke1"
6317.054133	0.003004000000146334	states										"             state_name
id                     
8   play_stimulus_sound"
6317.057137	0.035996000000523054	states										"   state_name
id           
9      cpoke1"
6317.093133	0.2020139999995081	states										"        state_name
id                
12  temp_violation"
6317.295147	0.17599800000061805	states										"         state_name
id                 
6   wait_for_cpoke1"
6317.471145	0.0029879999992772355	states										"             state_name
id                     
8   play_stimulus_sound"
6317.474133	0.030000000000654836	states										"   state_name
id           
9      cpoke1"
6317.504133	0.20199999999931606	states										"        state_name
id                
12  temp_violation"
6317.706133	8.385004000000663	states										"         state_name
id                 
6   wait_for_cpoke1"
6326.091137	0.0029959999992570374	states										"             state_name
id                     
8   play_stimulus_sound"
6326.094133	0.0250160000005053	states										"   state_name
id           
9      cpoke1"
6326.119149	0.20198900000013964	states										"        state_name
id                
12  temp_violation"
6326.321138	0.12800100000004022	states										"         state_name
id                 
6   wait_for_cpoke1"
6326.449139	0.0029939999994894606	states										"             state_name
id                     
8   play_stimulus_sound"
6326.452133	0.032000000000152795	states										"   state_name
id           
9      cpoke1"
6326.484133	0.20200000000022555	states										"        state_name
id                
12  temp_violation"
6326.686133	0.003004000000146334	states										"             state_name
id                     
8   play_stimulus_sound"
6326.689137	0.08200299999953131	states										"   state_name
id           
9      cpoke1"
6326.77114	0.20200300000033167	states										"        state_name
id                
12  temp_violation"
6326.973143	9.084990000000289	states										"         state_name
id                 
6   wait_for_cpoke1"
6336.058133	0.0030119999992166413	states										"             state_name
id                     
8   play_stimulus_sound"
6336.061145	0.052990000000136206	states										"   state_name
id           
9      cpoke1"
6336.114135	0.20199800000045798	states										"        state_name
id                
12  temp_violation"
6336.316133	0.003006999999342952	states										"             state_name
id                     
8   play_stimulus_sound"
6336.31914	0.2220050000005358	states										"   state_name
id           
9      cpoke1"
6336.541145	0.20199400000001333	states										"        state_name
id                
12  temp_violation"
6336.743139	0.0029939999994894606	states										"             state_name
id                     
8   play_stimulus_sound"
6336.746133	1.0590070000007472	states										"   state_name
id           
9      cpoke1"
6337.80514	0.20199899999988702	states										"        state_name
id                
12  temp_violation"
6338.007139	0.0029939999994894606	states										"             state_name
id                     
8   play_stimulus_sound"
6338.010133	1.199999999999818	states										"   state_name
id           
9      cpoke1"
6339.210133	0.012000000000625732	states										"           state_name
id                   
13  center_2_side_gap"
6339.222133	0.7799999999997453	states										"        state_name
id                
17  wait_for_spoke"
6340.002133	0.001006999999844993	states										"     state_name
id             
22  left_reward"
6340.00314	2.0009930000005625	states										"   state_name
id           
24  hit_state"
6342.004133	2.3950129999993806	states										"          state_name
id                  
29  soft_drink_state"
6344.399146	1.0019950000005338	states										"   state_name
id           
26    warning"
6345.401141	0.0019959999999628053	states										"        state_name
id                
30  clean_up_state"
6345.404133	7.850000000000364	trials	1.0	0.0	1.0	2.0	-0.7999950000003082	0.0	0.0	r	1.0	
6345.404133	7.850000000000364	states										"   state_name
id           
0     state_0"
6345.404133	0.01599999999962165	states										"          state_name
id                  
1   sending_trialnum"
6345.420133	0.019002000000000407	states										"           state_name
id                   
3   clean_sound_state"
6345.439135	0.0020160000003670575	states										"   state_name
id           
4         iti"
6345.441151	1.1489819999997053	states										"         state_name
id                 
6   wait_for_cpoke1"
6346.590133	0.0030020000003787572	states										"             state_name
id                     
8   play_stimulus_sound"
6346.593135	1.2000049999996918	states										"   state_name
id           
9      cpoke1"
6347.79314	0.01199799999994866	states										"           state_name
id                   
13  center_2_side_gap"
6347.805138	0.5680040000006557	states										"        state_name
id                
17  wait_for_spoke"
6348.373142	0.0009909999998853891	states										"      state_name
id              
23  right_reward"
6348.374133	2.0	states										"   state_name
id           
24  hit_state"
6350.374133	1.8770079999994778	states										"          state_name
id                  
29  soft_drink_state"
6352.251141	1.000992000000224	states										"   state_name
id           
26    warning"
6353.252133	0.0020000000004074536	states										"        state_name
id                
30  clean_up_state"
6353.25514	11.196992999999566	trials	1.0	1.0	1.0			0.0	0.0	r	1.0	
6353.25514	11.196992999999566	states										"   state_name
id           
0     state_0"
6353.25514	0.01599900000019261	states										"          state_name
id                  
1   sending_trialnum"
6353.271139	0.018994000000020606	states										"           state_name
id                   
3   clean_sound_state"
6353.290133	0.001006999999844993	states										"   state_name
id           
4         iti"
6353.29114	0.6969929999995657	states										"         state_name
id                 
6   wait_for_cpoke1"
6353.988133	0.003004000000146334	states										"             state_name
id                     
8   play_stimulus_sound"
6353.991137	1.1689960000003339	states										"   state_name
id           
9      cpoke1"
6355.160133	0.20200299999942217	states										"        state_name
id                
12  temp_violation"
6355.362136	0.003013999999893713	states										"             state_name
id                     
8   play_stimulus_sound"
6355.36515	0.8769830000001093	states										"   state_name
id           
9      cpoke1"
6356.242133	0.20200199999999313	states										"        state_name
id                
12  temp_violation"
6356.444135	1.621009000000413	states										"         state_name
id                 
6   wait_for_cpoke1"
6358.065144	0.0029889999996157712	states										"             state_name
id                     
8   play_stimulus_sound"
6358.068133	1.2010090000003402	states										"   state_name
id           
9      cpoke1"
6359.269142	0.012001999999483814	states										"           state_name
id                   
13  center_2_side_gap"
6359.281144	0.6460020000004079	states										"        state_name
id                
17  wait_for_spoke"
6359.927146	0.0009870000003502355	states										"      state_name
id              
23  right_reward"
6359.928133	2.001006999999845	states										"   state_name
id           
24  hit_state"
6361.92914	1.518992999999682	states										"          state_name
id                  
29  soft_drink_state"
6363.448133	1.0020000000004075	states										"   state_name
id           
26    warning"
6364.450133	0.001999999999497959	states										"        state_name
id                
30  clean_up_state"
6364.453141	8.31499199999962	trials	1.0	0.0	-1.0	2.0	-0.7989919999999984	0.0	0.0	l	-1.0	
6364.453141	8.31499199999962	states										"   state_name
id           
0     state_0"
6364.453141	0.01599999999962165	states										"          state_name
id                  
1   sending_trialnum"
6364.469141	0.01899200000025303	states										"           state_name
id                   
3   clean_sound_state"
6364.488133	0.0010050000000774162	states										"   state_name
id           
4         iti"
6364.489138	1.944010000000162	states										"         state_name
id                 
6   wait_for_cpoke1"
6366.433148	0.0029850000000806176	states										"             state_name
id                     
8   play_stimulus_sound"
6366.436133	1.2010080000000016	states										"   state_name
id           
9      cpoke1"
6367.637141	0.01200299999982235	states										"           state_name
id                   
13  center_2_side_gap"
6367.649144	0.5749889999997322	states										"        state_name
id                
17  wait_for_spoke"
6368.224133	0.0010080000001835288	states										"     state_name
id             
22  left_reward"
6368.225141	2.000992000000224	states										"   state_name
id           
24  hit_state"
6370.226133	1.5390159999997195	states										"          state_name
id                  
29  soft_drink_state"
6371.765149	1.0009840000002441	states										"   state_name
id           
26    warning"
6372.766133	0.001999999999497959	states										"        state_name
id                
30  clean_up_state"
6372.769137	11.800995999999941	trials	1.0	1.0	-1.0			0.0	0.0	l	-1.0	
6372.769137	11.800995999999941	states										"   state_name
id           
0     state_0"
6372.769137	0.01599999999962165	states										"          state_name
id                  
1   sending_trialnum"
6372.785137	0.018995999999788182	states										"           state_name
id                   
3   clean_sound_state"
6372.804133	0.0010099999999511056	states										"   state_name
id           
4         iti"
6372.805143	0.30099000000063825	states										"         state_name
id                 
6   wait_for_cpoke1"
6373.106133	0.003006999999342952	states										"             state_name
id                     
8   play_stimulus_sound"
6373.10914	1.016993000000184	states										"   state_name
id           
9      cpoke1"
6374.126133	0.20200000000022555	states										"        state_name
id                
12  temp_violation"
6374.328133	0.0030109999997876002	states										"             state_name
id                     
8   play_stimulus_sound"
6374.331144	0.6959999999999127	states										"   state_name
id           
9      cpoke1"
6375.027144	0.20199500000035187	states										"        state_name
id                
12  temp_violation"
6375.229139	0.0029940000003989553	states										"             state_name
id                     
8   play_stimulus_sound"
6375.232133	0.8859999999995125	states										"   state_name
id           
9      cpoke1"
6376.118133	0.20200000000022555	states										"        state_name
id                
12  temp_violation"
6376.320133	0.17399999999997817	states										"         state_name
id                 
6   wait_for_cpoke1"
6376.494133	0.003012999999555177	states										"             state_name
id                     
8   play_stimulus_sound"
6376.497146	1.2029870000005758	states										"   state_name
id           
9      cpoke1"
6377.700133	0.011010999999598425	states										"           state_name
id                   
13  center_2_side_gap"
6377.711144	0.8529889999999796	states										"        state_name
id                
17  wait_for_spoke"
6378.564133	0.001006999999844993	states										"     state_name
id             
22  left_reward"
6378.56514	2.000002000000677	states										"   state_name
id           
24  hit_state"
6380.565142	3.0009909999998854	states										"          state_name
id                  
29  soft_drink_state"
6383.566133	1.001999999999498	states										"   state_name
id           
26    warning"
6384.568133	0.0020000000004074536	states										"        state_name
id                
30  clean_up_state"
6384.571137	11.322995999999875	trials	1.0	1.0	1.0			0.0	0.0	r	1.0	
6384.571137	11.322995999999875	states										"   state_name
id           
0     state_0"
6384.571137	0.016000999999960186	states										"          state_name
id                  
1   sending_trialnum"
6384.587138	0.01899500000035914	states										"           state_name
id                   
3   clean_sound_state"
6384.606133	0.001006999999844993	states										"   state_name
id           
4         iti"
6384.60714	1.768992999999682	states										"         state_name
id                 
6   wait_for_cpoke1"
6386.376133	0.003012000000126136	states										"             state_name
id                     
8   play_stimulus_sound"
6386.379145	0.8349880000005214	states										"   state_name
id           
9      cpoke1"
6387.214133	0.20199999999931606	states										"        state_name
id                
12  temp_violation"
6387.416133	0.003010000000358559	states										"             state_name
id                     
8   play_stimulus_sound"
