onset	duration	nwb_table	ProAnti3_hit_history	ProAnti3_sides_history	ProAnti3_psych_history	ProAnti3_loc_history	ProAnti3_mem_history	ProAnti3_free_history	StimulatorSection_stimulator_history	MaskSection_mask_history	AntibiasSection_LocalHitHistory	AntibiasSection_LocalSidesHistory	AntibiasSection_LocalLocHistory	state_type
1467.407366	0.06201000000010026	states												"         state_name
id                 
15  reward_big_soff"
1467.469376	2.0004899999998997	states												"         state_name
id                 
22  post_reward_off"
1469.469866	0.0005100000000766158	states												"    state_name
id            
24  warndanger"
1469.470376	3.0004899999998997	states												"            state_name
id                    
25  warndanger_warning"
1472.471366	232.75600499999996	trials	0.0	r	2.0	p	1.0	r	0.0	0.0	0.0	r	p	
1472.471366	232.75600499999996	states												"   state_name
id           
0     state_0"
1472.471366	0.016000000000076398	states												"          state_name
id                  
1   sending_trialnum"
1683.672866	0.0004999999998744897	states												"   state_name
id           
3     nicstim"
1683.673366	0.0010099999999511056	states												"   state_name
id           
5       csgap"
1683.674376	7.077494999999999	states												"        state_name
id                
12  wait_for_spoke"
1690.751871	0.001995000000079017	states												"   state_name
id           
28  temperror"
1690.753866	0.40399999999999636	states												"   state_name
id           
10    stim_on"
1691.157866	0.001506000000063068	states												"   state_name
id           
28  temperror"
1691.159372	0.22549400000002606	states												"   state_name
id           
10    stim_on"
1691.384866	0.0015069999999468564	states												"   state_name
id           
28  temperror"
1691.386373	0.46449299999994764	states												"   state_name
id           
10    stim_on"
1691.850866	0.0019999999999527063	states												"   state_name
id           
28  temperror"
1691.852866	0.15650000000005093	states												"   state_name
id           
10    stim_on"
1692.009366	0.0015029999999569554	states												"   state_name
id           
28  temperror"
1692.010869	0.7065050000001065	states												"   state_name
id           
10    stim_on"
1692.717374	0.0019919999999729043	states												"   state_name
id           
28  temperror"
1692.719366	7.444005999999945	states												"   state_name
id           
10    stim_on"
1700.163372	0.000494000000117012	states												"            state_name
id                    
13  son_reward_chooser"
1700.163866	0.06199999999989814	states												"        state_name
id                
16  reward_big_son"
1700.225866	0.0005129999999553547	states												"        state_name
id                
21  post_reward_on"
1700.226379	2.000487000000021	states												"         state_name
id                 
22  post_reward_off"
1702.226866	0.0005000000001018634	states												"    state_name
id            
24  warndanger"
1702.227366	3.0000049999998737	states												"            state_name
id                    
25  warndanger_warning"
1705.227866	249.31899999999996	trials	0.0	r	2.0	p	1.0	r	0.0	0.0	0.0	r	p	
1705.227866	249.31899999999996	states												"   state_name
id           
0     state_0"
1705.227866	0.016004999999950087	states												"          state_name
id                  
1   sending_trialnum"
1832.852371	0.0004950000000008004	states												"   state_name
id           
3     nicstim"
1832.852866	0.0010160000001633307	states												"   state_name
id           
5       csgap"
1832.853882	98.60398399999985	states												"        state_name
id                
12  wait_for_spoke"
1931.457866	0.001500999999962005	states												"   state_name
id           
28  temperror"
1931.459367	0.21149900000000343	states												"   state_name
id           
10    stim_on"
1931.670866	0.00200000000018008	states												"   state_name
id           
28  temperror"
1931.672866	0.6185089999999036	states												"   state_name
id           
10    stim_on"
1932.291375	0.0014909999999872525	states												"   state_name
id           
28  temperror"
1932.292866	0.07449999999994361	states												"   state_name
id           
10    stim_on"
1932.367366	0.0015000000000782165	states												"   state_name
id           
28  temperror"
1932.368866	0.23900000000003274	states												"   state_name
id           
10    stim_on"
1932.607866	0.0014999999998508429	states												"   state_name
id           
28  temperror"
1932.609366	0.2074999999999818	states												"   state_name
id           
10    stim_on"
1932.816866	0.00200000000018008	states												"   state_name
id           
28  temperror"
1932.818866	1.1589999999998781	states												"   state_name
id           
10    stim_on"
1933.977866	0.0015089999999418069	states												"   state_name
id           
28  temperror"
1933.979375	0.2504910000000109	states												"   state_name
id           
10    stim_on"
1934.229866	0.0015160000000378204	states												"   state_name
id           
28  temperror"
1934.231382	15.251484000000119	states												"   state_name
id           
10    stim_on"
1949.482866	0.0004999999998744897	states												"            state_name
id                    
13  son_reward_chooser"
1949.483366	0.06200000000012551	states												"        state_name
id                
16  reward_big_son"
1949.545366	0.0004999999998744897	states												"        state_name
id                
21  post_reward_on"
1949.545866	2.000502000000097	states												"         state_name
id                 
22  post_reward_off"
1951.546368	0.0004979999998795392	states												"    state_name
id            
24  warndanger"
1951.546866	3.0	states												"            state_name
id                    
25  warndanger_warning"
1954.547366	84.11651600000005	trials	1.0	r	2.0	p	1.0	r	0.0	0.0	1.0	r	p	
1954.547366	84.11651600000005	states												"   state_name
id           
0     state_0"
1954.547366	0.016016000000036	states												"          state_name
id                  
1   sending_trialnum"
2031.335866	0.0005110000001877779	states												"   state_name
id           
3     nicstim"
2031.336377	0.0014939999998659914	states												"   state_name
id           
5       csgap"
2031.337871	2.2629950000000463	states												"        state_name
id                
12  wait_for_spoke"
2033.600866	0.0005000000001018634	states												"             state_name
id                     
14  soff_reward_chooser"
2033.601366	0.06199999999989814	states												"         state_name
id                 
15  reward_big_soff"
2033.663366	2.000007000000096	states												"         state_name
id                 
22  post_reward_off"
2035.663373	0.0004930000000058499	states												"    state_name
id            
24  warndanger"
2035.663866	3.0000159999999596	states												"            state_name
id                    
25  warndanger_warning"
2038.664379	103.61448799999994	trials	1.0	r	2.0	p	1.0	r	0.0	0.0	1.0	r	p	
2038.664379	103.61448799999994	states												"   state_name
id           
0     state_0"
2038.664379	0.015999999999849024	states												"          state_name
id                  
1   sending_trialnum"
2135.689866	0.0005059999998593412	states												"   state_name
id           
3     nicstim"
2135.690372	0.001494000000093365	states												"   state_name
id           
5       csgap"
2135.691866	1.5234999999997854	states												"        state_name
id                
12  wait_for_spoke"
2137.215366	0.0005000000001018634	states												"             state_name
id                     
14  soff_reward_chooser"
2137.215866	0.06199999999989814	states												"         state_name
id                 
15  reward_big_soff"
2137.277866	2.0005019999998694	states												"         state_name
id                 
22  post_reward_off"
2139.278368	0.0004980000003342866	states												"    state_name
id            
24  warndanger"
2139.278866	3.000000999999884	states												"            state_name
id                    
25  warndanger_warning"
2142.279382	86.96148399999993	trials	0.0	r	2.0	p	1.0	r	0.0	0.0	0.0	r	p	
2142.279382	86.96148399999993	states												"   state_name
id           
0     state_0"
2142.279382	0.015983999999662046	states												"          state_name
id                  
1   sending_trialnum"
2216.316866	0.0005000000001018634	states												"   state_name
id           
3     nicstim"
2216.317366	0.0010059999999612046	states												"   state_name
id           
5       csgap"
2216.318372	2.7379979999996067	states												"        state_name
id                
12  wait_for_spoke"
2219.05637	0.0020020000001750304	states												"   state_name
id           
28  temperror"
2219.058372	0.15099400000008245	states												"   state_name
id           
10    stim_on"
2219.209366	0.0014999999998508429	states												"   state_name
id           
28  temperror"
2219.210866	0.09900599999991755	states												"   state_name
id           
10    stim_on"
2219.309872	0.0020000000004074536	states												"   state_name
id           
28  temperror"
2219.311872	0.38499400000000605	states												"   state_name
id           
10    stim_on"
2219.696866	0.0015069999999468564	states												"   state_name
id           
28  temperror"
2219.698373	1.1469929999998385	states												"   state_name
id           
10    stim_on"
2220.845366	0.0015010000001893786	states												"   state_name
id           
28  temperror"
2220.846867	1.1464989999999489	states												"   state_name
id           
10    stim_on"
2221.993366	0.0015089999997144332	states												"   state_name
id           
28  temperror"
2221.994875	0.5014980000000833	states												"   state_name
id           
10    stim_on"
2222.496373	0.002003000000058819	states												"   state_name
id           
28  temperror"
2222.498376	1.6789899999998852	states												"   state_name
id           
10    stim_on"
2224.177366	0.0005000000001018634	states												"            state_name
id                    
13  son_reward_chooser"
2224.177866	0.06199999999989814	states												"        state_name
id                
16  reward_big_son"
2224.239866	0.0005070000001978769	states												"        state_name
id                
21  post_reward_on"
2224.240373	2.0000059999997575	states												"         state_name
id                 
22  post_reward_off"
2226.240379	0.0004870000002483721	states												"    state_name
id            
24  warndanger"
2226.240866	3.0	states												"            state_name
id                    
25  warndanger_warning"
2229.241366	79.66701799999964	trials	1.0	r	2.0	p	1.0	r	0.0	0.0	1.0	r	p	
2229.241366	79.66701799999964	states												"   state_name
id           
0     state_0"
2229.241366	0.016015999999581254	states												"          state_name
id                  
1   sending_trialnum"
2302.266871	0.0005000000001018634	states												"   state_name
id           
3     nicstim"
2302.267371	0.0010030000003098394	states												"   state_name
id           
5       csgap"
2302.268374	1.5764919999996891	states												"        state_name
id                
12  wait_for_spoke"
2303.844866	0.0005000000001018634	states												"             state_name
id                     
14  soff_reward_chooser"
2303.845366	0.062004999999771826	states												"         state_name
id                 
15  reward_big_soff"
2303.907371	2.000495000000228	states												"         state_name
id                 
22  post_reward_off"
2305.907866	0.0005040000000917644	states												"    state_name
id            
24  warndanger"
2305.90837	3.0000139999997373	states												"            state_name
id                    
25  warndanger_warning"
2308.908866	71.1289999999999	trials	1.0	r	2.0	p	1.0	r	0.0	0.0	1.0	r	p	
2308.908866	71.1289999999999	states												"   state_name
id           
0     state_0"
2308.908866	0.016014999999697466	states												"          state_name
id                  
1   sending_trialnum"
2369.594376	0.0004939999998896383	states												"   state_name
id           
3     nicstim"
2369.59487	0.0010120000001734297	states												"   state_name
id           
5       csgap"
2369.595882	5.378501000000142	states												"        state_name
id                
12  wait_for_spoke"
2374.974383	0.00048299999980372377	states												"             state_name
id                     
14  soff_reward_chooser"
2374.974866	0.06201499999997395	states												"         state_name
id                 
15  reward_big_soff"
2375.036881	2.0	states												"         state_name
id                 
22  post_reward_off"
2377.036881	0.000495000000228174	states												"    state_name
id            
24  warndanger"
2377.037376	3.0004899999998997	states												"            state_name
id                    
25  warndanger_warning"
2380.038372	35.186007000000245	trials	1.0	r	2.0	p	1.0	r	0.0	0.0	1.0	r	p	
2380.038372	35.186007000000245	states												"   state_name
id           
0     state_0"
2380.038372	0.016000000000076398	states												"          state_name
id                  
1   sending_trialnum"
2409.374372	0.0004939999998896383	states												"   state_name
id           
3     nicstim"
2409.374866	0.0015069999999468564	states												"   state_name
id           
5       csgap"
2409.376373	0.7849929999997585	states												"        state_name
id                
12  wait_for_spoke"
2410.161366	0.0005000000001018634	states												"             state_name
id                     
14  soff_reward_chooser"
2410.161866	0.06199999999989814	states												"         state_name
id                 
15  reward_big_soff"
2410.223866	2.0	states												"         state_name
id                 
22  post_reward_off"
2412.223866	0.0005040000000917644	states												"    state_name
id            
24  warndanger"
2412.22437	3.0000090000003183	states												"            state_name
id                    
25  warndanger_warning"
2415.224866	71.70701599999984	trials	1.0	r	2.0	p	1.0	r	0.0	0.0	1.0	r	p	
2415.224866	71.70701599999984	states												"   state_name
id           
0     state_0"
2415.224866	0.016000000000076398	states												"          state_name
id                  
1   sending_trialnum"
2470.340369	0.0004969999999957508	states												"   state_name
id           
3     nicstim"
2470.340866	0.001510000000052969	states												"   state_name
id           
5       csgap"
2470.342376	11.52648999999974	states												"        state_name
id                
12  wait_for_spoke"
2481.868866	0.0005000000001018634	states												"             state_name
id                     
14  soff_reward_chooser"
2481.869366	0.06199999999989814	states												"         state_name
id                 
15  reward_big_soff"
2481.931366	2.000010000000202	states												"         state_name
id                 
22  post_reward_off"
2483.931376	0.0004899999998997373	states												"    state_name
id            
24  warndanger"
2483.931866	3.0000159999999596	states												"            state_name
id                    
25  warndanger_warning"
2486.932373	111.17499300000009	trials	0.0	r	2.0	p	1.0	r	0.0	0.0	0.0	r	p	
2486.932373	111.17499300000009	states												"   state_name
id           
0     state_0"
2486.932373	0.015998999999737862	states												"          state_name
id                  
1   sending_trialnum"
2568.365866	0.0005149999997229315	states												"   state_name
id           
3     nicstim"
2568.366381	0.0010010000000875152	states												"   state_name
id           
5       csgap"
2568.367382	1.0399999999999636	states												"        state_name
id                
12  wait_for_spoke"
2569.407382	0.0014840000003459863	states												"   state_name
id           
28  temperror"
2569.408866	23.63400499999989	states												"   state_name
id           
10    stim_on"
2593.042871	0.0005109999997330306	states												"            state_name
id                    
13  son_reward_chooser"
2593.043382	0.06198399999993853	states												"        state_name
id                
16  reward_big_son"
2593.105366	0.0005000000001018634	states												"        state_name
id                
21  post_reward_on"
2593.105866	2.0005129999999554	states												"         state_name
id                 
22  post_reward_off"
2595.106379	0.0004890000000159489	states												"    state_name
id            
24  warndanger"
2595.106868	3.0004980000003343	states												"            state_name
id                    
25  warndanger_warning"
2598.107866	72.16601600000013	trials	1.0	r	2.0	p	1.0	r	0.0	0.0	1.0	r	p	
2598.107866	72.16601600000013	states												"   state_name
id           
0     state_0"
2598.107866	0.016000000000076398	states												"          state_name
id                  
1   sending_trialnum"
2657.371866	0.0005040000000917644	states												"   state_name
id           
3     nicstim"
2657.37237	0.0010019999999713036	states												"   state_name
id           
5       csgap"
2657.373372	7.676997999999912	states												"        state_name
id                
12  wait_for_spoke"
2665.05037	0.0004960000001119624	states												"             state_name
id                     
14  soff_reward_chooser"
2665.050866	0.06200200000012046	states												"         state_name
id                 
15  reward_big_soff"
2665.112868	0.09249799999997776	states												"         state_name
id                 
22  post_reward_off"
2665.205366	2.0680099999999584	states												"         state_name
id                 
23  soft_drink_time"
2667.273376	0.0004899999998997373	states												"    state_name
id            
24  warndanger"
2667.273866	3.0000159999999596	states												"            state_name
id                    
25  warndanger_warning"
2670.274373	68.15350899999976	trials	1.0	r	2.0	p	1.0	r	0.0	0.0	1.0	r	p	
2670.274373	68.15350899999976	states												"   state_name
id           
0     state_0"
2670.274373	0.015998999999737862	states												"          state_name
id                  
1   sending_trialnum"
2728.097871	0.0005019999998694402	states												"   state_name
id           
3     nicstim"
2728.098373	0.0010030000003098394	states												"   state_name
id           
5       csgap"
2728.099376	5.05648999999994	states												"        state_name
id                
12  wait_for_spoke"
2733.155866	0.0005069999997431296	states												"             state_name
id                     
14  soff_reward_chooser"
2733.156373	0.06199900000001435	states												"         state_name
id                 
15  reward_big_soff"
2733.218372	0.05951000000004569	states												"         state_name
id                 
22  post_reward_off"
2733.277882	2.1494840000000295	states												"         state_name
id                 
23  soft_drink_time"
2735.427366	0.0005000000001018634	states												"    state_name
id            
24  warndanger"
2735.427866	3.0000159999999596	states												"            state_name
id                    
25  warndanger_warning"
2738.428373	56.75400099999979	trials	1.0	r	2.0	p	1.0	r	0.0	0.0	1.0	r	p	
2738.428373	56.75400099999979	states												"   state_name
id           
0     state_0"
2738.428373	0.015997999999854073	states												"          state_name
id                  
1   sending_trialnum"
2787.276866	0.0004999999996471161	states												"   state_name
id           
3     nicstim"
2787.277366	0.0010130000000572181	states												"   state_name
id           
5       csgap"
2787.278379	1.0379940000002534	states												"        state_name
id                
12  wait_for_spoke"
2788.316373	0.0005080000000816653	states												"             state_name
id                     
14  soff_reward_chooser"
2788.316881	0.06198499999982232	states												"         state_name
id                 
15  reward_big_soff"
2788.378866	1.6080000000001746	states												"         state_name
id                 
22  post_reward_off"
2789.986866	2.195005999999921	states												"         state_name
id                 
23  soft_drink_time"
2792.181872	0.0005009999999856518	states												"    state_name
id            
24  warndanger"
2792.182373	3.000000999999884	states												"            state_name
id                    
25  warndanger_warning"
2795.182866	43.22200500000008	trials	1.0	r	2.0	p	1.0	r	0.0	0.0	1.0	r	p	
2795.182866	43.22200500000008	states												"   state_name
id           
0     state_0"
2795.182866	0.016000000000076398	states												"          state_name
id                  
1   sending_trialnum"
2832.101366	0.0005060000003140885	states												"   state_name
id           
3     nicstim"
2832.101872	0.0010089999996125698	states												"   state_name
id           
5       csgap"
2832.102881	1.2390010000003713	states												"        state_name
id                
12  wait_for_spoke"
2833.341882	0.0004909999997835257	states												"             state_name
id                     
14  soff_reward_chooser"
2833.342373	0.06199800000013056	states												"         state_name
id                 
15  reward_big_soff"
2833.404371	2.0000019999997676	states												"         state_name
id                 
22  post_reward_off"
2835.404373	0.0004930000000058499	states												"    state_name
id            
24  warndanger"
2835.404866	3.0000050000003284	states												"            state_name
id                    
25  warndanger_warning"
2838.405382	47.84548399999994	trials	1.0	r	2.0	p	1.0	r	0.0	0.0	1.0	r	p	
2838.405382	47.84548399999994	states												"   state_name
id           
0     state_0"
2838.405382	0.015984000000116794	states												"          state_name
id                  
1   sending_trialnum"
2879.398881	0.00048500000002604793	states												"   state_name
id           
3     nicstim"
2879.399366	0.0010050000000774162	states												"   state_name
id           
5       csgap"
2879.400371	1.7869949999999335	states												"        state_name
id                
12  wait_for_spoke"
2881.187366	0.0005000000001018634	states												"             state_name
id                     
14  soff_reward_chooser"
2881.187866	0.062005999999655614	states												"         state_name
id                 
15  reward_big_soff"
2881.249872	2.000506000000314	states												"         state_name
id                 
22  post_reward_off"
2883.250378	0.00048799999967741314	states												"    state_name
id            
24  warndanger"
2883.250866	3.0	states												"            state_name
id                    
25  warndanger_warning"
2886.251366	110.64901000000009	trials	0.0	l	1.0	p	1.0	r	0.0	0.0	0.0	l	p	
2886.251366	110.64901000000009	states												"   state_name
id           
0     state_0"
2886.251366	0.016000000000076398	states												"          state_name
id                  
1   sending_trialnum"
2967.446869	0.0005129999999553547	states												"   state_name
id           
3     nicstim"
2967.447382	0.0010050000000774162	states												"   state_name
id           
5       csgap"
2967.448387	10.374979000000167	states												"        state_name
id                
12  wait_for_spoke"
2977.823366	0.0015089999997144332	states												"   state_name
id           
28  temperror"
2977.824875	0.09151100000008228	states												"   state_name
id           
10    stim_on"
2977.916386	0.001991000000089116	states												"   state_name
id           
28  temperror"
2977.918377	0.6044889999998304	states												"   state_name
id           
10    stim_on"
2978.522866	0.002005000000281143	states												"   state_name
id           
28  temperror"
2978.524871	3.601994999999988	states												"   state_name
id           
10    stim_on"
2982.126866	0.0005000000001018634	states												"            state_name
id                    
13  son_reward_chooser"
2982.127366	0.060500000000047294	states												"        state_name
id                
16  reward_big_son"
2982.187866	0.0005109999997330306	states												"        state_name
id                
21  post_reward_on"
2982.188377	1.7105040000001281	states												"         state_name
id                 
22  post_reward_off"
2983.898881	10.000985000000128	states												"         state_name
id                 
23  soft_drink_time"
2993.899866	0.0005009999999856518	states												"    state_name
id            
24  warndanger"
2993.900367	3.0000089999998636	states												"            state_name
id                    
25  warndanger_warning"
2996.900866	31.457502000000204	trials	1.0	l	1.0	p	1.0	r	0.0	0.0	1.0	l	p	
2996.900866	31.457502000000204	states												"   state_name
id           
0     state_0"
2996.900866	0.016000000000076398	states												"          state_name
id                  
1   sending_trialnum"
3013.458868	0.000503999999637017	states												"   state_name
id           
3     nicstim"
3013.459372	0.0010110000002896413	states												"   state_name
id           
5       csgap"
3013.460383	1.2384830000000875	states												"        state_name
id                
12  wait_for_spoke"
3014.698866	0.0004999999996471161	states												"             state_name
id                     
14  soff_reward_chooser"
3014.699366	0.060500000000047294	states												"         state_name
id                 
15  reward_big_soff"
3014.759866	0.7225040000002991	states												"         state_name
id                 
22  post_reward_off"
3015.48237	9.87499600000001	states												"         state_name
id                 
23  soft_drink_time"
3025.357366	0.0004999999996471161	states												"    state_name
id            
24  warndanger"
3025.357866	3.000502000000324	states												"            state_name
id                    
25  warndanger_warning"
3028.358866	87.66399999999976	trials	0.0	l	1.0	p	1.0	r	0.0	0.0	0.0	l	p	
3028.358866	87.66399999999976	states												"   state_name
id           
0     state_0"
3028.358866	0.016000000000076398	states												"          state_name
id                  
1   sending_trialnum"
3095.710378	0.00048799999967741314	states												"   state_name
id           
3     nicstim"
3095.710866	0.0010160000001633307	states												"   state_name
id           
5       csgap"
3095.711882	1.9299839999998767	states												"        state_name
id                
12  wait_for_spoke"
3097.641866	0.0014999999998508429	states												"   state_name
id           
28  temperror"
3097.643366	0.15399999999999636	states												"   state_name
id           
10    stim_on"
3097.797366	0.0015000000003055902	states												"   state_name
id           
28  temperror"
3097.798866	13.161000000000058	states												"   state_name
id           
10    stim_on"
3110.959866	0.0005139999998391431	states												"            state_name
id                    
13  son_reward_chooser"
3110.96038	0.06050099999993108	states												"        state_name
id                
16  reward_big_son"
3111.020881	0.000495000000228174	states												"        state_name
id                
21  post_reward_on"
3111.021376	2.0004899999998997	states												"         state_name
id                 
22  post_reward_off"
3113.021866	0.0005069999997431296	states												"    state_name
id            
24  warndanger"
3113.022373	3.000493000000006	states												"            state_name
id                    
25  warndanger_warning"
3116.023366	24.007500000000164	trials	1.0	l	1.0	p	1.0	r	0.0	0.0	1.0	l	p	
3116.023366	24.007500000000164	states												"   state_name
id           
0     state_0"
3116.023366	0.016000000000076398	states												"          state_name
id                  
1   sending_trialnum"
3130.946866	0.0005009999999856518	states												"   state_name
id           
3     nicstim"
3130.947367	0.0010039999997388804	states												"   state_name
id           
5       csgap"
3130.948371	4.019999000000098	states												"        state_name
id                
12  wait_for_spoke"
3134.96837	0.0004960000001119624	states												"             state_name
id                     
14  soff_reward_chooser"
3134.968866	0.060500000000047294	states												"         state_name
id                 
15  reward_big_soff"
3135.029366	2.000499999999647	states												"         state_name
id                 
22  post_reward_off"
3137.029866	0.0005080000000816653	states												"    state_name
id            
24  warndanger"
3137.030374	3.000492000000122	states												"            state_name
id                    
25  warndanger_warning"
3140.031366	19.527002999999695	trials	1.0	l	1.0	p	1.0	r	0.0	0.0	1.0	l	p	
3140.031366	19.527002999999695	states												"   state_name
id           
0     state_0"
3140.031366	0.016016000000036	states												"          state_name
id                  
1   sending_trialnum"
3151.610866	0.0005160000000614673	states												"   state_name
id           
3     nicstim"
3151.611382	0.001483999999891239	states												"   state_name
id           
5       csgap"
3151.612866	2.8835079999998925	states												"        state_name
id                
12  wait_for_spoke"
3154.496374	0.0004920000001220615	states												"             state_name
id                     
14  soff_reward_chooser"
3154.496866	0.0605160000000069	states												"         state_name
id                 
15  reward_big_soff"
3154.557382	2.0	states												"         state_name
id                 
22  post_reward_off"
3156.557382	0.0005000000001018634	states												"    state_name
id            
24  warndanger"
3156.557882	3.0004869999997936	states												"            state_name
id                    
25  warndanger_warning"
3159.558866	36.61400100000037	trials	1.0	l	1.0	p	1.0	r	0.0	0.0	1.0	l	p	
3159.558866	36.61400100000037	states												"   state_name
id           
0     state_0"
3159.558866	0.016000000000076398	states												"          state_name
id                  
1   sending_trialnum"
3189.463866	0.0005069999997431296	states												"   state_name
id           
3     nicstim"
3189.464373	0.0014930000002095767	states												"   state_name
id           
5       csgap"
3189.465866	1.38799999999992	states												"        state_name
id                
12  wait_for_spoke"
3190.853866	0.0005099999998492422	states												"             state_name
id                     
14  soff_reward_chooser"
3190.854376	0.06050500000037573	states												"         state_name
id                 
15  reward_big_soff"
3190.914881	0.22848999999996522	states												"         state_name
id                 
22  post_reward_off"
3191.143371	2.029005999999754	states												"         state_name
id                 
23  soft_drink_time"
3193.172377	0.0004890000000159489	states												"    state_name
id            
24  warndanger"
3193.172866	3.0000010000003385	states												"            state_name
id                    
25  warndanger_warning"
3196.173366	56.04750000000013	trials	0.0	l	1.0	p	1.0	r	0.0	0.0	0.0	l	p	
3196.173366	56.04750000000013	states												"   state_name
id           
0     state_0"
3196.173366	0.016011000000162312	states												"          state_name
id                  
1   sending_trialnum"
3225.830372	0.0004939999998896383	states												"   state_name
id           
3     nicstim"
3225.830866	0.0010160000001633307	states												"   state_name
id           
5       csgap"
3225.831882	2.5794839999998658	states												"        state_name
id                
12  wait_for_spoke"
3228.411366	0.0015000000003055902	states												"   state_name
id           
28  temperror"
3228.412866	0.09999999999990905	states												"   state_name
id           
10    stim_on"
3228.512866	0.0015069999999468564	states												"   state_name
id           
28  temperror"
3228.514373	3.8120050000002266	states												"   state_name
id           
10    stim_on"
3232.326378	0.0019919999999729043	states												"   state_name
id           
28  temperror"
3232.32837	6.3789959999999155	states												"   state_name
id           
10    stim_on"
3238.707366	0.0005000000001018634	states												"            state_name
id                    
13  son_reward_chooser"
3238.707866	0.0605160000000069	states												"        state_name
id                
16  reward_big_son"
3238.768382	0.00048399999968751217	states												"        state_name
id                
21  post_reward_on"
3238.768866	0.45049999999991996	states												"         state_name
id                 
22  post_reward_off"
3239.219366	10.000516000000061	states												"         state_name
id                 
23  soft_drink_time"
3249.219882	0.0005009999999856518	states												"    state_name
id            
24  warndanger"
3249.220383	3.0004830000002585	states												"            state_name
id                    
25  warndanger_warning"
