onset	duration	nwb_table	PBups_hit_history	PBups_violation_history	SidesSection_previous_sounds	SidesSection_previous_samples	SidesSection_previous_memory_gaps	SidesSection_previous_rt_task	SidesSection_previous_stims	PBupsSection_LocalPrevSides	PBupsSection_LocalPrevSounds	state_type
6011.12972	60.01699400000052	trials	0.0	1.0	1.0			0.0	0.0	r	1.0	
6011.12972	60.01699400000052	states										"   state_name
id           
0     state_0"
6011.12972	0.016000000000531145	states										"          state_name
id                  
1   sending_trialnum"
6011.14572	0.01899399999911111	states										"           state_name
id                   
3   clean_sound_state"
6011.164714	0.0010090000005220645	states										"   state_name
id           
4         iti"
6011.165723	7.77699500000017	states										"         state_name
id                 
6   wait_for_cpoke1"
6018.942718	0.003012000000126136	states										"             state_name
id                     
8   play_stimulus_sound"
6018.94573	0.08599799999956304	states										"   state_name
id           
9      cpoke1"
6019.031728	0.20199099999990722	states										"        state_name
id                
12  temp_violation"
6019.233719	0.0060050000001865556	states										"         state_name
id                 
6   wait_for_cpoke1"
6019.239724	0.002989999999954307	states										"             state_name
id                     
8   play_stimulus_sound"
6019.242714	0.23701100000016595	states										"   state_name
id           
9      cpoke1"
6019.479725	0.20199099999990722	states										"        state_name
id                
12  temp_violation"
6019.681716	0.1909990000003745	states										"         state_name
id                 
6   wait_for_cpoke1"
6019.872715	0.003006999999342952	states										"             state_name
id                     
8   play_stimulus_sound"
6019.875722	0.24000100000012026	states										"   state_name
id           
9      cpoke1"
6020.115723	0.20200300000033167	states										"        state_name
id                
12  temp_violation"
6020.317726	0.2729879999997138	states										"         state_name
id                 
6   wait_for_cpoke1"
6020.590714	0.0030090000000200234	states										"             state_name
id                     
8   play_stimulus_sound"
6020.593723	0.29799699999966833	states										"   state_name
id           
9      cpoke1"
6020.89172	0.20200700000077632	states										"        state_name
id                
12  temp_violation"
6021.093727	1.7969869999997172	states										"         state_name
id                 
6   wait_for_cpoke1"
6022.890714	0.003012000000126136	states										"             state_name
id                     
8   play_stimulus_sound"
6022.893726	0.23498800000015763	states										"   state_name
id           
9      cpoke1"
6023.128714	0.20199999999931606	states										"        state_name
id                
12  temp_violation"
6023.330714	2.06900399999995	states										"         state_name
id                 
6   wait_for_cpoke1"
6025.399718	0.002996000000166532	states										"             state_name
id                     
8   play_stimulus_sound"
6025.402714	0.07101000000056956	states										"   state_name
id           
9      cpoke1"
6025.473724	0.20199799999954848	states										"        state_name
id                
12  temp_violation"
6025.675722	0.002991999999721884	states										"             state_name
id                     
8   play_stimulus_sound"
6025.678714	0.19300600000042323	states										"   state_name
id           
9      cpoke1"
6025.87172	0.2020009999996546	states										"        state_name
id                
12  temp_violation"
6026.073721	0.06199600000036298	states										"         state_name
id                 
6   wait_for_cpoke1"
6026.135717	0.002997999999934109	states										"             state_name
id                     
8   play_stimulus_sound"
6026.138715	0.3650079999997615	states										"   state_name
id           
9      cpoke1"
6026.503723	0.20199800000045798	states										"        state_name
id                
12  temp_violation"
6026.705721	16.68199800000002	states										"         state_name
id                 
6   wait_for_cpoke1"
6043.387719	0.0029949999998279964	states										"             state_name
id                     
8   play_stimulus_sound"
6043.390714	0.19101099999988946	states										"   state_name
id           
9      cpoke1"
6043.581725	0.20199799999954848	states										"        state_name
id                
12  temp_violation"
6043.783723	0.0029910000002928427	states										"             state_name
id                     
8   play_stimulus_sound"
6043.786714	0.16301100000055158	states										"   state_name
id           
9      cpoke1"
6043.949725	0.20200199999999313	states										"        state_name
id                
12  temp_violation"
6044.151727	0.4199959999996281	states										"         state_name
id                 
6   wait_for_cpoke1"
6044.571723	0.0029910000002928427	states										"             state_name
id                     
8   play_stimulus_sound"
6044.574714	0.305011999999806	states										"   state_name
id           
9      cpoke1"
6044.879726	0.2019929999996748	states										"        state_name
id                
12  temp_violation"
6045.081719	0.4609950000003664	states										"         state_name
id                 
6   wait_for_cpoke1"
6045.542714	0.003004999999575375	states										"             state_name
id                     
8   play_stimulus_sound"
6045.545719	0.20499500000005355	states										"   state_name
id           
9      cpoke1"
6045.750714	0.20200000000022555	states										"        state_name
id                
12  temp_violation"
6045.952714	3.2479999999995925	states										"         state_name
id                 
6   wait_for_cpoke1"
6049.200714	0.0030130000004646718	states										"             state_name
id                     
8   play_stimulus_sound"
6049.203727	0.2519959999999628	states										"   state_name
id           
9      cpoke1"
6049.455723	0.2020039999997607	states										"        state_name
id                
12  temp_violation"
6049.657727	2.3429869999999937	states										"         state_name
id                 
6   wait_for_cpoke1"
6052.000714	0.00300500000048487	states										"             state_name
id                     
8   play_stimulus_sound"
6052.003719	0.2940039999994042	states										"   state_name
id           
9      cpoke1"
6052.297723	0.20199800000045798	states										"        state_name
id                
12  temp_violation"
6052.499721	0.860993000000235	states										"         state_name
id                 
6   wait_for_cpoke1"
6053.360714	0.0030079999996814877	states										"             state_name
id                     
8   play_stimulus_sound"
6053.363722	0.2509920000002239	states										"   state_name
id           
9      cpoke1"
6053.614714	0.20199999999931606	states										"        state_name
id                
12  temp_violation"
6053.816714	0.12000000000080036	states										"         state_name
id                 
6   wait_for_cpoke1"
6053.936714	0.0030090000000200234	states										"             state_name
id                     
8   play_stimulus_sound"
6053.939723	0.26800099999945814	states										"   state_name
id           
9      cpoke1"
6054.207724	0.20199500000035187	states										"        state_name
id                
12  temp_violation"
6054.409719	1.0580009999994218	states										"         state_name
id                 
6   wait_for_cpoke1"
6055.46772	0.0029940000003989553	states										"             state_name
id                     
8   play_stimulus_sound"
6055.470714	0.2579999999998108	states										"   state_name
id           
9      cpoke1"
6055.728714	0.20200000000022555	states										"        state_name
id                
12  temp_violation"
6055.930714	1.0030079999996815	states										"         state_name
id                 
6   wait_for_cpoke1"
6056.933722	0.0029920000006313785	states										"             state_name
id                     
8   play_stimulus_sound"
6056.936714	0.3170079999999871	states										"   state_name
id           
9      cpoke1"
6057.253722	0.20199999999931606	states										"        state_name
id                
12  temp_violation"
6057.455722	0.3320060000005469	states										"         state_name
id                 
6   wait_for_cpoke1"
