onset	duration	nwb_table	ProAnti3Marino_hit_history	ProAnti3Marino_sides_history	ProAnti3Marino_psych_history	ProAnti3Marino_loc_history	ProAnti3Marino_mem_history	ProAnti3Marino_free_history	StimulatorSection_stimulator_history	MaskSection_mask_history	AntibiasSection_LocalHitHistory	AntibiasSection_LocalSidesHistory	AntibiasSection_LocalLocHistory	state_type
37.063711	29.474017000000003	trials	1.0	l	1.0	p	1.0	r	0.0	0.0	1.0	l	p	
37.063711	29.474017000000003	states												"   state_name
id           
0     state_0"
37.063711	0.01600100000000282	states												"          state_name
id                  
1   sending_trialnum"
37.079712	11.114995999999998	states												"      state_name
id              
3   wait_for_cin"
48.194708	1.0000040000000041	states												"   state_name
id           
4     context"
49.194712	0.0010039999999946758	states												"   state_name
id           
6       csgap"
49.195716	1.0004860000000022	states												"   state_name
id           
11    stim_on"
50.196202	0.0010019999999997253	states												"   state_name
id           
12   stim_off"
50.197204	11.023502	states												"        state_name
id                
13  wait_for_spoke"
61.220706	0.0004959999999982756	states												"             state_name
id                     
15  soff_reward_chooser"
61.221202	0.060000000000002274	states												"         state_name
id                 
16  reward_big_soff"
61.281202	0.10600000000000165	states												"         state_name
id                 
23  post_reward_off"
61.387202	2.149510999999997	states												"         state_name
id                 
24  soft_drink_time"
63.536713	0.0004899999999992133	states												"    state_name
id            
25  warndanger"
63.537203	3.000525000000003	states												"            state_name
id                    
26  warndanger_warning"
66.538202	91.065509	trials	1.0	l	1.0	p	1.0	r	0.0	0.0	1.0	l	p	
66.538202	91.065509	states												"   state_name
id           
0     state_0"
66.538202	0.016000000000005343	states												"          state_name
id                  
1   sending_trialnum"
66.554202	81.04901100000001	states												"      state_name
id              
3   wait_for_cin"
147.603213	1.0005009999999857	states												"   state_name
id           
4     context"
148.603714	0.0014879999999948268	states												"   state_name
id           
6       csgap"
148.605202	0.0005079999999964002	states												"            state_name
id                    
14  son_reward_chooser"
148.605202	0.0	states												"   state_name
id           
11    stim_on"
148.60571	0.06000099999999975	states												"        state_name
id                
17  reward_big_son"
148.665711	0.9404910000000086	states												"        state_name
id                
22  post_reward_on"
149.606202	0.3205030000000022	states												"         state_name
id                 
23  post_reward_off"
149.926705	4.6760069999999985	states												"         state_name
id                 
24  soft_drink_time"
154.602712	0.0004900000000134241	states												"    state_name
id            
25  warndanger"
154.603202	3.000508999999994	states												"            state_name
id                    
26  warndanger_warning"
157.604208	9.112500000000011	trials	1.0	l	1.0	p	1.0	r	0.0	0.0	1.0	l	p	
157.604208	9.112500000000011	states												"   state_name
id           
0     state_0"
157.604208	0.01599400000000628	states												"          state_name
id                  
1   sending_trialnum"
157.620202	2.008510000000001	states												"      state_name
id              
3   wait_for_cin"
159.628712	1.000489999999985	states												"   state_name
id           
4     context"
160.629202	0.001504000000011274	states												"   state_name
id           
6       csgap"
160.630706	0.08399800000000823	states												"   state_name
id           
11    stim_on"
160.714704	0.0004979999999932261	states												"            state_name
id                    
14  son_reward_chooser"
160.715202	0.060003999999992175	states												"        state_name
id                
17  reward_big_son"
160.775206	0.9405069999999967	states												"        state_name
id                
22  post_reward_on"
161.715713	2.0000110000000006	states												"         state_name
id                 
23  post_reward_off"
163.715724	0.0004780000000152995	states												"    state_name
id            
25  warndanger"
163.716202	3.0005060000000014	states												"            state_name
id                    
26  warndanger_warning"
166.717205	12.35000599999998	trials	0.0	l	1.0	p	1.0	r	0.0	0.0	0.0	l	p	
166.717205	12.35000599999998	states												"   state_name
id           
0     state_0"
166.717205	0.015999999999991132	states												"          state_name
id                  
1   sending_trialnum"
166.733205	6.242997000000003	states												"      state_name
id              
3   wait_for_cin"
172.976202	1.000503000000009	states												"   state_name
id           
4     context"
173.976705	0.001004999999992151	states												"   state_name
id           
6       csgap"
173.97771	0.08849200000000224	states												"   state_name
id           
11    stim_on"
174.066202	5.001008999999982	states												"     state_name
id             
28  error_state"
179.067713	123.70348900000002	trials	0.0	l	1.0	p	1.0	r	0.0	0.0	0.0	l	p	
179.067713	123.70348900000002	states												"   state_name
id           
0     state_0"
179.067713	0.015998999999993657	states												"          state_name
id                  
1   sending_trialnum"
179.083712	117.26049	states												"      state_name
id              
3   wait_for_cin"
296.344202	1.0	states												"   state_name
id           
4     context"
297.344202	0.0010030000000256223	states												"   state_name
id           
6       csgap"
297.345205	0.4249969999999621	states												"   state_name
id           
11    stim_on"
297.770202	5.001000000000033	states												"     state_name
id             
28  error_state"
302.771714	250.59399600000006	trials	1.0	l	1.0	p	1.0	r	0.0	0.0	1.0	l	p	
302.771714	250.59399600000006	states												"   state_name
id           
0     state_0"
302.771714	0.01600100000001703	states												"          state_name
id                  
1   sending_trialnum"
302.787715	242.776992	states												"      state_name
id              
3   wait_for_cin"
545.564707	1.0	states												"   state_name
id           
4     context"
546.564707	0.0010019999999713036	states												"   state_name
id           
6       csgap"
546.565709	0.7980039999999917	states												"   state_name
id           
11    stim_on"
547.363713	0.0004910000000108994	states												"            state_name
id                    
14  son_reward_chooser"
547.364204	0.05999800000006417	states												"        state_name
id                
17  reward_big_son"
547.424202	0.9404999999999291	states												"        state_name
id                
22  post_reward_on"
548.364702	2.00000799999998	states												"         state_name
id                 
23  post_reward_off"
550.36471	0.0004930000000058499	states												"    state_name
id            
25  warndanger"
550.365203	3.000507000000084	states												"            state_name
id                    
26  warndanger_warning"
553.366202	23.33699999999999	trials	1.0	l	1.0	p	1.0	r	0.0	0.0	1.0	l	p	
553.366202	23.33699999999999	states												"   state_name
id           
0     state_0"
553.366202	0.01599999999996271	states												"          state_name
id                  
1   sending_trialnum"
553.382202	15.121999999999957	states												"      state_name
id              
3   wait_for_cin"
568.504202	1.0005029999999806	states												"   state_name
id           
4     context"
569.504705	0.0010110000000622676	states												"   state_name
id           
6       csgap"
569.505716	0.12048600000002807	states												"   state_name
id           
11    stim_on"
569.626202	0.0005019999999831271	states												"            state_name
id                    
14  son_reward_chooser"
569.626704	0.059998999999947955	states												"        state_name
id                
17  reward_big_son"
569.686703	0.9405050000000301	states												"        state_name
id                
22  post_reward_on"
570.627208	0.11250400000005811	states												"         state_name
id                 
23  post_reward_off"
570.739712	2.9624900000000025	states												"         state_name
id                 
24  soft_drink_time"
573.702202	0.0005079999999679785	states												"    state_name
id            
25  warndanger"
573.70271	3.0004920000000084	states												"            state_name
id                    
26  warndanger_warning"
576.703712	16.79099800000006	trials	1.0	l	1.0	p	1.0	r	0.0	0.0	1.0	l	p	
576.703712	16.79099800000006	states												"   state_name
id           
0     state_0"
576.703712	0.01599999999996271	states												"          state_name
id                  
1   sending_trialnum"
576.719712	5.7684900000000425	states												"      state_name
id              
3   wait_for_cin"
582.488202	1.0004999999999882	states												"   state_name
id           
4     context"
583.488702	0.0010120000000597429	states												"   state_name
id           
6       csgap"
583.489714	0.12848799999994753	states												"   state_name
id           
11    stim_on"
583.618202	0.0005089999999654538	states												"            state_name
id                    
14  son_reward_chooser"
583.618711	0.059994000000074266	states												"        state_name
id                
17  reward_big_son"
583.678705	0.9404979999999341	states												"        state_name
id                
22  post_reward_on"
584.619203	0.10099999999999909	states												"         state_name
id                 
23  post_reward_off"
584.720203	5.773521000000073	states												"         state_name
id                 
24  soft_drink_time"
590.493724	0.0004779999999300344	states												"    state_name
id            
25  warndanger"
590.494202	3.0005080000000817	states												"            state_name
id                    
26  warndanger_warning"
593.495202	17.621503000000075	trials	1.0	l	1.0	p	1.0	r	0.0	0.0	1.0	l	p	
593.495202	17.621503000000075	states												"   state_name
id           
0     state_0"
593.495202	0.016001000000073873	states												"          state_name
id                  
1   sending_trialnum"
593.511203	6.6529990000000225	states												"      state_name
id              
3   wait_for_cin"
600.164202	1.0005209999999352	states												"   state_name
id           
4     context"
601.164723	0.0014790000000175496	states												"   state_name
id           
6       csgap"
601.166202	0.33100200000001223	states												"   state_name
id           
11    stim_on"
601.497204	0.0005049999999755528	states												"            state_name
id                    
14  son_reward_chooser"
601.497709	0.06000300000005154	states												"        state_name
id                
17  reward_big_son"
601.557712	0.9404909999999518	states												"        state_name
id                
22  post_reward_on"
602.498203	0.26100099999996473	states												"         state_name
id                 
23  post_reward_off"
602.759204	5.356509000000074	states												"         state_name
id                 
24  soft_drink_time"
608.115713	0.0004890000000159489	states												"    state_name
id            
25  warndanger"
608.116202	3.0005029999999806	states												"            state_name
id                    
26  warndanger_warning"
611.117205	15.58450700000003	trials	1.0	l	1.0	p	1.0	r	0.0	0.0	1.0	l	p	
611.117205	15.58450700000003	states												"   state_name
id           
0     state_0"
611.117205	0.01599999999996271	states												"          state_name
id                  
1   sending_trialnum"
611.133205	0.26050800000007257	states												"      state_name
id              
3   wait_for_cin"
611.393713	1.0000009999999975	states												"   state_name
id           
4     context"
612.393714	0.0014909999999872525	states												"   state_name
id           
6       csgap"
612.395205	0.07399799999996048	states												"   state_name
id           
11    stim_on"
612.469203	0.0005079999999679785	states												"            state_name
id                    
14  son_reward_chooser"
612.469711	0.06000600000004397	states												"        state_name
id                
17  reward_big_son"
612.529717	0.9404849999999669	states												"        state_name
id                
22  post_reward_on"
613.470202	0.2300000000000182	states												"         state_name
id                 
23  post_reward_off"
613.700202	10.000503999999978	states												"         state_name
id                 
24  soft_drink_time"
623.700706	0.0004999999999881766	states												"    state_name
id            
25  warndanger"
623.701206	3.0005060000000867	states												"            state_name
id                    
26  warndanger_warning"
626.702202	24.98551999999995	trials	1.0	l	1.0	p	1.0	r	0.0	0.0	1.0	l	p	
626.702202	24.98551999999995	states												"   state_name
id           
0     state_0"
626.702202	0.01599999999996271	states												"          state_name
id                  
1   sending_trialnum"
626.718202	15.435510000000022	states												"      state_name
id              
3   wait_for_cin"
642.153712	1.000491000000011	states												"   state_name
id           
4     context"
643.154203	0.0015059999999493812	states												"   state_name
id           
6       csgap"
643.155709	0.11000000000001364	states												"   state_name
id           
11    stim_on"
643.265709	0.0004930000000058499	states												"            state_name
id                    
14  son_reward_chooser"
643.266202	0.06000599999993028	states												"        state_name
id                
17  reward_big_son"
643.326208	0.9404950000000554	states												"        state_name
id                
22  post_reward_on"
644.266703	0.08949900000004618	states												"         state_name
id                 
23  post_reward_off"
644.356202	4.331007999999997	states												"         state_name
id                 
24  soft_drink_time"
648.68721	0.0005049999999755528	states												"    state_name
id            
25  warndanger"
648.687715	3.0000069999999823	states												"            state_name
id                    
26  warndanger_warning"
651.688202	13.289000999999985	trials	1.0	l	1.0	p	1.0	r	0.0	0.0	1.0	l	p	
651.688202	13.289000999999985	states												"   state_name
id           
0     state_0"
651.688202	0.01599999999996271	states												"          state_name
id                  
1   sending_trialnum"
651.704202	5.259999999999991	states												"      state_name
id              
3   wait_for_cin"
656.964202	1.0000089999999773	states												"   state_name
id           
4     context"
657.964211	0.00151400000004287	states												"   state_name
id           
6       csgap"
657.965725	0.0734780000000228	states												"   state_name
id           
11    stim_on"
658.039203	0.0005069999999705033	states												"            state_name
id                    
14  son_reward_chooser"
658.03971	0.06000399999993533	states												"        state_name
id                
17  reward_big_son"
658.099714	0.940488000000073	states												"        state_name
id                
22  post_reward_on"
659.040202	0.07499999999993179	states												"         state_name
id                 
23  post_reward_off"
659.115202	2.86099999999999	states												"         state_name
id                 
24  soft_drink_time"
661.976202	0.0005110000000740911	states												"    state_name
id            
25  warndanger"
661.976713	3.0004900000000134	states												"            state_name
id                    
26  warndanger_warning"
664.977712	14.290003999999954	trials	1.0	l	1.0	p	1.0	r	0.0	0.0	1.0	l	p	
664.977712	14.290003999999954	states												"   state_name
id           
0     state_0"
664.977712	0.01599999999996271	states												"          state_name
id                  
1   sending_trialnum"
664.993712	6.076490000000035	states												"      state_name
id              
3   wait_for_cin"
671.070202	1.0	states												"   state_name
id           
4     context"
672.070202	0.0010029999999687789	states												"   state_name
id           
6       csgap"
672.071205	0.016997000000060325	states												"   state_name
id           
11    stim_on"
672.088202	0.000505999999973028	states												"            state_name
id                    
14  son_reward_chooser"
672.088708	0.06000400000004902	states												"        state_name
id                
17  reward_big_son"
672.148712	0.9404969999999366	states												"        state_name
id                
22  post_reward_on"
673.089209	0.11949600000002647	states												"         state_name
id                 
23  post_reward_off"
673.208705	3.0579999999999927	states												"         state_name
id                 
24  soft_drink_time"
676.266705	0.0005039999999780775	states												"    state_name
id            
25  warndanger"
676.267209	3.0005069999999705	states												"            state_name
id                    
26  warndanger_warning"
679.268202	34.56500100000005	trials	1.0	l	1.0	p	1.0	r	0.0	0.0	1.0	l	p	
679.268202	34.56500100000005	states												"   state_name
id           
0     state_0"
679.268202	0.016000000000076398	states												"          state_name
id                  
1   sending_trialnum"
679.284202	26.444504999999936	states												"      state_name
id              
3   wait_for_cin"
705.728707	1.0000069999999823	states												"   state_name
id           
4     context"
706.728714	0.001488999999992302	states												"   state_name
id           
6       csgap"
706.730203	0.10599899999999707	states												"   state_name
id           
11    stim_on"
706.836202	0.0005060000000867149	states												"            state_name
id                    
14  son_reward_chooser"
706.836708	0.060000999999942906	states												"        state_name
id                
17  reward_big_son"
706.896709	0.9404990000000453	states												"        state_name
id                
22  post_reward_on"
707.837208	0.09600000000000364	states												"         state_name
id                 
23  post_reward_off"
707.933208	2.899499999999989	states												"         state_name
id                 
24  soft_drink_time"
710.832708	0.0004940000000033251	states												"    state_name
id            
25  warndanger"
710.833202	3.0000009999999975	states												"            state_name
id                    
26  warndanger_warning"
713.833713	14.047996000000012	trials	0.0	l	1.0	p	1.0	r	0.0	0.0	0.0	l	p	
713.833713	14.047996000000012	states												"   state_name
id           
0     state_0"
713.833713	0.01599999999996271	states												"          state_name
id                  
1   sending_trialnum"
713.849713	7.982006000000069	states												"      state_name
id              
3   wait_for_cin"
721.831719	1.000483000000031	states												"   state_name
id           
4     context"
722.832202	0.0010109999999485808	states												"   state_name
id           
6       csgap"
722.833213	0.04749200000003384	states												"   state_name
id           
11    stim_on"
722.880705	5.001003999999966	states												"     state_name
id             
28  error_state"
727.882202	69.51050099999998	trials	1.0	l	1.0	p	1.0	r	0.0	0.0	1.0	l	p	
727.882202	69.51050099999998	states												"   state_name
id           
0     state_0"
727.882202	0.01599999999996271	states												"          state_name
id                  
1   sending_trialnum"
727.898202	55.42100000000005	states												"      state_name
id              
3   wait_for_cin"
783.319202	1.0000139999999647	states												"   state_name
id           
4     context"
784.319216	0.0014899999999897773	states												"   state_name
id           
6       csgap"
784.320706	1.0004959999999983	states												"   state_name
id           
11    stim_on"
785.321202	0.001506000000063068	states												"   state_name
id           
12   stim_off"
785.322708	7.008505000000014	states												"        state_name
id                
13  wait_for_spoke"
792.331213	0.0004999999999881766	states												"             state_name
id                     
15  soff_reward_chooser"
792.331713	0.059996999999953005	states												"         state_name
id                 
16  reward_big_soff"
792.39171	2.0000009999999975	states												"         state_name
id                 
23  post_reward_off"
794.391711	0.0004910000000108994	states												"    state_name
id            
25  warndanger"
794.392202	3.0005009999999857	states												"            state_name
id                    
26  warndanger_warning"
797.393202	28.057507999999984	trials	1.0	l	1.0	p	1.0	r	0.0	0.0	1.0	l	p	
797.393202	28.057507999999984	states												"   state_name
id           
0     state_0"
797.393202	0.016000000000076398	states												"          state_name
id                  
1   sending_trialnum"
797.409202	18.692005999999992	states												"      state_name
id              
3   wait_for_cin"
816.101208	1.000505999999973	states												"   state_name
id           
4     context"
817.101714	0.0014899999999897773	states												"   state_name
id           
6       csgap"
817.103204	0.2829980000000205	states												"   state_name
id           
11    stim_on"
817.386202	0.0005019999999831271	states												"            state_name
id                    
14  son_reward_chooser"
817.386704	0.06000399999993533	states												"        state_name
id                
17  reward_big_son"
817.446708	0.9404940000000579	states												"        state_name
id                
22  post_reward_on"
818.387202	0.13200099999994563	states												"         state_name
id                 
23  post_reward_off"
818.519203	3.9310010000000375	states												"         state_name
id                 
24  soft_drink_time"
822.450204	0.0004999999999881766	states												"    state_name
id            
25  warndanger"
822.450704	3.000005999999985	states												"            state_name
id                    
26  warndanger_warning"
825.451202	234.67350499999998	trials	1.0	l	1.0	p	1.0	r	0.0	0.0	1.0	l	p	
825.451202	234.67350499999998	states												"   state_name
id           
0     state_0"
825.451202	0.016000000000076398	states												"          state_name
id                  
1   sending_trialnum"
825.467202	227.15551699999992	states												"      state_name
id              
3   wait_for_cin"
1052.622719	1.000001999999995	states												"   state_name
id           
4     context"
1053.622721	0.0014810000000125	states												"   state_name
id           
6       csgap"
1053.624202	0.4980009999999311	states												"   state_name
id           
11    stim_on"
1054.122203	0.0005020000000968139	states												"            state_name
id                    
14  son_reward_chooser"
1054.122705	0.06000199999994038	states												"        state_name
id                
17  reward_big_son"
1054.182707	0.9404990000000453	states												"        state_name
id                
22  post_reward_on"
1055.123206	2.0005060000000867	states												"         state_name
id                 
23  post_reward_off"
1057.123712	0.0004899999998997373	states												"    state_name
id            
25  warndanger"
